step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,1.0,0.010928277857601643,0.13113567233085632,0.3165367841720581,0.29514700174331665,0.24625223875045776
11,1.0,0.005961301736533642,0.11239369213581085,0.32431235909461975,0.30881407856941223,0.24851854145526886
21,1.0,0.012805992737412453,0.16626642644405365,0.30857762694358826,0.2998170554637909,0.2125329226255417
31,1.0,0.015154101885855198,0.17204537987709045,0.3016231656074524,0.29844456911087036,0.21273276209831238
41,1.0,0.009284695610404015,0.1408017873764038,0.312946617603302,0.309574156999588,0.22739273309707642
51,1.0,0.01313820481300354,0.1574932336807251,0.30462774634361267,0.3044376075267792,0.22030317783355713
61,5.0,0.014578484930098057,0.14781039953231812,0.3022797703742981,0.3037406802177429,0.23159071803092957
63,5.0,0.013535348698496819,0.1503920555114746,0.30156344175338745,0.3077351152896881,0.22677411139011383
65,5.0,0.014271843247115612,0.15519148111343384,0.2999657392501831,0.30729469656944275,0.22327624261379242
67,5.0,0.01577308401465416,0.15988165140151978,0.29766392707824707,0.30500370264053345,0.22167766094207764
69,5.0,0.015798481181263924,0.16156236827373505,0.2973940074443817,0.3048937916755676,0.22035135328769684
71,5.0,0.015890222042798996,0.1624673455953598,0.29693934321403503,0.304962694644928,0.2197403460741043
73,5.0,0.01566464453935623,0.15865950286388397,0.29808056354522705,0.30428919196128845,0.2233060747385025
75,5.0,0.014220339246094227,0.15235936641693115,0.30036455392837524,0.30629822611808777,0.2267574816942215
77,5.0,0.01506831031292677,0.15137876570224762,0.298734188079834,0.3051900565624237,0.22962865233421326
79,5.0,0.016157986596226692,0.14979490637779236,0.2983672618865967,0.3023644983768463,0.23331542313098907
81,5.0,0.015169060789048672,0.14644388854503632,0.30030396580696106,0.30331888794898987,0.23476412892341614
82,5.0,0.014327874407172203,0.14430950582027435,0.30171874165534973,0.30445003509521484,0.2351938635110855
84,5.0,0.013853337615728378,0.14336585998535156,0.3023006319999695,0.30536726117134094,0.23511289060115814
86,5.0,0.012597720138728619,0.13989338278770447,0.3049272894859314,0.3067016005516052,0.23587998747825623
87,5.0,0.01314737368375063,0.14118893444538116,0.30425596237182617,0.3058445155620575,0.2355632185935974
88,5.0,0.013120539486408234,0.14126475155353546,0.30433234572410583,0.3059779107570648,0.23530447483062744
89,5.0,0.013222448527812958,0.1405821293592453,0.3046226501464844,0.3055627942085266,0.23600995540618896
90,5.0,0.013806043192744255,0.14177864789962769,0.30393365025520325,0.30460211634635925,0.23587960004806519
91,5.0,0.014176975935697556,0.14223355054855347,0.3033083975315094,0.30417564511299133,0.23610547184944153
93,5.0,0.014921950176358223,0.14224842190742493,0.30214646458625793,0.303250789642334,0.23743246495723724
94,5.0,0.015187575481832027,0.14199966192245483,0.3017309904098511,0.3029711842536926,0.23811054229736328
95,5.0,0.01568201743066311,0.14238668978214264,0.30102354288101196,0.3023737967014313,0.23853391408920288
96,5.0,0.016121240332722664,0.14243800938129425,0.3004966974258423,0.3018159866333008,0.2391280233860016
97,5.0,0.016692502424120903,0.14257097244262695,0.2997010350227356,0.3009715974330902,0.24006392061710358
99,5.0,0.017683619633316994,0.14295922219753265,0.2982874810695648,0.2997603118419647,0.24130931496620178
100,5.0,0.017290595918893814,0.142306387424469,0.29888132214546204,0.30011385679244995,0.2414078563451767
101,5.0,0.017455141991376877,0.14285126328468323,0.29853183031082153,0.3001399338245392,0.24102187156677246
