step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.03867523139342666,0.040000000000000036,0.027260823724674834,0.0012151732754651571,2.0539286960437417,10.0,5,False,0.0,0.0025,1,2,8.841745170907125e-05,8.841745170907125e-05,0,UNKNOWN: 0
2,0.13833238929510117,0.14,0.03545710001407452,0.002289971827854276,2.051010751710157,5.0,10,True,0.0025,0.0025,2,2,-0.001079460746615724,-0.0009910432949066527,0,UNKNOWN: 0
3,0.2388378493487835,0.24,0.05322722052382017,0.004669731643371849,2.04473692356948,5.0,10,False,0.0,0.0025,2,7,0.0030542800423714704,0.002063236747464818,0,UNKNOWN: 0
4,0.33851674711331725,0.3400000000000001,0.07488287812083565,0.00802562353431958,2.0368324170011767,5.0,10,True,0.0025,0.0025,3,2,0.001348141216975871,0.003411377964440689,0,UNKNOWN: 0
5,0.43874360993504524,0.44000000000000006,0.09641672910986586,0.012154159600963185,2.028400931527203,5.0,10,False,0.0,0.0025,3,7,0.004104689709897548,0.007516067674338237,0,UNKNOWN: 0
6,0.5384954269975424,0.54,0.11774594842410821,0.01707128858796827,2.019436625594354,5.0,10,True,0.0025,0.0025,4,2,0.0018640820389858414,0.009380149713324078,0,UNKNOWN: 0
7,0.6390498271211982,0.64,0.13870219490150903,0.022786145434515907,2.009952952476675,5.0,10,False,0.0,0.0025,4,7,0.00461692492720642,0.013997074640530498,0,UNKNOWN: 0
8,0.8385170511901379,0.8400000000000001,0.18009294640616486,0.036708657285025155,1.989184106636677,5.0,10,True,0.0025,0.0025,5,7,0.007610871692661506,0.021607946333192005,0,UNKNOWN: 0
9,0.9388844622299075,0.94,0.20045775177064865,0.04467428326582132,1.9781364904113043,5.0,10,True,0.0025,0.0025,6,2,0.0028782974280346656,0.02448624376122667,0,UNKNOWN: 0
10,1.0400086273439229,1.04,0.22043522503897028,0.053170610989101905,1.966799805810735,5.0,10,False,0.0,0.0025,6,7,0.00551902422982883,0.0300052679910555,0,UNKNOWN: 0
11,1.140142281074077,1.14,0.240176467888759,0.06224092681691256,1.9551005908780144,5.0,10,True,0.0025,0.0025,7,2,0.0031955144258328998,0.0332007824168884,0,UNKNOWN: 0
12,1.3398286933079362,1.34,0.2806517078997312,0.07967774659744967,1.932809223853039,5.0,10,True,0.0025,0.0025,8,2,0.008352078809766633,0.04155286122665503,0,UNKNOWN: 0
13,1.5402748589403927,1.54,0.3209875870697866,0.09630475992337922,1.9120933060254008,5.0,10,True,0.0025,0.0025,9,2,0.007585104813459833,0.04913796604011486,0,UNKNOWN: 0
14,1.640511590987444,1.64,0.3410159338669414,0.10535689772431985,1.9013018330571683,5.0,10,False,0.0,0.0025,9,7,0.005253599520994634,0.054391565561109495,0,UNKNOWN: 0
15,1.8404130823910236,1.84,0.38113682204763655,0.1236306250496858,1.8801304510964123,5.0,10,True,0.0025,0.0025,10,7,0.007806837857560657,0.06219840341867015,0,UNKNOWN: 0
16,1.9407218941487372,1.9400000000000002,0.40179000594980546,0.13149369675732403,1.8710856025360592,5.0,10,True,0.0025,0.0025,11,2,0.001903292507336262,0.06410169592600641,0,UNKNOWN: 0
17,2.0398087170906365,2.04,0.4224482425742209,0.13887863936390482,1.8627364298572269,5.0,10,False,0.0,0.0025,11,7,0.004064617473011999,0.06816631339901841,0,UNKNOWN: 0
18,2.2406303491443396,2.24,0.4629578779761161,0.1549990534774972,1.845372678484642,5.0,10,True,0.0025,0.0025,12,7,0.005953173738396713,0.07411948713741512,0,UNKNOWN: 0
19,2.3402570569887757,2.34,0.4827328660957591,0.16397007198054436,1.8361111614054642,5.0,10,True,0.0025,0.0025,13,2,0.0020087729760417936,0.07612826011345691,0,UNKNOWN: 0
20,2.4408446261659265,2.4400000000000004,0.5027238754181563,0.1731901040935999,1.8268119397556084,5.0,10,False,0.0,0.0025,13,7,0.004527128645841056,0.08065538875929797,0,UNKNOWN: 0
21,2.5409892401658,2.54,0.5228442022770889,0.18210443030101145,1.8180391659611326,5.0,10,True,0.0025,0.0025,14,2,0.0017708386834796373,0.0824262274427776,0,UNKNOWN: 0
22,2.7409746893681586,2.74,0.5629582027305753,0.2000615877957812,1.8010391840380453,5.0,10,True,0.0025,0.0025,15,2,0.005776080304417987,0.08820230774719559,0,UNKNOWN: 0
23,2.841034094337374,2.84,0.5828272999038108,0.2093266450421974,1.7925878726865316,5.0,10,False,0.0,0.0025,15,7,0.004114341517491705,0.0923166492646873,0,UNKNOWN: 0
24,2.940928669180721,2.9400000000000004,0.6025657074911304,0.2188420013142613,1.7841085926863463,5.0,10,True,0.0025,0.0025,16,2,0.0016279574603474344,0.09394460672503474,0,UNKNOWN: 0
25,3.04061510739848,3.04,0.6222023671318416,0.22849798700431856,1.7757119795148302,5.0,10,False,0.0,0.0025,16,7,0.004087712869754686,0.09803231959478943,0,UNKNOWN: 0
26,3.2406552359461784,3.24,0.6613681844279071,0.2479453087778216,1.7594701603908658,5.0,10,True,0.0025,0.0025,17,7,0.0054069848408021155,0.10343930443559154,0,UNKNOWN: 0
27,3.3409878383390605,3.34,0.6810397164646926,0.2575257906267585,1.751853837113941,5.0,10,True,0.0025,0.0025,18,2,0.0012078452994490549,0.1046471497350406,0,UNKNOWN: 0
28,3.4407343049533665,3.4400000000000004,0.7002765589340055,0.26753671121161643,1.744001019440652,5.0,10,False,0.0,0.0025,18,7,0.0038229775757485283,0.10847012731078913,0,UNKNOWN: 0
29,3.541155986022204,3.54,0.7190602388813319,0.27849592423898645,1.7353857905659096,5.0,10,True,0.0025,0.0025,19,2,0.0016941412838490546,0.11016426859463818,0,UNKNOWN: 0
30,3.7409787070937455,3.74,0.7556688312342482,0.30259863674847853,1.7165481976183776,5.0,10,True,0.0025,0.0025,20,2,0.006670682220784386,0.11683495081542257,0,UNKNOWN: 0
31,3.8410344012081623,3.84,0.7730500862627135,0.31562601095976606,1.7063622989989193,5.0,10,False,0.0,0.0025,20,7,0.004958788505110834,0.1217937393205334,0,UNKNOWN: 0
32,3.94105871533975,3.9400000000000004,0.7897591663073115,0.32955192143323003,1.6953929241831225,5.0,10,True,0.0025,0.0025,21,2,0.0028402072587797402,0.12463394657931315,0,UNKNOWN: 0
33,4.041146559175104,4.04,0.805891860832797,0.34437186323201696,1.6836491010259378,5.0,10,False,0.0,0.0025,21,7,0.005717230992919403,0.13035117757223255,0,UNKNOWN: 0
34,4.1414193022064865,4.140000000000001,0.8212691341364038,0.3599095463996478,1.6712602287816638,5.0,10,True,0.0025,0.0025,22,2,0.0035312594471374865,0.13388243701937003,0,UNKNOWN: 0
35,4.2412157179787755,4.24,0.8361424330530814,0.3759864987409455,1.6584364263488662,5.0,10,False,0.0,0.0025,22,7,0.006242995976230405,0.14012543299560043,0,UNKNOWN: 0
36,4.3415552303195,4.34,0.8505909666274326,0.39244708803522094,1.645338955999318,5.0,10,True,0.0025,0.0025,23,2,0.0038762253917685586,0.14400165838736897,0,UNKNOWN: 0
37,4.441329766996205,4.44,0.8647331636606125,0.40923080656176103,1.632046767209649,5.0,10,False,0.0,0.0025,23,7,0.006471019930638039,0.150472678318007,0,UNKNOWN: 0
38,4.541362660937011,4.54,0.8785550210855415,0.42622965375799354,1.6186589893675576,5.0,10,True,0.0025,0.0025,24,2,0.004017555431537487,0.1544902337495445,0,UNKNOWN: 0
