ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.03867523139342666,0.040000000000000036,0.10000000000000003,28,0.027260823724674834,0.0012151732754651571,0.12822113866401838,2.0539286960437417,0.3457968831062317,8.841745170907125e-05,8.841745170907125e-05,8.841745170907125e-05,0.0,-0.0,False,False,1,10.0,5,0.008,1.0,0.002,0.9999573826789856,0.16045470535755157,0,False
2,0.13833238929510117,0.14,0.09999999999999998,148,0.03545710001407452,0.002289971827854276,0.13209132273597457,2.051010751710157,0.3453056216239929,-0.001079460746615724,-0.0009910432949066527,0.001420539253384276,0.0,-0.0025,True,True,2,5.0,10,0.008,0.5,0.004,0.9999498724937439,0.16302265226840973,0,False
3,0.2388378493487835,0.24,0.09999999999999998,167,0.05322722052382017,0.004669731643371849,0.1364271017993791,2.04473692356948,0.3442493677139282,0.0030542800423714704,0.002063236747464818,0.0030542800423714704,0.0,-0.0,False,False,2,5.0,10,0.028,0.5,0.004,0.9999496936798096,0.16299483180046082,0,False
4,0.33851674711331725,0.3400000000000001,0.10000000000000009,162,0.07488287812083565,0.00802562353431958,0.17187566269776905,2.0368324170011767,0.3429185748100281,0.001348141216975871,0.003411377964440689,0.003848141216975871,0.0,-0.0025,True,True,3,5.0,10,0.008,0.5,0.006,0.9996559619903564,0.18437866866588593,0,False
5,0.43874360993504524,0.44000000000000006,0.09999999999999998,167,0.09641672910986586,0.012154159600963185,0.208989296314463,2.028400931527203,0.34149906039237976,0.004104689709897548,0.007516067674338237,0.004104689709897548,0.0,-0.0,False,False,3,5.0,10,0.028,0.5,0.006,0.9996748566627502,0.1850418895483017,0,False
6,0.5384954269975424,0.54,0.09999999999999998,167,0.11774594842410821,0.01707128858796827,0.24569639064194532,2.019436625594354,0.3399898409843445,0.0018640820389858414,0.009380149713324078,0.0043640820389858415,0.0,-0.0025,True,True,4,5.0,10,0.008,0.5,0.008,0.990272581577301,0.20453432202339172,0,False
7,0.6390498271211982,0.64,0.09999999999999998,167,0.13870219490150903,0.022786145434515907,0.2869998689159588,2.009952952476675,0.3383931815624237,0.00461692492720642,0.013997074640530498,0.00461692492720642,0.0,-0.0,False,False,4,5.0,10,0.028,0.5,0.008,0.991065263748169,0.20611333847045898,0,False
8,0.8385170511901379,0.8400000000000001,0.19999999999999996,326,0.18009294640616486,0.036708657285025155,0.3573933662313323,1.989184106636677,0.3348965644836426,0.007610871692661506,0.021607946333192005,0.010110871692661507,0.0,-0.0025,True,True,5,5.0,10,0.028,0.5,0.01,0.997691810131073,0.15705367922782898,0,False
9,0.9388844622299075,0.94,0.10000000000000009,166,0.20045775177064865,0.04467428326582132,0.3884807576800395,1.9781364904113043,0.3330366015434265,0.0028782974280346656,0.02448624376122667,0.005378297428034666,0.0,-0.0025,True,True,6,5.0,10,0.008,0.5,0.012,0.9890971779823303,0.1419152319431305,0,False
10,1.0400086273439229,1.04,0.10099999999999998,167,0.22043522503897028,0.053170610989101905,0.41664136534598256,1.966799805810735,0.33112797141075134,0.00551902422982883,0.0300052679910555,0.00551902422982883,0.0,-0.0,False,False,6,5.0,10,0.028,0.5,0.012,0.988744854927063,0.14376983046531677,0,False
11,1.140142281074077,1.14,0.10000000000000009,166,0.240176467888759,0.06224092681691256,0.4443027637715337,1.9551005908780144,0.32915830612182617,0.0031955144258328998,0.0332007824168884,0.0056955144258329,0.0,-0.0025,True,True,7,5.0,10,0.008,0.5,0.014,0.9995320439338684,-0.20098508894443512,0,False
12,1.3398286933079362,1.34,0.19999999999999996,330,0.2806517078997312,0.07967774659744967,0.3642922524435577,1.932809223853039,0.3254053592681885,0.008352078809766633,0.04155286122665503,0.010852078809766633,0.0,-0.0025,True,True,8,5.0,10,0.008,0.5,0.016,0.9933639764785767,0.13773991167545319,0,False
13,1.5402748589403927,1.54,0.19999999999999996,333,0.3209875870697866,0.09630475992337922,0.4209826693591275,1.9120933060254008,0.32191765308380127,0.007585104813459833,0.04913796604011486,0.010085104813459833,0.0,-0.0025,True,True,9,5.0,10,0.008,0.5,0.018,0.9999139308929443,0.06340044736862183,0,False
14,1.640511590987444,1.64,0.10000000000000009,168,0.3410159338669414,0.10535689772431985,0.4298961741010541,1.9013018330571683,0.3201008141040802,0.005253599520994634,0.054391565561109495,0.005253599520994634,0.0,-0.0,False,False,9,5.0,10,0.028,0.5,0.018,0.999913215637207,0.06241065636277199,0,False
15,1.8404130823910236,1.84,0.19899999999999984,326,0.38113682204763655,0.1236306250496858,0.3858891547982436,1.8801304510964123,0.31653642654418945,0.007806837857560657,0.06219840341867015,0.010306837857560657,0.0,-0.0025,True,True,10,5.0,10,0.028,0.5,0.02,0.9999932050704956,-0.2667328417301178,0,False
16,1.9407218941487372,1.9400000000000002,0.10000000000000009,168,0.40179000594980546,0.13149369675732403,0.33649431013958686,1.8710856025360592,0.3150136470794678,0.001903292507336262,0.06410169592600641,0.004403292507336262,0.0,-0.0025,True,True,11,5.0,10,0.008,0.5,0.022,0.9975454211235046,0.09673196077346802,0,False
17,2.0398087170906365,2.04,0.10000000000000009,166,0.4224482425742209,0.13887863936390482,0.35911426927610723,1.8627364298572269,0.31360799074172974,0.004064617473011999,0.06816631339901841,0.004064617473011999,0.0,-0.0,False,False,11,5.0,10,0.028,0.5,0.022,0.9974613189697266,0.09801347553730011,0,False
18,2.2406303491443396,2.24,0.19999999999999973,335,0.4629578779761161,0.1549990534774972,0.40959110258020975,1.845372678484642,0.3106846511363983,0.005953173738396713,0.07411948713741512,0.008453173738396713,0.0,-0.0025,True,True,12,5.0,10,0.028,0.5,0.024,0.9896780848503113,0.1636890470981598,0,False
19,2.3402570569887757,2.34,0.10000000000000009,166,0.4827328660957591,0.16397007198054436,0.4411204981875708,1.8361111614054642,0.3091253936290741,0.0020087729760417936,0.07612826011345691,0.004508772976041794,0.0,-0.0025,True,True,13,5.0,10,0.008,0.5,0.026,0.9999807476997375,-0.0724322646856308,0,False
20,2.4408446261659265,2.4400000000000004,0.10000000000000009,166,0.5027238754181563,0.1731901040935999,0.4217203101808523,1.8268119397556084,0.3075597882270813,0.004527128645841056,0.08065538875929797,0.004527128645841056,0.0,-0.0,False,False,13,5.0,10,0.028,0.5,0.026,0.9999808669090271,-0.07326919585466385,0,False
21,2.5409892401658,2.54,0.10000000000000009,165,0.5228442022770889,0.18210443030101145,0.40905751829471954,1.8180391659611326,0.3060828149318695,0.0017708386834796373,0.0824262274427776,0.004270838683479637,0.0,-0.0025,True,True,14,5.0,10,0.008,0.5,0.028,0.9999184608459473,0.03990595042705536,0,False
22,2.7409746893681586,2.74,0.19999999999999973,333,0.5629582027305753,0.2000615877957812,0.4301855264067798,1.8010391840380453,0.3032207190990448,0.005776080304417987,0.08820230774719559,0.008276080304417987,0.0,-0.0025,True,True,15,5.0,10,0.008,0.5,0.03,0.9972401857376099,0.06426899135112762,0,False
23,2.841034094337374,2.84,0.10000000000000009,168,0.5828272999038108,0.2093266450421974,0.44317639162950834,1.7925878726865316,0.30179786682128906,0.004114341517491705,0.0923166492646873,0.004114341517491705,0.0,-0.0,False,False,15,5.0,10,0.028,0.5,0.03,0.9972511529922485,0.06409682333469391,0,False
24,2.940928669180721,2.9400000000000004,0.10000000000000009,169,0.6025657074911304,0.2188420013142613,0.455353749910556,1.7841085926863463,0.30037030577659607,0.0016279574603474344,0.09394460672503474,0.0041279574603474345,0.0,-0.0025,True,True,16,5.0,10,0.008,0.5,0.032,0.9950899481773376,0.026392215862870216,0,False
25,3.04061510739848,3.04,0.10000000000000009,167,0.6222023671318416,0.22849798700431856,0.45942359944906136,1.7757119795148302,0.29895666241645813,0.004087712869754686,0.09803231959478943,0.004087712869754686,0.0,-0.0,False,False,16,5.0,10,0.028,0.5,0.032,0.9952041506767273,0.025989064946770668,0,False
26,3.2406552359461784,3.24,0.19999999999999973,334,0.6613681844279071,0.2479453087778216,0.45592119995907127,1.7594701603908658,0.2962222099304199,0.0054069848408021155,0.10343930443559154,0.007906984840802116,0.0,-0.0025,True,True,17,5.0,10,0.028,0.5,0.034,0.9934112429618835,-0.032296158373355865,0,False
27,3.3409878383390605,3.34,0.10000000000000009,167,0.6810397164646926,0.2575257906267585,0.4515530156761049,1.751853837113941,0.29493993520736694,0.0012078452994490549,0.1046471497350406,0.003707845299449055,0.0,-0.0025,True,True,18,5.0,10,0.008,0.5,0.036,0.9902257323265076,0.2385178804397583,0,False
28,3.4407343049533665,3.4400000000000004,0.10000000000000009,167,0.7002765589340055,0.26753671121161643,0.5064774859046662,1.744001019440652,0.293617844581604,0.0038229775757485283,0.10847012731078913,0.0038229775757485283,0.0,-0.0,False,False,18,5.0,10,0.028,0.5,0.036,0.9907325506210327,0.24152925610542297,0,False
29,3.541155986022204,3.54,0.10000000000000009,166,0.7190602388813319,0.27849592423898645,0.5540377229956819,1.7353857905659096,0.29216739535331726,0.0016941412838490546,0.11016426859463818,0.004194141283849055,0.0,-0.0025,True,True,19,5.0,10,0.008,0.5,0.038,0.9998075366020203,0.15918348729610443,0,False
30,3.7409787070937455,3.74,0.20000000000000018,332,0.7556688312342482,0.30259863674847853,0.6151504095246118,1.7165481976183776,0.2889959216117859,0.006670682220784386,0.11683495081542257,0.009170682220784387,0.0,-0.0025,True,True,20,5.0,10,0.008,0.5,0.04,0.9925243854522705,0.256423681974411,0,False
31,3.8410344012081623,3.84,0.09999999999999964,165,0.7730500862627135,0.31562601095976606,0.669647583892192,1.7063622989989193,0.2872810363769531,0.004958788505110834,0.1217937393205334,0.004958788505110834,0.0,-0.0,False,False,20,5.0,10,0.028,0.5,0.04,0.991680383682251,0.2587811052799225,0,False
