step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07247877214103937,0.0600000000000005,1.8543261086788476,-0.3878073518452332,2.3922468522666676,10.0,5,False,0.0,0.0025,1,3,-0.0006457360613641018,-0.0006457360613641018,0,UNKNOWN: 0
2,0.27380876801908016,0.2400000000000002,1.8771599880242136,-0.4044678481990935,2.4076035875719026,1.0,50,True,0.0025,0.0025,2,7,-0.008923522592765246,-0.009569258654129349,0,UNKNOWN: 0
3,0.3742823568172753,0.33999999999999986,1.8942613026397699,-0.41599454031900246,2.4183072602253173,1.0,50,False,0.0,0.0025,2,12,-0.00447720702012322,-0.014046465674252568,0,UNKNOWN: 0
4,0.47416979214176536,0.4399999999999995,1.9117587723814375,-0.42676895362593026,2.4283727874454284,1.0,50,False,0.0,0.0025,2,17,-0.004210279087407088,-0.018256744761659657,0,UNKNOWN: 0
5,0.5739152380265296,0.5399999999999991,1.929623674754136,-0.436760604480497,2.437776626002658,1.0,50,False,0.0,0.0025,2,22,-0.0039335033280471915,-0.02219024808970685,0,UNKNOWN: 0
6,0.6741721387952566,0.6400000000000006,1.947819778182462,-0.4459443845015202,2.4465008972038675,1.0,50,False,0.0,0.0025,2,27,-0.0036492491439424615,-0.02583949723364931,0,UNKNOWN: 0
7,0.7738837050274014,0.7400000000000002,1.9663076452443233,-0.4543008459063058,2.4545321477750126,1.0,50,False,0.0,0.0025,2,32,-0.003359367630327169,-0.02919886486397648,0,UNKNOWN: 0
8,0.8742792760021985,0.8399999999999999,1.9855227701144058,-0.4615483770314653,2.4615908682461383,1.0,50,False,0.0,0.0025,2,37,-0.002952570941743932,-0.03215143580572041,0,UNKNOWN: 0
9,0.9740284108556807,0.9399999999999995,2.0027204668719873,-0.46501599370710606,2.4650175587587286,1.0,50,False,0.0,0.0025,2,42,-0.0014333400614474955,-0.03358477586716791,0,UNKNOWN: 0
10,1.0744861708953977,1.0399999999999991,2.0186009429647944,-0.46500042900741423,2.465070663787852,1.0,50,False,0.0,0.0025,2,47,-2.2213142805674152e-05,-0.03360698900997359,0,UNKNOWN: 0
11,1.1743286759592593,1.1400000000000006,2.033708621711098,-0.46190738208507437,2.46213820407964,1.0,50,True,0.0025,0.0025,3,2,-0.0012733902542649,-0.03488037926423849,0,UNKNOWN: 0
12,1.2740560919046402,1.2400000000000002,2.0498547555115287,-0.4557944024374508,2.4563003682280686,1.0,50,False,0.0,0.0025,3,7,0.0024418907886390945,-0.032438488475599395,0,UNKNOWN: 0
13,1.3743344428949058,1.3399999999999999,2.067887228458872,-0.44803711473851493,2.4489782468124894,1.0,50,False,0.0,0.0025,3,12,0.003062748130060529,-0.029375740345538866,0,UNKNOWN: 0
14,1.4743608171120286,1.4399999999999995,2.088081655469404,-0.4397872660087937,2.441376792943719,1.0,50,False,0.0,0.0025,3,17,0.003179589261219051,-0.026196151084319816,0,UNKNOWN: 0
15,1.5741617921739817,1.5399999999999991,2.108399246723029,-0.43197058833589413,2.4343851618260532,1.0,50,False,0.0,0.0025,3,22,0.0029245083379992407,-0.023271642746320577,0,UNKNOWN: 0
16,1.6742626051418483,1.6400000000000006,2.128793243399705,-0.4245213980553139,2.4279398044413063,1.0,50,False,0.0,0.0025,3,27,0.002696009142337337,-0.02057563360398324,0,UNKNOWN: 0
17,1.7742618988268077,1.7400000000000002,2.1492737187233137,-0.4173605973973857,2.4219651346313595,1.0,50,False,0.0,0.0025,3,32,0.0024991266532687047,-0.018076506950714537,0,UNKNOWN: 0
18,1.8741652430035174,1.8399999999999999,2.169827959762968,-0.41043044387490235,2.4164057461491604,1.0,50,False,0.0,0.0025,3,37,0.0023254198765275008,-0.015751087074187035,0,UNKNOWN: 0
19,1.9743984448723495,1.9399999999999995,2.1904358953791188,-0.40367845854963486,2.411210481149986,1.0,50,False,0.0,0.0025,3,42,0.0021731117606892483,-0.013577975313497788,0,UNKNOWN: 0
20,2.074484287761152,2.039999999999999,2.211077827601406,-0.39706438268413335,2.406339864895522,1.0,50,False,0.0,0.0025,3,47,0.0020373154143364988,-0.011540659899161289,0,UNKNOWN: 0
21,2.174802518915385,2.1400000000000006,2.2317484393932125,-0.39055603834600194,2.4017629194521115,1.0,50,True,0.0025,0.0025,4,2,-0.0005855232653793289,-0.012126183164540618,0,UNKNOWN: 0
22,2.2749165310524404,2.24,2.252809554522,-0.3851739323025965,2.3985344877149166,1.0,50,False,0.0,0.0025,4,7,0.0013504109949724957,-0.010775772169568123,0,UNKNOWN: 0
23,2.3745906078256667,2.34,2.273030418795102,-0.3833365794927015,2.3989244556454485,1.0,50,False,0.0,0.0025,4,12,-0.00016311851200376956,-0.010938890681571892,0,UNKNOWN: 0
24,2.4747787597589195,2.4399999999999995,2.2927592556709504,-0.38477767414178077,2.4026802203218423,1.0,50,False,0.0,0.0025,4,17,-0.0015709875030339583,-0.01250987818460585,0,UNKNOWN: 0
25,2.5752329900860786,2.539999999999999,2.3117837710123608,-0.3893494307416012,2.409605824186631,1.0,50,False,0.0,0.0025,4,22,-0.0028968899971107153,-0.015406768181716565,0,UNKNOWN: 0
26,2.6748097771778703,2.6400000000000006,2.329561577660935,-0.3968256387977189,2.419376795511869,1.0,50,False,0.0,0.0025,4,27,-0.004087070188644331,-0.019493838370360894,0,UNKNOWN: 0
27,2.775123817846179,2.74,2.345436147922355,-0.40684416698438153,2.4315066922307835,1.0,50,False,0.0,0.0025,4,32,-0.005073777992077184,-0.02456761636243808,0,UNKNOWN: 0
28,2.875298540107906,2.84,2.3591510386744523,-0.4192448914277421,2.4457586659134813,1.0,50,False,0.0,0.0025,4,37,-0.00596141517859572,-0.0305290315410338,0,UNKNOWN: 0
29,2.9749454967677593,2.9399999999999995,2.370252812341406,-0.43368516556678643,2.461688581499726,1.0,50,False,0.0,0.0025,4,42,-0.0066632764474492045,-0.037192307988483005,0,UNKNOWN: 0
30,3.0749896997585893,3.039999999999999,2.3782637101778974,-0.4495063939467029,2.478540931441849,1.0,50,False,0.0,0.0025,4,47,-0.00704911873798547,-0.044241426726468476,0,UNKNOWN: 0
31,3.175007813144475,3.1400000000000006,2.3828129593854817,-0.46568283915562775,2.4952229912572492,1.0,50,True,0.0025,0.0025,5,2,-0.009477888593388318,-0.0537193153198568,0,UNKNOWN: 0
32,3.2750694258138537,3.24,2.384677150359967,-0.4838427955835851,2.513454124772188,1.0,50,False,0.0,0.0025,5,7,-0.00762584596903269,-0.06134516128888949,0,UNKNOWN: 0
33,3.375286257825792,3.34,2.384980529898453,-0.5050525679238128,2.534462120260007,1.0,50,False,0.0,0.0025,5,12,-0.008787371206346975,-0.07013253249523646,0,UNKNOWN: 0
34,3.475029814057052,3.4399999999999995,2.383954282089572,-0.526786540630908,2.5557917552075518,1.0,50,False,0.0,0.0025,5,17,-0.008921908807940651,-0.07905444130317711,0,UNKNOWN: 0
35,3.5751055967994034,3.539999999999999,2.381729393603094,-0.5484447585808314,2.576875690887017,1.0,50,False,0.0,0.0025,5,22,-0.008819136000559093,-0.08787357730373621,0,UNKNOWN: 0
36,3.6755136069841683,3.6400000000000006,2.3783978755871944,-0.569953192153165,2.5976613533195714,1.0,50,False,0.0,0.0025,5,27,-0.00869437218180013,-0.09656794948553635,0,UNKNOWN: 0
