step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.08700724504888058,0.08000000000004093,1.8702668315452815,-0.879362666824389,4.164174567406141,10.0,5,False,0.0,0.0025,1,4,-0.002200700512590696,-0.002200700512590696,0,UNKNOWN: 0
2,0.18774865195155144,0.18000000000000682,1.8847466848692465,-0.8926971636671246,4.181155785552271,5.0,10,True,0.0025,0.0025,2,4,-0.006586905687099813,-0.008787606199690509,0,UNKNOWN: 0
3,0.28883066633716226,0.28000000000002956,1.9002683367497377,-0.9084241832642855,4.199694751219364,5.0,10,False,0.0,0.0025,2,9,-0.004461812077660598,-0.013249418277351106,0,UNKNOWN: 0
4,0.3900007689371705,0.37999999999999545,1.914900680999099,-0.9249918568517468,4.2175844193970375,5.0,10,True,0.0025,0.0025,3,4,-0.006805544277594999,-0.020054962554946106,0,UNKNOWN: 0
5,0.4909175750799477,0.4800000000000182,1.9285271318207884,-0.942403728223768,4.234721058261736,5.0,10,False,0.0,0.0025,3,9,-0.004124311120158021,-0.024179273675104127,0,UNKNOWN: 0
6,0.5918375803157687,0.5800000000000409,1.9411194924440804,-0.9605088865059389,4.251052624884919,5.0,10,True,0.0025,0.0025,4,4,-0.006430552681036494,-0.03060982635614062,0,UNKNOWN: 0
7,0.692997963167727,0.6800000000000068,1.9531240619964922,-0.9790287280263009,4.266958643208058,5.0,10,False,0.0,0.0025,4,9,-0.003828135071615264,-0.03443796142775588,0,UNKNOWN: 0
8,0.7938062199391425,0.7800000000000296,1.9644868753852607,-0.997944382501378,4.2823877783696656,5.0,10,True,0.0025,0.0025,5,4,-0.006213362592504929,-0.04065132402026081,0,UNKNOWN: 0
9,0.8938737423159182,0.8799999999999955,1.9751964069192134,-1.0172304643978296,4.297327285162752,5.0,10,False,0.0,0.0025,5,9,-0.003595522697471908,-0.04424684671773272,0,UNKNOWN: 0
10,1.093717581126839,1.080000000000041,1.995479684899989,-1.0562407905362052,4.326395207937443,5.0,10,True,0.0025,0.0025,6,9,-0.009495838453858879,-0.0537426851715916,0,UNKNOWN: 0
11,1.193811143282801,1.1800000000000068,2.0057791410754957,-1.075697653960337,4.341163716536752,5.0,10,True,0.0025,0.0025,7,4,-0.006054368200508172,-0.05979705337209977,0,UNKNOWN: 0
12,1.3938652793876827,1.3799999999999955,2.0251280644367466,-1.1152581814187859,4.369840786297091,5.0,10,True,0.0025,0.0025,8,4,-0.009401771032227208,-0.06919882440432698,0,UNKNOWN: 0
13,1.5938780759461224,1.580000000000041,2.0471790394075993,-1.152948579904993,4.400888464557514,5.0,10,True,0.0025,0.0025,9,4,-0.009972310393862179,-0.07917113479818916,0,UNKNOWN: 0
14,1.6942549259401858,1.6800000000000068,2.060182021106016,-1.1705038986797012,4.418057320473214,5.0,10,False,0.0,0.0025,9,9,-0.004132064865962671,-0.08330319966415183,0,UNKNOWN: 0
