step,x,y,wall_time,sim_time
1,0.8220283589662132,-1.9750243160202687,0.08382631093263626,0.0800000000000125
2,0.8428823222199898,-1.9807080463226021,0.1839224889408797,0.18000000000000682
3,0.8639609300088801,-1.9855074770402725,0.2836630397941917,0.28000000000000114
4,0.885252407730597,-1.9893624256799005,0.3837263679597527,0.3800000000000239
5,0.9066620479537052,-1.9923789546577093,0.48379480582661927,0.4800000000000182
6,0.9280900468058333,-1.994550374233938,0.5839263128582388,0.5800000000000125
7,0.9494325764445084,-1.9958616825874693,0.6842430389951915,0.6800000000000068
8,0.9705182148760868,-1.9962683669364227,0.783877630950883,0.7800000000000011
9,0.9912387069477743,-1.995652547308915,0.8842002768069506,0.8800000000000239
10,1.0117770542539402,-1.9941236158909155,0.9848827098030597,0.9800000000000182
11,1.0329832714660718,-1.9916920008887888,1.0853486550040543,1.0800000000000125
12,1.0537815942802418,-1.9888198186376904,1.1854133629240096,1.1800000000000068
13,1.0734790242259087,-1.985229234286386,1.285546510014683,1.2800000000000011
14,1.0931359576534903,-1.9806799395880452,1.3851793420035392,1.3800000000000239
15,1.1129865092178617,-1.974956626243865,1.48510278086178,1.4800000000000182
16,1.1329404986406055,-1.9676613050193277,1.5854692568536848,1.5800000000000125
17,1.1533396976674346,-1.9595869607028829,1.6856069539207965,1.6800000000000068
18,1.173521205868023,-1.9510064525921706,1.7853861248586327,1.7800000000000011
19,1.1934403628255086,-1.941890831369526,1.885818479815498,1.8800000000000239
20,1.2130940831795727,-1.9321768001437538,1.9854716109111905,1.9800000000000182
21,1.2324808717802866,-1.921907538825792,2.085849736817181,2.0800000000000125
22,1.2515462162934017,-1.911050443623825,2.1867692777886987,2.180000000000007
23,1.2703003748234754,-1.8996558474090752,2.2865626579150558,2.280000000000001
24,1.2887195176011872,-1.8877518007411132,2.387031152844429,2.380000000000024
25,1.306760452814136,-1.8753010498996268,2.4866318248678,2.480000000000018
26,1.3244261172262841,-1.8623169269320363,2.5865562139078975,2.5800000000000125
27,1.3417024351811753,-1.8488065884396658,2.686741370940581,2.680000000000007
28,1.358578379756083,-1.8348112200895514,2.7869571179617196,2.780000000000001
29,1.3749736207852163,-1.820263239491567,2.8868750669062138,2.880000000000024
30,1.3909108315062415,-1.8052072369852545,2.9871099540032446,2.980000000000018
31,1.4063970583068643,-1.7896905137801786,3.0869996428955346,3.0800000000000125
32,1.421400839587642,-1.7737247133449394,3.186856302898377,3.180000000000007
33,1.4358383981578644,-1.7573518084661426,3.2871728187892586,3.280000000000001
34,1.449663876603882,-1.7405462310860937,3.3873109268024564,3.380000000000024
35,1.462951204526654,-1.7232995302940164,3.487621232867241,3.480000000000018
36,1.4757306323653363,-1.7056262613496151,3.5876138010062277,3.5800000000000125
37,1.4879493326114666,-1.6876602366319102,3.687752328813076,3.680000000000007
38,1.4994366565729258,-1.6693118226405173,3.78784335590899,3.780000000000001
39,1.5101208051797905,-1.650593713166421,3.887687955982983,3.880000000000024
40,1.5200324638822038,-1.6312525635466846,3.987784973811358,3.980000000000018
41,1.5293776911825505,-1.611550802517128,4.087913591880351,4.0800000000000125
42,1.5380514297031167,-1.5916418454482955,4.188085008878261,4.180000000000007
43,1.5460078702771831,-1.5718257905521378,4.287587831960991,4.280000000000001
44,1.5531873604882247,-1.5516603801120363,4.387910807970911,4.380000000000024
45,1.5595769425169772,-1.531394732129839,4.487780086928979,4.480000000000018
46,1.5652110251675386,-1.510752360250998,4.58821666194126,4.5800000000000125
47,1.5701234085833768,-1.4896279267564019,4.688036941923201,4.680000000000007
48,1.574261743665179,-1.4684038307784395,4.788229818921536,4.780000000000001
49,1.5776340832938156,-1.4472426946622106,4.887884920928627,4.880000000000024
50,1.5816240403571613,-1.4259039983332686,4.988171076867729,4.980000000000018
51,1.5861239149853323,-1.404849328275132,5.087978936964646,5.0800000000000125
52,1.590088037194917,-1.3841580313252373,5.188905057962984,5.180000000000007
53,1.5935970185653356,-1.3634104235842954,5.2889988359529525,5.280000000000001
54,1.5964831858645792,-1.3435790191130832,5.389894246822223,5.380000000000024
55,1.5982922772354615,-1.3246439287393315,5.490082633914426,5.480000000000018
56,1.600545362711561,-1.3033889940293049,5.590694317827001,5.5800000000000125
57,1.6021715984847695,-1.2821074627791287,5.690243799937889,5.680000000000007
58,1.6028996891343366,-1.2608215099725837,5.790759593946859,5.780000000000001
59,1.6029722470689884,-1.2396937269157688,5.890688642859459,5.880000000000024
60,1.6024464027188032,-1.21981189707683,5.990751680918038,5.980000000000018
61,1.6009500915649484,-1.2004918679055732,6.090959227876738,6.0800000000000125
62,1.5990937743620257,-1.1791456225165842,6.1905851198825985,6.180000000000007
63,1.597296347349513,-1.1578673033887346,6.290566009003669,6.280000000000001
64,1.5959304816807252,-1.1364113185474574,6.390770165948197,6.380000000000024
65,1.5953891495493955,-1.1151000811953258,6.490717284847051,6.480000000000018
66,1.5946104753592536,-1.097675641125936,6.591009030817077,6.5800000000000125
67,1.5931279249968124,-1.0812331970124718,6.691054448951036,6.680000000000007
68,1.5919414084657335,-1.0617547180678557,6.791135866893455,6.780000000000001
69,1.5925057817922343,-1.0404486358917062,6.891149194911122,6.880000000000024
70,1.5936493371206426,-1.0210877233491218,6.991314311977476,6.980000000000018
71,1.596145132732183,-1.0003321527850257,7.090971243800595,7.0800000000000125
72,1.6016482882990002,-0.979958100735949,7.191053631948307,7.180000000000007
73,1.6099591753002298,-0.9602153272936861,7.291096049826592,7.280000000000001
74,1.6200615820753321,-0.9412401522991785,7.39112363778986,7.380000000000024
75,1.633340421330766,-0.923474846138146,7.491309904959053,7.480000000000018
76,1.6496537557035411,-0.9084874483643649,7.591377482982352,7.5800000000000125
77,1.66829398675676,-0.8964082178845716,7.691494960803539,7.680000000000007
78,1.688663927214623,-0.8874975967078634,7.791493588825688,7.780000000000001
79,1.709991784693718,-0.8813026276670332,7.891592586878687,7.880000000000024
80,1.7318849603045103,-0.877648706396675,7.991294537903741,7.980000000000018
81,1.7540003771553019,-0.8762095878160566,8.091745503013954,8.080000000000013
82,1.7762520148160494,-0.8773915265275091,8.191839610924944,8.180000000000007
83,1.797917855300395,-0.8827668572008551,8.291718330001459,8.280000000000001
84,1.8181961069157735,-0.8919712008765641,8.391494100913405,8.380000000000024
85,1.8371681966436733,-0.9035150846291875,8.491571688791737,8.480000000000018
86,1.854563123996885,-0.9173831597602722,8.591772804968059,8.580000000000013
87,1.8698248362397623,-0.9335501036623638,8.691622774815187,8.680000000000007
88,1.8831774994654351,-0.9512407249476621,8.791689682984725,8.780000000000001
89,1.8952923223874434,-0.9696913642003407,8.89158127293922,8.880000000000024
90,1.9062386099711406,-0.9887724293907897,8.991708069806919,8.980000000000018
91,1.9160015274064328,-1.008540003766371,9.092250503832474,9.080000000000013
92,1.924442170270401,-1.0289774158113294,9.192549289902672,9.180000000000007
93,1.931638063243623,-1.049880292008641,9.293407171964645,9.280000000000001
94,1.9375863932787594,-1.0711712021905022,9.39440424181521,9.380000000000024
95,1.9422891473488642,-1.0927731244458259,9.495652209967375,9.480000000000018
96,1.945652731615257,-1.1146277991680167,9.59562398889102,9.580000000000013
97,1.94756259179765,-1.1366560508234307,9.695391579996794,9.680000000000007
98,1.948046428211419,-1.1587608032383854,9.795725404983386,9.780000000000001
99,1.9471521954029904,-1.180862161107616,9.895816422998905,9.880000000000024
100,1.9447495222606463,-1.2028366655066227,9.995737241813913,9.980000000000018
101,1.9410233260492327,-1.2246041330098998,10.095643241889775,10.080000000000013
102,1.9361920755368092,-1.2461403590511815,10.19598002685234,10.180000000000007
103,1.9303571780731623,-1.2673811219768985,10.295632258988917,10.280000000000001
