ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.08382631093263626,0.0800000000000125,0.09999999999999432,68,0.8220283589662132,-1.9750243160202687,-0.29258059582197493,1.275305060249593,0.21470877528190613,-0.010581292150915612,-0.010581292150915612,-0.010581292150915612,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9861814379692078,0.21234524250030518,0,False
2,0.1839224889408797,0.18000000000000682,0.09999999999999432,166,0.8428823222199898,-1.9807080463226021,-0.245665171914935,1.2931507397614757,0.21771325170993805,-0.014141330119791035,-0.024722622270706648,-0.014141330119791035,0.0,-0.0,True,True,2,10.0,5,0.016,1.0,0.004,0.9870516657829285,0.21390190720558167,0,False
3,0.2836630397941917,0.28000000000000114,0.09999999999999432,170,0.8639609300088801,-1.9855074770402725,-0.20004586814792813,1.310592821052018,0.22064977884292603,-0.013821509533528982,-0.03854413180423563,-0.013821509533528982,0.0,-0.0,True,True,3,10.0,5,0.016,1.0,0.006,0.9864194393157959,0.22859123349189758,0,False
4,0.3837263679597527,0.3800000000000239,0.10000000000002274,167,0.885252407730597,-1.9893624256799005,-0.1586284232230454,1.3275955467349434,0.22351233661174774,-0.013473353965501828,-0.052017485769737457,-0.013473353965501828,0.0,-0.0,True,True,4,10.0,5,0.016,1.0,0.008,0.9875317215919495,0.1968788057565689,0,False
5,0.48379480582661927,0.4800000000000182,0.09999999999999432,163,0.9066620479537052,-1.9923789546577093,-0.1197905011711658,1.3441919304366903,0.2263064831495285,-0.013151359160341814,-0.06516884493007927,-0.013151359160341814,0.0,-0.0,True,True,5,10.0,5,0.016,1.0,0.01,0.9850074648857117,0.19585232436656952,0,False
6,0.5839263128582388,0.5800000000000125,0.09999999999999432,171,0.9280900468058333,-1.994550374233938,-0.08083926183858424,1.360324087675514,0.22902247309684753,-0.012783495350047153,-0.07795234028012642,-0.012783495350047153,0.0,-0.0,True,True,6,10.0,5,0.016,1.0,0.012,0.9802206158638,0.19884565472602844,0,False
7,0.6842430389951915,0.6800000000000068,0.09999999999999432,172,0.9494325764445084,-1.9958616825874693,-0.04047442639508599,1.3759224508632626,0.23164859414100647,-0.012360504570278347,-0.09031284485040476,-0.012360504570278347,0.0,-0.0,True,True,7,10.0,5,0.016,1.0,0.014,0.9718518853187561,0.2073868364095688,0,False
8,0.783877630950883,0.7800000000000011,0.09999999999999432,164,0.9705182148760868,-1.9962683669364227,0.005485462098084682,1.3908473537733401,0.23416133224964142,-0.011826839035000156,-0.10213968388540492,-0.011826839035000156,0.0,-0.0,True,True,8,10.0,5,0.016,1.0,0.016,0.9548933506011963,0.2499619722366333,0,False
9,0.8842002768069506,0.8800000000000239,0.10000000000002274,166,0.9912387069477743,-1.995652547308915,0.05231716449433206,1.4049477125978902,0.23653525114059448,-0.011173451188154594,-0.11331313507355951,-0.011173451188154594,0.0,-0.0,True,True,9,10.0,5,0.016,1.0,0.018,0.9398946166038513,0.22614999115467072,0,False
10,0.9848827098030597,0.9800000000000182,0.10099999999999909,167,1.0117770542539402,-1.9941236158909155,0.09583744670155186,1.4184409039227923,0.23880694806575775,-0.01069231758689202,-0.12400545266045153,-0.01069231758689202,0.0,-0.0,True,True,10,10.0,5,0.016,1.0,0.02,0.9392825961112976,0.20985646545886993,0,False
