step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.08502533612772822,0.08000000000000185,-1.8209830680588621,-2.177345252227047,3.998256400713717,10.0,5,False,0.0,0.0,1,4,-0.0034935640920220903,-0.0034935640920220903,0,UNKNOWN: 0
2,0.30216962518170476,0.26000000000000156,-1.85468444112863,-2.189010235833044,4.033898372060397,0.5,100,True,0.0,0.0,2,8,-0.00894552156574089,-0.01243908565776298,0,UNKNOWN: 0
3,0.4031342880334705,0.360000000000003,-1.8728587639371646,-2.193205787041497,4.052502479896549,0.5,100,False,0.0,0.0,2,13,-0.004669310971632366,-0.017108396629395346,0,UNKNOWN: 0
4,0.6023311680182815,0.5600000000000023,-1.9020229129046886,-2.19271068196946,4.080237820473761,0.5,100,False,0.0,0.0,2,23,-0.006961093281102433,-0.02406948991049778,0,UNKNOWN: 0
5,0.7029696439858526,0.6600000000000001,-1.9165201699110306,-2.1883133460195094,4.092825128510194,0.5,100,False,0.0,0.0,2,28,-0.003159197744684218,-0.027228687655182,0,UNKNOWN: 0
6,0.9027842089999467,0.860000000000003,-1.9429411931417349,-2.1715288286503607,4.113303489840885,0.5,100,False,0.0,0.0,2,38,-0.0051397163510652835,-0.032368404006247284,0,UNKNOWN: 0
7,1.1037001041695476,1.0600000000000023,-1.9629358185906416,-2.144394255821946,4.124863392580538,0.5,100,False,0.0,0.0,2,48,-0.0029013366923393634,-0.03526974069858665,0,UNKNOWN: 0
8,1.3039249351713806,1.2600000000000016,-1.9717072030022738,-2.110534987160513,4.124044867064978,0.5,100,False,0.0,0.0,2,58,0.00020543582116533396,-0.035064304877421314,0,UNKNOWN: 0
9,1.5039669380057603,1.4600000000000009,-1.9673044473403465,-2.076077947159551,4.110650716619392,0.5,100,False,0.0,0.0,2,68,0.003361701307156342,-0.03170260357026497,0,UNKNOWN: 0
10,1.6043760261964053,1.5600000000000023,-1.9610912193066856,-2.0601490973103918,4.1005073020232325,0.5,100,False,0.0,0.0,2,73,0.002545822539881648,-0.02915678103038332,0,UNKNOWN: 0
11,1.8044810080900788,1.7600000000000016,-1.9431366366732072,-2.03257005881672,4.076092087866836,0.5,100,False,0.0,0.0,2,83,0.006127798674316939,-0.02302898235606638,0,UNKNOWN: 0
12,2.0046522200573236,1.9600000000000009,-1.9199754829460054,-2.0035883865013506,4.0464056685196175,0.5,100,False,0.0,0.0,2,93,0.007450780482850616,-0.015578201873215765,0,UNKNOWN: 0
13,2.104715031106025,2.0600000000000023,-1.9076023250666407,-1.9900716126097173,4.031078849047455,0.5,100,False,0.0,0.0,2,98,0.0038467679800548624,-0.011731433893160902,0,UNKNOWN: 0
14,2.304454547120258,2.2600000000000016,-1.8776165281505817,-1.961584552212144,3.995066204597491,0.5,100,True,0.0,0.0,3,8,0.009038554137003975,-0.0026928797561569275,0,UNKNOWN: 0
15,2.5045953791122884,2.460000000000001,-1.844045711741816,-1.9331554322127096,3.9556877634016656,0.5,100,False,0.0,0.0,3,18,0.00988331120958951,0.007190431453432582,0,UNKNOWN: 0
16,2.60509150614962,2.5600000000000023,-1.8267086943616282,-1.91960438423157,3.9356540681815035,0.5,100,False,0.0,0.0,3,23,0.005028112808079316,0.012218544261511897,0,UNKNOWN: 0
17,2.8050700000021607,2.7600000000000016,-1.7910350522223424,-1.893815390375089,3.8949777400738936,0.5,100,False,0.0,0.0,3,33,0.010209058493496211,0.02242760275500811,0,UNKNOWN: 0
18,3.0053080120123923,2.960000000000001,-1.7541712918040484,-1.8697414736829812,3.853602549783016,0.5,100,False,0.0,0.0,3,43,0.010384460877138067,0.03281206363214618,0,UNKNOWN: 0
19,3.1050455460790545,3.0600000000000023,-1.7353535347924602,-1.8583383658396933,3.8327028885546097,0.5,100,False,0.0,0.0,3,48,0.0052454553766650555,0.038057519008811234,0,UNKNOWN: 0
20,3.3050992391072214,3.2600000000000016,-1.6970182474767963,-1.8367524454451178,3.790527582491601,0.5,100,False,0.0,0.0,3,58,0.010585276169453626,0.048642795178264864,0,UNKNOWN: 0
21,3.406614197185263,3.360000000000003,-1.677525100453589,-1.8265469531945138,3.769266453031626,0.5,100,False,0.0,0.0,3,63,0.0053361776835031995,0.05397897286176806,0,UNKNOWN: 0
22,3.507734148995951,3.4800000000000004,-1.653871252843858,-1.8147984159371406,3.7436174320319213,0.5,100,False,0.0,0.0,3,69,0.006437462963573381,0.06041643582534144,0,UNKNOWN: 0
23,3.6086111532058567,3.580000000000002,-1.6339572957065631,-1.8054120400266842,3.722141050187231,0.5,100,False,0.0,0.0,3,74,0.0053902023285156125,0.06580663815385705,0,UNKNOWN: 0
24,3.809098032070324,3.780000000000001,-1.5936437419997187,-1.7877080607453073,3.6789617050402565,0.5,100,False,0.0,0.0,3,84,0.010837272704412395,0.07664391085826945,0,UNKNOWN: 0
25,4.008417122066021,3.9800000000000004,-1.5527700641834614,-1.7713726142435013,3.6355455114633903,0.5,100,False,0.0,0.0,3,94,0.01089671758519075,0.0875406284434602,0,UNKNOWN: 0
26,4.108568683033809,4.080000000000002,-1.53214091411359,-1.7636906670680905,3.6137575801145077,0.5,100,False,0.0,0.0,3,99,0.005468395893664973,0.09300902433712517,0,UNKNOWN: 0
27,4.309167311061174,4.280000000000001,-1.4915961504874895,-1.747890484965388,3.5707959655869406,0.5,100,True,0.0,0.0,4,9,0.010782626065131827,0.10379165040225699,0,UNKNOWN: 0
28,4.509350364096463,4.48,-1.4591343833672723,-1.7230661200590967,3.5338978832847205,0.5,100,False,0.0,0.0,4,19,0.009260783803411396,0.11305243420566839,0,UNKNOWN: 0
