step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,10.0,0.0018623053329065442,0.013160399161279202,0.16034391522407532,0.3436077833175659,0.4810255765914917
3,10.0,0.0013086845865473151,0.0105579923838377,0.15183383226394653,0.3417752683162689,0.4945242404937744
4,10.0,0.0011581358266994357,0.009779784828424454,0.14888896048069,0.340960830450058,0.4992123246192932
5,10.0,0.0010922952787950635,0.00942583940923214,0.14744091033935547,0.3405502140522003,0.5014907717704773
6,10.0,0.0010803058976307511,0.009355632588267326,0.147138312458992,0.3404628336429596,0.5019629597663879
7,10.0,0.0010869171237573028,0.009389474987983704,0.14730051159858704,0.3405495285987854,0.5016736388206482
8,10.0,0.0010951543226838112,0.009437778033316135,0.14754143357276917,0.34079959988594055,0.5011259913444519
9,10.0,0.0010859540197998285,0.009388130158185959,0.147267147898674,0.34062838554382324,0.5016303658485413
10,10.0,0.0010827153455466032,0.009373792447149754,0.14723236858844757,0.34062471985816956,0.5016863942146301
11,10.0,0.0010846786899492145,0.009386560879647732,0.147300124168396,0.3406376242637634,0.5015910267829895
12,10.0,0.0010899589397013187,0.009416759945452213,0.14744116365909576,0.3406977951526642,0.5013543367385864
13,10.0,0.0011099219555035233,0.009525269269943237,0.14791038632392883,0.34079059958457947,0.5006638765335083
14,10.0,0.0011253862176090479,0.009610634297132492,0.14829684793949127,0.34102654457092285,0.4999406337738037
15,10.0,0.0011370180873200297,0.009674016386270523,0.1485765278339386,0.3411913812160492,0.499421089887619
16,10.0,0.0011368872364982963,0.009671662002801895,0.14854638278484344,0.34121760725975037,0.4994274973869324
17,10.0,0.0011421839008107781,0.009699354879558086,0.14866863191127777,0.3413064181804657,0.49918338656425476
18,10.0,0.001149864518083632,0.009734668768942356,0.14881697297096252,0.3412901759147644,0.4990082383155823
19,10.0,0.0011774617014452815,0.009878469631075859,0.1494349092245102,0.3415391743183136,0.49796998500823975
20,10.0,0.0011741655180230737,0.009861133061349392,0.1494588553905487,0.3416593074798584,0.4978465139865875
21,10.0,0.0011713324347510934,0.00984552688896656,0.14944897592067719,0.34162887930870056,0.49790531396865845
22,10.0,0.0011682512704283,0.00982899684458971,0.14940448105335236,0.3415818214416504,0.49801650643348694
