step,x,y,wall_time,sim_time
1,0.031311180235034736,0.005077457910388595,0.01747638382948935,0.019999999999999962
2,0.03694258800637589,0.00720043665950401,0.1173007118050009,0.12000000000000005
3,0.05126648380127538,0.012578482539550134,0.21766976499930024,0.22000000000000003
4,0.0708406536356716,0.019163151371230137,0.31799640879034996,0.32
5,0.09228113966046336,0.024395532466151202,0.4175866099540144,0.42
6,0.13567262712307812,0.027693589934056833,0.6176718019414693,0.6200000000000001
7,0.15086958089660557,0.026388094437001772,0.7179989358410239,0.72
8,0.16048928510230037,0.024370526643222,0.8179416928905994,0.8200000000000001
9,0.17077216808147358,0.018922191492037017,1.0183261439669877,1.02
10,0.17501398296531345,0.014614657562785653,1.1179359138477594,1.12
11,0.17878121921050205,0.008804362292410755,1.2185407457873225,1.2200000000000002
12,0.18205144126779127,0.0004424205626127127,1.3193769848439842,1.32
13,0.183797062048376,-0.009222635519488438,1.4193857319187373,1.42
14,0.1795744341220909,-0.04273992714413545,1.6196725128684193,1.62
15,0.17345879613994986,-0.06073933800792651,1.719633829779923,1.7200000000000002
16,0.16553650484081306,-0.07816389523338918,1.820030672941357,1.8199999999999998
17,0.15612534151379762,-0.09489484366822701,1.9199130909983069,1.92
18,0.13371705643491924,-0.12623798996072905,2.1199665749445558,2.12
19,0.10494342293213618,-0.1575673504860253,2.3197343309875578,2.32
20,0.08932038822365297,-0.1730951161146384,2.4201909438706934,2.42
21,0.0567885155110536,-0.2028137602442864,2.619927409803495,2.62
22,0.03991192895674839,-0.21698932146755462,2.7201424348168075,2.72
23,0.02264695630763677,-0.23069539055075694,2.8203501598909497,2.82
24,0.005008097112364234,-0.24392279823290805,2.9198845208156854,2.92
25,-0.03131871350769702,-0.2689033890376808,3.1203731507994235,3.12
26,-0.06894677284356869,-0.291859903422697,3.3204713938757777,3.32
27,-0.08821831346064705,-0.30256538418599604,3.420948216924444,3.42
28,-0.10777008306879127,-0.3127549403769573,3.522579208947718,3.52
29,-0.1275797895579434,-0.32243112589173867,3.6222404388245195,3.6199999999999997
