step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.038843594025820494,0.040000000000000036,0.02688389197030864,-0.0011170272943284542,2.260640021907847,10.0,5,False,0.0,0.0,1,2,-0.00016556169506969825,-0.00016556169506969825,0,UNKNOWN: 0
2,0.13761198404245079,0.14,0.03484104244556309,-0.001989957304799203,2.2681627033167504,0.5,100,True,0.0,0.0,2,2,-0.003328228644929991,-0.003493790339999689,0,UNKNOWN: 0
3,0.23808526014909148,0.24,0.05226155264767192,-0.0038846798208575974,2.2846360603676943,0.5,100,False,0.0,0.0,2,7,-0.007288238838643527,-0.010782029178643217,0,UNKNOWN: 0
4,0.3380678901448846,0.3400000000000001,0.07391430849770503,-0.005711950805873711,2.3049028866657095,0.5,100,False,0.0,0.0,2,12,-0.008966567658580149,-0.019748596837223367,0,UNKNOWN: 0
5,0.43790259095840156,0.44000000000000006,0.09575891791710538,-0.006609759884946017,2.3249663207021807,0.5,100,False,0.0,0.0,2,17,-0.0088765816663212,-0.02862517850354457,0,UNKNOWN: 0
6,0.5383590559940785,0.54,0.11761759013922056,-0.006522358165305897,2.344651646931291,0.5,100,False,0.0,0.0,2,22,-0.00870929700186093,-0.0373344755054055,0,UNKNOWN: 0
7,0.6382861670572311,0.64,0.1394423586783248,-0.005414622136643132,2.3639103627597744,0.5,100,False,0.0,0.0,2,27,-0.00852055353680985,-0.04585502904221535,0,UNKNOWN: 0
8,0.8386906930245459,0.8400000000000001,0.1827797080592462,8.375491899982403e-06,2.400939437467166,0.5,100,False,0.0,0.0,2,37,-0.01638261949928308,-0.06223764854149843,0,UNKNOWN: 0
9,0.9382604870479554,0.94,0.20417260639768994,0.004359402272159302,2.4186104899416137,0.5,100,False,0.0,0.0,2,42,-0.00781813024301542,-0.07005577878451386,0,UNKNOWN: 0
10,1.038958020042628,1.04,0.22529473313208553,0.009805088272110714,2.435656496223275,0.5,100,False,0.0,0.0,2,47,-0.0075415936558388815,-0.07759737244035274,0,UNKNOWN: 0
11,1.2384297840762883,1.24,0.26648866389314024,0.023968483939414434,2.4677131700370487,0.5,100,False,0.0,0.0,2,57,-0.014182700854765019,-0.09178007329511775,0,UNKNOWN: 0
12,1.339241827139631,1.34,0.2864489916188499,0.03267475946737851,2.4826532078804266,0.5,100,False,0.0,0.0,2,62,-0.006609858799525762,-0.09838993209464351,0,UNKNOWN: 0
13,1.438588272081688,1.4400000000000002,0.305905539773031,0.04244715882083746,2.496819505449472,0.5,100,False,0.0,0.0,2,67,-0.006267536108347846,-0.10465746820299136,0,UNKNOWN: 0
14,1.5393113361205906,1.54,0.324796381405602,0.05326566357148602,2.5101761283411443,0.5,100,False,0.0,0.0,2,72,-0.005909315108703008,-0.11056678331169437,0,UNKNOWN: 0
15,1.7394154849462211,1.74,0.3606324937663506,0.07793581028200017,2.534322099999884,0.5,100,False,0.0,0.0,2,82,-0.010682801805107974,-0.12124958511680234,0,UNKNOWN: 0
16,1.839519924018532,1.84,0.3774643857237,0.09171736142359166,2.545056750586954,0.5,100,False,0.0,0.0,2,87,-0.004749286808147589,-0.12599887192494993,0,UNKNOWN: 0
17,1.9395665430929512,1.9400000000000002,0.39349737139134644,0.10638716999913135,2.5548725071534197,0.5,100,False,0.0,0.0,2,92,-0.004342744348777763,-0.1303416162737277,0,UNKNOWN: 0
