ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.18293956201523542,0.160000000000025,0.17899999999997362,222,0.40404911089986534,-0.8733866880332161,-2.1379500732386063,2.901655782035431,0.48851916193962097,-0.00950060271432154,-0.00950060271432154,-0.007000602714321539,0.0,-0.0025,True,True,2,5.0,10,0.012,0.5,0.004,0.9999449253082275,-0.997430145740509,0,False
2,0.28276908909901977,0.2599999999999909,0.10000000000002274,159,0.39159630942953,-0.8897229312821779,-2.3139348488261846,2.9161355762930703,0.49095696210861206,-0.005025117601783183,-0.014525720316104723,-0.005025117601783183,0.0,-0.0,False,False,2,5.0,10,0.032,0.5,0.004,0.9999520182609558,-0.9982169270515442,0,False
3,0.48306609876453876,0.4600000000000364,0.19999999999998863,317,0.3574600525827511,-0.9163011754509562,-2.5892080429155535,2.93812707692026,0.494659423828125,-0.01013200601645385,-0.024657726332558572,-0.007632006016453849,0.0,-0.0025,True,True,3,5.0,10,0.032,0.5,0.006,0.8300523161888123,-0.2546382546424866,0,False
4,0.5829928950406611,0.5600000000000023,0.10000000000002274,154,0.3406903008748345,-0.9260527302117381,-2.6393212026363893,2.9458198714391233,0.49595457315444946,-0.0051697338688528344,-0.02982746020141141,-0.002669733868852835,0.0,-0.0025,True,True,4,5.0,10,0.012,0.5,0.008,0.9999901056289673,-0.3491160571575165,0,False
5,0.7834406439214945,0.7599999999999909,0.19999999999998863,319,0.300479201729758,-0.9445060376220981,-2.7856116200500907,2.959797823171543,0.49830788373947144,-0.007350956445765774,-0.03717841664717718,-0.004850956445765774,0.0,-0.0025,True,True,5,5.0,10,0.012,0.5,0.01,0.9999786615371704,-0.3803822696208954,0,False
6,0.9833848159760237,0.9600000000000364,0.19999999999998863,311,0.2579692164996155,-0.9567574765762358,-2.9392696045908595,2.9679896279474054,0.4996870458126068,-0.0053429121047655756,-0.042521328751942755,-0.0028429121047655755,0.0,-0.0025,True,True,6,5.0,10,0.012,0.5,0.012,0.9997639656066895,-0.3842654824256897,0,False
7,1.0832768841646612,1.0600000000000023,0.10000000000002274,158,0.23613529797757996,-0.9603904333780169,-3.0152865974843728,2.969793074736447,0.49999067187309265,-0.0006258743765444553,-0.04314720312848721,-0.0006258743765444553,0.0,-0.0,False,False,6,5.0,10,0.032,0.5,0.012,0.999779224395752,-0.3825976550579071,0,False
8,1.2835763827897608,1.259999999999991,0.19999999999998863,319,0.19278869970975096,-0.963923470227411,-3.0554648923997543,2.9701869370357814,0.5000569820404053,-0.0026366873270329953,-0.045783890455520206,-0.00013668732703299525,0.0,-0.0025,True,True,7,5.0,10,0.032,0.5,0.014,0.9623520970344543,0.0998525470495224,0,False
9,1.4835856850259006,1.4600000000000364,0.19999999999998863,317,0.15115419033853403,-0.9683587992450392,-3.009149142596903,2.972204928142483,0.500396728515625,-0.0032003305744608725,-0.04898422102998108,-0.0007003305744608722,0.0,-0.0025,True,True,8,5.0,10,0.032,0.5,0.016,0.9463092088699341,0.13095012307167053,0,False
10,1.5836310707964003,1.5600000000000023,0.10000000000002274,159,0.13038234079626937,-0.9713746041885835,-2.992258749659497,2.974233894288537,0.5007383227348328,-0.0032041393898659034,-0.05218836041984699,-0.0007041393898659036,0.0,-0.0025,True,True,9,5.0,10,0.012,0.5,0.018,0.9998921751976013,-0.19830988347530365,0,False
