step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.18293956201523542,0.160000000000025,0.40404911089986534,-0.8733866880332161,2.901655782035431,5.0,10,True,0.0025,0.0025,2,3,-0.00950060271432154,-0.00950060271432154,0,UNKNOWN: 0
2,0.28276908909901977,0.2599999999999909,0.39159630942953,-0.8897229312821779,2.9161355762930703,5.0,10,False,0.0,0.0025,2,8,-0.005025117601783183,-0.014525720316104723,0,UNKNOWN: 0
3,0.48306609876453876,0.4600000000000364,0.3574600525827511,-0.9163011754509562,2.93812707692026,5.0,10,True,0.0025,0.0025,3,8,-0.01013200601645385,-0.024657726332558572,0,UNKNOWN: 0
4,0.5829928950406611,0.5600000000000023,0.3406903008748345,-0.9260527302117381,2.9458198714391233,5.0,10,True,0.0025,0.0025,4,3,-0.0051697338688528344,-0.02982746020141141,0,UNKNOWN: 0
5,0.7834406439214945,0.7599999999999909,0.300479201729758,-0.9445060376220981,2.959797823171543,5.0,10,True,0.0025,0.0025,5,3,-0.007350956445765774,-0.03717841664717718,0,UNKNOWN: 0
6,0.9833848159760237,0.9600000000000364,0.2579692164996155,-0.9567574765762358,2.9679896279474054,5.0,10,True,0.0025,0.0025,6,3,-0.0053429121047655756,-0.042521328751942755,0,UNKNOWN: 0
7,1.0832768841646612,1.0600000000000023,0.23613529797757996,-0.9603904333780169,2.969793074736447,5.0,10,False,0.0,0.0025,6,8,-0.0006258743765444553,-0.04314720312848721,0,UNKNOWN: 0
8,1.2835763827897608,1.259999999999991,0.19278869970975096,-0.963923470227411,2.9701869370357814,5.0,10,True,0.0025,0.0025,7,8,-0.0026366873270329953,-0.045783890455520206,0,UNKNOWN: 0
9,1.4835856850259006,1.4600000000000364,0.15115419033853403,-0.9683587992450392,2.972204928142483,5.0,10,True,0.0025,0.0025,8,8,-0.0032003305744608725,-0.04898422102998108,0,UNKNOWN: 0
10,1.5836310707964003,1.5600000000000023,0.13038234079626937,-0.9713746041885835,2.974233894288537,5.0,10,True,0.0025,0.0025,9,3,-0.0032041393898659034,-0.05218836041984699,0,UNKNOWN: 0
11,1.7834685947746038,1.759999999999991,0.0866257028325987,-0.9758627937829016,2.9771235159399225,5.0,10,True,0.0025,0.0025,10,3,-0.0035028242366227516,-0.05569118465646974,0,UNKNOWN: 0
12,1.9837127849459648,1.9600000000000364,0.04332643683112965,-0.9754671828482576,2.9757824369377848,5.0,10,True,0.0025,0.0025,11,3,-0.00203458733051619,-0.057725771986985926,0,UNKNOWN: 0
