t_wall,t_sim,x,y,yaw,robot_tilt_raw,cmd_linear,cmd_angular,goal_x,goal_y
1.2998747825622559,,2.0040719588999877e-07,-9.088628556254299e-09,2.1552900330721208e-08,9.404545830398473e-06,0.0,0.0,0.5,0.0
1.3187520503997803,,2.1816528484945786e-07,-8.024047375875499e-09,1.2857837645717385e-08,9.989384019130318e-06,0.0,0.0,0.5,0.0
1.3387510776519775,,4.331677726523806e-07,-1.0407157087245139e-08,1.737039251396966e-09,2.0782047170116786e-05,0.0,0.0,0.5,0.0
1.358793020248413,,8.238378090020017e-07,-1.3863691100754242e-08,1.8811271346328865e-10,4.026583267132737e-05,0.0,0.0,0.5,0.0
1.3797454833984375,,1.3864013758283446e-06,-1.8088479359264832e-08,7.266827137732087e-09,6.834128233598651e-05,0.0,0.0,0.5,0.0
1.3991434574127197,,2.1201355203301094e-06,-2.3036018307559196e-08,1.524266938920272e-08,0.00010497369676499126,0.0,0.0,0.5,0.0
1.4191288948059082,,3.024396317196743e-06,-2.8673627358745336e-08,1.8038906014254976e-08,0.00015013021370727383,0.0,0.0,0.5,0.0
1.4391148090362549,,4.098532250036418e-06,-3.4968951836293444e-08,1.580419801188582e-08,0.00020377829118657051,0.0,0.0,0.5,0.0
1.4591732025146484,,5.3418924676250455e-06,-4.1891917286105534e-08,1.2975146291489912e-08,0.00026588579939468103,0.0,0.0,0.5,0.0
1.4794602394104004,,6.753833137573915e-06,-4.9413012148377664e-08,1.3371099331744363e-08,0.0003364210297261719,0.0,0.0,0.5,0.0
1.499206781387329,,8.333728063070642e-06,-5.7503498357707243e-08,1.7264433038527132e-08,0.0004153526871232168,0.0,0.0,0.5,0.0
1.5192022323608398,,1.0080966258545973e-05,-6.613452475593668e-08,2.2262412137626774e-08,0.0005026498815934987,0.0,0.0,0.5,0.0
1.5392537117004395,,1.1994930493451157e-05,-7.527743626606578e-08,2.6135267080925483e-08,0.0005982821206141824,0.0,0.0,0.5,0.0
1.5592856407165527,,1.407502855564211e-05,-8.490454051999295e-08,2.8669842892066262e-08,0.0007022193011289246,0.0,0.0,0.5,0.0
1.5795013904571533,,1.6320665518853334e-05,-9.498843682836567e-08,3.130443459716635e-08,0.0008144317034244164,0.0,0.0,0.5,0.0
1.5993170738220215,,1.873124147300305e-05,-1.055028806088244e-07,3.55074510854941e-08,0.000934889984935966,0.0,0.0,0.5,0.0
1.6192281246185303,,2.1306190857121627e-05,-1.1642234103119106e-07,4.161564035553747e-08,0.0010635651735640315,0.0,0.0,0.5,0.0
1.6392338275909424,,2.4044928118176554e-05,-1.2772123780843368e-07,4.8956175191685665e-08,0.0012004286632414582,0.0,0.0,0.5,0.0
1.659228801727295,,2.6946905408253212e-05,-1.3937490709804178e-07,5.6768967499949176e-08,0.0013454522073549668,0.0,0.0,0.5,0.0
1.679492712020874,,3.001155662415467e-05,-1.5135902771032306e-07,6.492718475273313e-08,0.0014986079149148924,0.0,0.0,0.5,0.0
1.69921875,,3.323833318699701e-05,-1.6364963944993241e-07,7.391952289714529e-08,0.0016598682450353925,0.0,0.0,0.5,0.0
