step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.09075560141354799,0.07999999999992724,-0.8965151171028298,-1.0623836382173182,2.1156308983323084,10.0,5,False,0.0,0.0025,1,4,-0.0011357824149487211,-0.0011357824149487211,0,UNKNOWN: 0
2,0.2919672951102257,0.2599999999999909,-0.9182244408178425,-1.0944682031916002,2.1212196715972893,5.0,10,True,0.0025,0.0025,2,8,-0.005144658337986478,-0.006280440752935199,0,UNKNOWN: 0
3,0.39258077228441834,0.36000000000001364,-0.9292269351537218,-1.113319843326957,2.1232330602681335,5.0,10,True,0.0025,0.0025,3,3,-0.0034527538304909046,-0.009733194583426103,0,UNKNOWN: 0
4,0.4928492712788284,0.4599999999999227,-0.9391857866638448,-1.1327703006887242,2.124271440604266,5.0,10,False,0.0,0.0025,3,8,-0.000491371018960796,-0.010224565602386899,0,UNKNOWN: 0
5,0.5926437051966786,0.5599999999999454,-0.9480395115949234,-1.1526923338512645,2.124332334370995,5.0,10,True,0.0025,0.0025,4,3,-0.0025288154842350156,-0.012753381086621914,0,UNKNOWN: 0
6,0.6928232363425195,0.6599999999999682,-0.9559965293398652,-1.1729087958961715,2.1236766642780807,5.0,10,False,0.0,0.0025,4,8,0.0003102690511814186,-0.012443112035440495,0,UNKNOWN: 0
7,0.7927579181268811,0.7599999999999909,-0.9630011407358258,-1.1932736957455714,2.122305492426106,5.0,10,True,0.0025,0.0025,5,3,-0.0018511490090572554,-0.01429426104449775,0,UNKNOWN: 0
8,0.9927921420894563,0.9599999999999227,-0.9740106291680083,-1.2344776900195706,2.1172488315529447,5.0,10,True,0.0025,0.0025,6,3,-0.00010714208529951936,-0.01440140312979727,0,UNKNOWN: 0
9,1.0931986011564732,1.0599999999999454,-0.979043167974048,-1.2558196275888585,2.1143358436887443,5.0,10,False,0.0,0.0025,6,8,0.0013784523504976308,-0.013022950779299639,0,UNKNOWN: 0
10,1.1932433634065092,1.1599999999999682,-0.984083326550848,-1.2771587464977487,2.1116547477850514,5.0,10,True,0.0025,0.0025,7,3,-0.0012312810342347724,-0.01425423181353441,0,UNKNOWN: 0
