step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,1.0,0.01267812866717577,0.13120386004447937,0.30958452820777893,0.29745861887931824,0.24907490611076355
11,1.0,0.01007694099098444,0.12182588130235672,0.3125574588775635,0.30695924162864685,0.24858048558235168
20,1.0,0.01207938976585865,0.1339651346206665,0.3135324716567993,0.301142156124115,0.23928089439868927
30,5.0,0.01602795720100403,0.14708106219768524,0.29863277077674866,0.30653536319732666,0.23172281682491302
32,5.0,0.016657143831253052,0.14808160066604614,0.29569920897483826,0.30759909749031067,0.23196297883987427
34,5.0,0.01726658083498478,0.14852847158908844,0.2941611409187317,0.30754542350769043,0.2324983924627304
36,5.0,0.017569558694958687,0.14918914437294006,0.2942388951778412,0.30714118480682373,0.23186121881008148
38,5.0,0.017718350514769554,0.1490437388420105,0.29460638761520386,0.30670204758644104,0.2319294661283493
39,5.0,0.017326662316918373,0.14754587411880493,0.29491835832595825,0.307291179895401,0.23291786015033722
41,5.0,0.016633793711662292,0.14412544667720795,0.29674530029296875,0.30719801783561707,0.23529748618602753
43,5.0,0.016369517892599106,0.1419810801744461,0.29710620641708374,0.3075404167175293,0.23700273036956787
