ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.03766388166695833,0.040000000000000036,0.10000000000000003,20,0.026506797343946693,0.0005074806409834838,0.05625526197332771,1.6188793752384212,0.2725525200366974,0.00020771281407679922,0.00020771281407679922,0.00020771281407679922,0.0,-0.0,False,False,1,10.0,5,0.008,1.0,0.002,0.9999970197677612,0.2376398891210556,0,False
2,0.13705045683309436,0.14,0.09999999999999998,133,0.03449833323742687,0.000961432809778355,0.05701641362169862,1.6123189569572396,0.271448016166687,0.0015516024223688053,0.0017593152364456044,0.004051602422368805,0.0,-0.0025,True,True,2,0.2,250,0.008,0.02,0.004,0.9999973177909851,0.25252869725227356,0,False
3,0.23751347279176116,0.24,0.09999999999999998,170,0.05183109420299464,0.0019437657123854478,0.06049660101027748,1.5981370819129848,0.2690603733062744,0.008758484111882825,0.01051779934832843,0.008758484111882825,0.0,-0.0,False,False,2,0.2,250,0.028,0.02,0.004,0.9999973773956299,0.25288885831832886,0,False
4,0.33704194612801075,0.3400000000000001,0.10000000000000009,169,0.07341945540612518,0.0037878384217006696,0.11260802316178943,1.580170411443082,0.2660355269908905,0.011095909205449271,0.0216137085537777,0.011095909205449271,0.0,-0.0,False,False,2,0.2,250,0.048,0.02,0.004,0.9999977946281433,0.25375983119010925,0,False
5,0.43751647183671594,0.44000000000000006,0.09999999999999998,167,0.09512593972625127,0.006761107586515731,0.16242612654080837,1.5614880621973548,0.26289018988609314,0.011537900209298063,0.03315160876307576,0.011537900209298063,0.0,-0.0,False,False,2,0.2,250,0.068,0.02,0.004,0.9999980926513672,0.254831463098526,0,False
6,0.5370438047684729,0.54,0.09999999999999998,166,0.1166541050081214,0.01083911436861996,0.2128561235557864,1.5423185628177996,0.25966283679008484,0.011838755822108162,0.04499036458518392,0.011838755822108162,0.0,-0.0,False,False,2,0.2,250,0.088,0.02,0.004,0.9999984502792358,0.25735920667648315,0,False
7,0.6383150541223586,0.64,0.10099999999999998,171,0.1379460653485607,0.016013549056866038,0.26439670762216316,1.5226944843889452,0.25635895133018494,0.012119496088713046,0.057109860673896964,0.012119496088713046,0.0,-0.0,False,False,2,0.2,250,0.108,0.02,0.004,0.9999986290931702,0.25962501764297485,0,False
8,0.7392332646995783,0.74,0.09999999999999998,172,0.15894422953167142,0.022280261711163468,0.3164728004740701,1.5026457427438649,0.25298357009887695,0.012381760847118353,0.06949162152101532,0.012381760847118353,0.0,-0.0,False,False,2,0.2,250,0.128,0.02,0.004,0.9999987483024597,0.26107075810432434,0,False
9,0.8393652630038559,0.8400000000000001,0.10000000000000009,171,0.17959038822115997,0.029630105484950715,0.36876118544840925,1.4822062365928155,0.24954240024089813,0.012623090340315692,0.08211471186133101,0.012623090340315692,0.0,-0.0,False,False,2,0.2,250,0.148,0.02,0.004,0.9999988675117493,0.26248055696487427,0,False
10,1.0393571821041405,1.04,0.19999999999999996,338,0.21956804449539577,0.04750916539226052,0.47373676313915225,1.4403374350562328,0.2424934208393097,0.025857457627952378,0.1079721694892834,0.025857457627952378,0.0,-0.0,False,False,2,0.2,250,0.188,0.02,0.004,0.9999985694885254,0.26048266887664795,0,False
