step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07914312463253736,0.08,2.497642654253545,2.499528876798642,2.5471057196273112,10.0,5,False,0.0,0.0025,1,4,0.0009421193373378836,0.0009421193373378836,0,UNKNOWN: 0
2,0.2788189728744328,0.24000000000000005,2.475225619414127,2.495014661796805,2.5242386940866344,10.0,5,True,0.0025,0.0025,3,2,0.006469192718498674,0.007411312055836557,0,UNKNOWN: 0
3,0.4792859749868512,0.44000000000000006,2.433756550990112,2.4832651179836094,2.4812730081735013,10.0,5,True,0.0025,0.0025,5,2,0.014352542389121212,0.02176385444495777,0,UNKNOWN: 0
4,0.579675744753331,0.54,2.4130240935502125,2.4758101023261787,2.4594879090928385,10.0,5,True,0.0025,0.0025,6,2,0.006044825897818476,0.027808680342776247,0,UNKNOWN: 0
5,0.6795519078150392,0.64,2.3919179048863817,2.469301723519409,2.437522429929919,10.0,5,True,0.0025,0.0025,7,2,0.006115576845179792,0.03392425718795604,0,UNKNOWN: 0
6,0.7798784975893795,0.7400000000000001,2.370867880647437,2.4631342382816803,2.415679623384275,10.0,5,True,0.0025,0.0025,8,2,0.006067460646434644,0.039991717834390685,0,UNKNOWN: 0
7,0.8795894938521087,0.8400000000000001,2.349907481320766,2.4570926009112815,2.3939504616009564,10.0,5,True,0.0025,0.0025,9,2,0.00602288546664448,0.04601460330103516,0,UNKNOWN: 0
8,0.9800455318763852,0.9400000000000001,2.329389027083774,2.4524052991674297,2.3729146744812297,10.0,5,True,0.0025,0.0025,10,2,0.0057509213245298865,0.05176552462556505,0,UNKNOWN: 0
9,1.1799972876906395,1.14,2.295232749731037,2.4459425109649486,2.3381526534671297,10.0,5,True,0.0025,0.0025,12,2,0.011134797634932555,0.0629003222604976,0,UNKNOWN: 0
10,1.2799190119840205,1.24,2.2837614147098098,2.444808224907085,2.3266757715896738,10.0,5,True,0.0025,0.0025,13,2,0.0020016071365834766,0.06490192939708109,0,UNKNOWN: 0
11,1.47997976699844,1.44,2.250167924569925,2.444414869803639,2.2936347075527097,10.0,5,True,0.0025,0.0025,15,2,0.01045978221761387,0.07536171161469496,0,UNKNOWN: 0
12,1.679899351671338,1.64,2.2072624222040105,2.440076634221754,2.2507054870929077,10.0,5,True,0.0025,0.0025,17,2,0.014338239449811831,0.08969995106450679,0,UNKNOWN: 0
