t_wall,t_sim,x,y,yaw,robot_tilt_raw,cmd_linear,cmd_angular,goal_x,goal_y
0.5506296157836914,,2.0040723003559716e-07,-9.088621212987117e-09,2.155288456180662e-08,9.404545113582433e-06,0.0,0.0,2.0,2.0
0.5705673694610596,,2.1816532931445119e-07,-8.02403658707386e-09,1.2857848891339689e-08,9.989383945744518e-06,0.0,0.0,2.0,2.0
0.5906314849853516,,4.3316780762419197e-07,-1.0407143806572888e-08,1.7370582728456805e-09,2.0782046838898227e-05,0.0,0.0,2.0,2.0
0.610356330871582,,8.238378250854693e-07,-1.3863675024037622e-08,1.8810769851931253e-10,4.0265831391012846e-05,0.0,0.0,2.0,2.0
0.6304886341094971,,1.386401359872592e-06,-1.808846054304731e-08,7.266796262307445e-09,6.834127943904786e-05,0.0,0.0,2.0,2.0
0.6504583358764648,,2.120135459067307e-06,-2.303599679603396e-08,1.524263977984539e-08,0.00010497369158838277,0.0,0.0,2.0,2.0
0.6703739166259766,,3.02439619755828e-06,-2.867360322643846e-08,1.8038900724967947e-08,0.00015013020559117982,0.0,0.0,2.0,2.0
0.6903297901153564,,4.098532058769708e-06,-3.4968925143042914e-08,1.5804211910980935e-08,0.00020377827947432172,0.0,0.0,2.0,2.0
0.7103214263916016,,5.341892191801101e-06,-4.189188813491183e-08,1.2975154529437485e-08,0.000265885783432677,0.0,0.0,2.0,2.0
0.730492353439331,,6.753832764275e-06,-4.941298059675849e-08,1.3371084419281803e-08,0.00033642100886381983,0.0,0.0,2.0,2.0
0.7503254413604736,,8.33372757942761e-06,-5.750346446210961e-08,1.7264400555573605e-08,0.00041535266071286107,0.0,0.0,2.0,2.0
0.7703890800476074,,1.008096565145441e-05,-6.613448861209535e-08,2.2262381663324812e-08,0.0005026498489903601,0.0,0.0,2.0,2.0
0.7903304100036621,,1.1994929750094259e-05,-7.527739791869867e-08,2.6135251451881687e-08,0.0005982820811762814,0.0,0.0,2.0,2.0
0.8103015422821045,,1.4075027663519623e-05,-8.49045000513803e-08,2.8669837413665254e-08,0.000702219254217015,0.0,0.0,2.0,2.0
0.8301808834075928,,1.6320664464866605e-05,-9.498839431834552e-08,3.130442440445369e-08,0.0008144316484019376,0.0,0.0,2.0,2.0
0.8505144119262695,,1.8731240244787525e-05,-1.0550283609998868e-07,3.5507426340316264e-08,0.0009348899211689478,0.0,0.0,2.0,2.0
0.8702950477600098,,2.1306189441878114e-05,-1.1642229464541027e-07,4.1615603842741464e-08,0.0010635651004210563,0.0,0.0,2.0,2.0
0.8902614116668701,,2.4044926503501563e-05,-1.2772118956707896e-07,4.8956137056680837e-08,0.0012004285800935777,0.0,0.0,2.0,2.0
0.9103529453277588,,2.6946903581395073e-05,-1.393748570934456e-07,5.6768934522482145e-08,0.0013454521135756576,0.0,0.0,2.0,2.0
0.9305202960968018,,3.001155457304497e-05,-1.5135897600378385e-07,6.492715489755869e-08,0.0014986078098799692,0.0,0.0,2.0,2.0
0.9503664970397949,,3.323833089859596e-05,-1.636495861270807e-07,7.391948882165827e-08,0.0016598681281229813,0.0,0.0,2.0,2.0
0.9703495502471924,,3.6626696586042386e-05,-1.7622430338255482e-07,8.432834957107256e-08,0.0018292058730123072,0.0,0.0,2.0,2.0
0.99041748046875,,4.017610136865009e-05,-1.8906032996577133e-07,9.638589845989412e-08,0.00200659419118188,0.0,0.0,2.0,2.0
1.0103695392608643,,4.388603571719956e-05,-2.0213626568135107e-07,1.0995174389579098e-07,0.0021920065655826023,0.0,0.0,2.0,2.0
1.0308964252471924,,4.7755971596299406e-05,-2.1543067177403228e-07,1.24805156738965e-07,0.0023854168127803556,0.0,0.0,2.0,2.0
1.050480604171753,,5.1785385475349455e-05,-2.2892259144905369e-07,1.409159667233461e-07,0.0025867990784166125,0.21949110984802248,0.5146912336349487,2.0,2.0
1.0704028606414795,,0.0004552487594834735,-2.443359669010454e-07,6.831773007434921e-07,0.0027786158499345987,0.21927947878837586,0.5336133241653442,2.0,2.0
1.0904905796051025,,0.0012586459371976314,-2.613344993838082e-07,1.4063853376745845e-06,0.0029510272546587487,0.2192938244342804,0.5319907069206238,2.0,2.0
1.1104607582092285,,0.0024616246273622207,-2.799153357889877e-07,1.578989653098277e-06,0.0030982450167601062,0.21940285921096803,0.5296111702919006,2.0,2.0
1.1303527355194092,,0.0040638802753885025,-3.0057628309673166e-07,1.0807599614852595e-06,0.0032129313626400764,0.21926357269287108,0.5268515348434448,2.0,2.0
1.150597333908081,,0.006065549242243439,-3.2420700298281926e-07,5.211967096909072e-07,0.0032937979087898166,0.21915422320365907,0.5310977101325989,2.0,2.0
1.1705949306488037,,0.008466377619707387,-3.5139208467757285e-07,3.4130033257752104e-07,0.003337963734669113,0.21921614289283753,0.5239331126213074,2.0,2.0
1.1905624866485596,,0.011266469277407567,-3.809041881982966e-07,6.086032507478067e-07,0.003345413583571328,0.21932201743125915,0.5287107825279236,2.0,2.0
1.2105660438537598,,0.01446582652993944,-4.11503241510798e-07,9.967345340798282e-07,0.0033161668739295656,0.2191595208644867,0.5325428247451782,2.0,2.0
1.2305099964141846,,0.018029740626260102,-3.0272877695682564e-07,0.0001180937861432862,0.0032518245373991945,0.21907858729362487,0.536201536655426,2.0,2.0
1.2505388259887695,,0.021786633143268477,1.680952720147525e-06,0.001263160864226088,0.0031646123746234597,0.21921075344085694,0.5253807902336121,2.0,2.0
1.2705562114715576,,0.02574299697658798,1.2790581531508743e-05,0.005264103692257034,0.0030573458430877614,0.21917184710502624,0.5333320498466492,2.0,2.0
1.2903316020965576,,0.029882454922135312,4.853479504245754e-05,0.01311099719853484,0.002936256309036408,0.21885522007942199,0.5230050086975098,2.0,2.0
1.3105614185333252,,0.03422077446885498,0.0001271921264627451,0.024396731683466278,0.002806019802018231,0.21882689595222474,0.5253468155860901,2.0,2.0
1.3304038047790527,,0.03856865035826996,0.0002596724940767588,0.03732286367405363,0.0026793255289853856,0.2193096387386322,0.5212472677230835,2.0,2.0
1.3501918315887451,,0.04292565018794111,0.00044798130219223225,0.049350909748366235,0.002559283443332823,0.21951155304908754,0.4969179928302765,2.0,2.0
1.3702173233032227,,0.047288353951936,0.0006850706051962162,0.059260351631696566,0.0024459871876474815,0.21999659061431884,0.45595255494117737,2.0,2.0
1.390573501586914,,0.05166173553677298,0.0009619902557652499,0.06749368379751641,0.0023392010290771846,0.21999673485755922,0.46296942234039307,2.0,2.0
1.4103870391845703,,0.05603371129321427,0.0012738615723945424,0.07535885482764479,0.002239278194636589,0.21999301075935365,0.46085190773010254,2.0,2.0
