t_wall,t_sim,x,y,yaw,goal_x,goal_y
0.08031445275992155,0.0799999999999983,1.8220257158458704,1.5092757565502068,0.15530464322180523,-2.0,1.0
0.2807924170047045,0.259999999999998,1.85787397098565,1.5138934904343113,0.07081486533275722,-2.0,1.0
0.38080008514225483,0.35999999999999943,1.8799520489552806,1.514654817342364,-0.0037048159818841276,-2.0,1.0
0.48104521073400974,0.46000000000000085,1.901776963179629,1.5136740237082242,-0.08574639385767605,-2.0,1.0
0.6808837978169322,0.6599999999999966,1.9447953091304295,1.5060463439359257,-0.26200227968555523,-2.0,1.0
0.7809312357567251,0.759999999999998,1.9659552067403625,1.4993714221515317,-0.35071551793551625,-2.0,1.0
0.8810481927357614,0.8599999999999994,1.986437161637089,1.490833982024403,-0.440265608067539,-2.0,1.0
0.9809513208456337,0.9600000000000009,2.0060716210570657,1.4805246062258055,-0.5280257713336205,-2.0,1.0
1.181160865817219,1.1599999999999966,2.0422526850382603,1.4551364727884686,-0.687607924069439,-2.0,1.0
1.2812111941166222,1.259999999999998,2.059179405226956,1.4410307383097105,-0.7108829781504665,-2.0,1.0
1.3809218928217888,1.3599999999999994,2.07567671873474,1.426434756224009,-0.7373570327945064,-2.0,1.0
1.4809831301681697,1.4600000000000009,2.0917594726093003,1.411377206998714,-0.765742487462913,-2.0,1.0
1.681540791876614,1.6599999999999966,2.1226544188109324,1.3799489483525382,-0.8213558487419541,-2.0,1.0
1.7812280217185616,1.759999999999998,2.137451332410186,1.3636108775284916,-0.8482269837753508,-2.0,1.0
1.881243078969419,1.8599999999999994,2.1518085048510884,1.3468804488315402,-0.8747514896364421,-2.0,1.0
1.9816192337311804,1.9600000000000009,2.1657213813767955,1.3297745422260876,-0.9009426094730801,-2.0,1.0
2.181637309025973,2.1599999999999966,2.1921899604775192,1.2944929141548103,-0.9608078825203731,-2.0,1.0
2.281798225827515,2.259999999999998,2.2033427014049063,1.2761181675332807,-1.10592518858747,-2.0,1.0
2.3818111629225314,2.3599999999999994,2.211033677169566,1.257350700027641,-1.2616599979708865,-2.0,1.0
2.481609271839261,2.460000000000001,2.215666229136098,1.2378341885818631,-1.414240491491149,-2.0,1.0
2.6815760657191277,2.6599999999999966,2.216354981515574,1.1978415601838335,-1.6910169611707044,-2.0,1.0
2.7818611320108175,2.759999999999998,2.2127925581477492,1.1782784871527423,-1.8169253377015988,-2.0,1.0
2.8819130188785493,2.8599999999999994,2.2070181270189817,1.159896360884922,-1.9362566528696725,-2.0,1.0
2.9816839369013906,2.960000000000001,2.1989847808826553,1.1415895879287583,-2.029350829207717,-2.0,1.0
3.082895456813276,3.059999999999995,2.189228188718055,1.1236615040524087,-2.1077804832731677,-2.0,1.0
3.182896784041077,3.1599999999999966,2.1778505767406307,1.1061009770587413,-2.1995330343655946,-2.0,1.0
3.2836682368069887,3.259999999999998,2.163951452665791,1.0892666936591557,-2.297064852680047,-2.0,1.0
3.484059668146074,3.460000000000001,2.1317410003601585,1.0591649178603366,-2.4802309692814317,-2.0,1.0
3.584289312828332,3.559999999999995,2.1139335767885097,1.0465100898029087,-2.571611399814722,-2.0,1.0
3.684328069910407,3.6599999999999966,2.095012368367337,1.035628308999575,-2.667795998953935,-2.0,1.0
3.7843583170324564,3.759999999999998,2.074940318811588,1.0264814051781446,-2.7628651655026606,-2.0,1.0
3.9842969309538603,3.960000000000001,2.0334506052351653,1.0145177628784496,-2.9634164469706064,-2.0,1.0
4.084208557847887,4.059999999999995,2.0121876765908002,1.011774284659586,-3.063604826184897,-2.0,1.0
4.184116606134921,4.159999999999997,1.9913369294574417,1.011133244350007,3.128232346670627,-2.0,1.0
4.284094003029168,4.259999999999998,1.9710942653807109,1.0115461439472138,-3.136792583944557,-2.0,1.0
4.484673472121358,4.460000000000001,1.9303752824590912,1.0077857427912909,-2.9646220754170463,-2.0,1.0
4.584711888805032,4.559999999999995,1.9103725560275762,1.0033304173882156,-2.876742529446016,-2.0,1.0
4.6842510481365025,4.659999999999997,1.890837579380831,0.9971144475046334,-2.787055099930803,-2.0,1.0
4.784770951140672,4.759999999999998,1.8719702438896768,0.9891457706607206,-2.6947866951415294,-2.0,1.0
4.984506955835968,4.960000000000001,1.8369721947317819,0.9681107059634182,-2.503490753510474,-2.0,1.0
5.084902829956263,5.059999999999995,1.8211602271871534,0.9551783510260428,-2.408324904927698,-2.0,1.0
5.184976376127452,5.159999999999997,1.8064535005101323,0.9407775016293926,-2.3322111080189707,-2.0,1.0
5.284841723740101,5.259999999999998,1.7913110345332441,0.9251393984808954,-2.3476072632273346,-2.0,1.0
5.48492828477174,5.460000000000001,1.760203553290393,0.8939951242185381,-2.3659843903293667,-2.0,1.0
5.5849852208048105,5.559999999999995,1.744410522260527,0.8786643057083999,-2.375833752204516,-2.0,1.0
5.685360644944012,5.659999999999997,1.7284696836540925,0.8634999047935066,-2.386204949778699,-2.0,1.0
5.785068673081696,5.760000000000005,1.7123783372747023,0.8485028301451077,-2.396644260425272,-2.0,1.0
5.885201298166066,5.859999999999999,1.69613135080284,0.8336718800831774,-2.407089075980758,-2.0,1.0
5.985577532090247,5.959999999999994,1.6797266498062005,0.8190087107251288,-2.4175865039194444,-2.0,1.0
6.085060792043805,6.060000000000002,1.66316524047718,0.804516121779328,-2.4281726757550866,-2.0,1.0
6.1855197651311755,6.159999999999997,1.6464943552786013,0.7902135286513667,-2.4323960585626927,-2.0,1.0
6.285507620777935,6.260000000000005,1.629961482990551,0.7757403095429694,-2.417520595769184,-2.0,1.0
6.385564357042313,6.359999999999999,1.6136055721940077,0.7610638525851188,-2.4037633772122655,-2.0,1.0
6.485572632867843,6.459999999999994,1.5974357677348887,0.7461896751790816,-2.391511690560793,-2.0,1.0
6.585498189087957,6.560000000000002,1.5814518996196856,0.7311258363505081,-2.379860927297291,-2.0,1.0
6.685658214148134,6.659999999999997,1.5656458125368744,0.7158766576453031,-2.368428843615041,-2.0,1.0
6.785584920085967,6.760000000000005,1.550010454836105,0.7004470350688635,-2.3572508831687804,-2.0,1.0
6.885927673894912,6.859999999999999,1.5345424626043571,0.6848439897644069,-2.3464112432445696,-2.0,1.0
6.985625030938536,6.959999999999994,1.5192385075759922,0.6690756170275657,-2.3359825475050973,-2.0,1.0
7.085728936828673,7.060000000000002,1.504098052053696,0.6531533784920482,-2.3259399606486992,-2.0,1.0
7.185735282022506,7.159999999999997,1.4894904943267946,0.6374984780774594,-2.3196213345132515,-2.0,1.0
7.285804538056254,7.260000000000005,1.4757654300854868,0.6231135324702326,-2.343288033814635,-2.0,1.0
7.386739886831492,7.359999999999999,1.4617658504566697,0.6090260114696628,-2.364332214391577,-2.0,1.0
7.486901272088289,7.459999999999994,1.4474855518254772,0.5952431741993615,-2.3846641984170436,-2.0,1.0
7.587833900935948,7.560000000000002,1.432929010107736,0.5817699548907371,-2.4053762887447756,-2.0,1.0
7.688051064964384,7.659999999999997,1.418090434488277,0.5685995756413698,-2.426161483185498,-2.0,1.0
7.788188170175999,7.760000000000005,1.4029734920683625,0.5557289118572101,-2.446704020544702,-2.0,1.0
7.8881851057522,7.859999999999999,1.3875864416418127,0.543158754798945,-2.466933194905021,-2.0,1.0
7.988355239853263,7.959999999999994,1.3719369853364647,0.5308893064015834,-2.4868586893669047,-2.0,1.0
8.088069797027856,8.060000000000002,1.3560344117579473,0.5189214378753234,-2.506520209205097,-2.0,1.0
8.188388920854777,8.159999999999997,1.3393915799365048,0.5068873588899407,-2.5204198469136063,-2.0,1.0
8.288312506861985,8.260000000000005,1.321687255718382,0.49394140117265306,-2.505180084207309,-2.0,1.0
8.388552319724113,8.36,1.3041317258269471,0.48079833232518826,-2.4925101837039008,-2.0,1.0
8.48852516617626,8.459999999999994,1.28672971330884,0.46745499425221787,-2.4813980411108925,-2.0,1.0
8.58839668193832,8.560000000000002,1.2694842546103344,0.4539154217364679,-2.470284879480568,-2.0,1.0
8.68839870672673,8.659999999999997,1.2523973826617039,0.44018326577570877,-2.458910504292485,-2.0,1.0
8.788726389873773,8.760000000000005,1.2354723065341482,0.42626047010055784,-2.44734355373892,-2.0,1.0
8.888668634928763,8.86,1.218717585944445,0.41214323506252887,-2.43513535259862,-2.0,1.0
