step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.01910780998878181,0.020000000000000018,-0.03384401539584292,0.0061058135829275455,2.8481811419090035,10.0,5,False,0.0,0.0,1,1,0.0,0.0,0,UNKNOWN: 0
2,0.11855604290030897,0.12,-0.028675782584257917,0.0039426581714532795,2.8460095002513706,0.5,100,True,0.0,0.0,2,1,0.000762466131693225,0.000762466131693225,0,UNKNOWN: 0
3,0.21864007995463908,0.22000000000000008,-0.01784341508129915,-0.0002750696655409296,2.8412659820332755,0.5,100,False,0.0,0.0,2,6,0.0016654552438036593,0.002427921375496884,0,UNKNOWN: 0
4,0.31821926101110876,0.32000000000000006,-0.0020246909377606005,-0.004940570958509192,2.833352978660313,0.5,100,False,0.0,0.0,2,11,0.0027782654889916573,0.005206186864488541,0,UNKNOWN: 0
5,0.41964445589110255,0.42000000000000004,0.016002966123453134,-0.00782831653820864,2.8226971005331096,0.5,100,False,0.0,0.0,2,16,0.0037412922831379734,0.008947479147626515,0,UNKNOWN: 0
6,0.5201696788426489,0.52,0.03445245260186362,-0.008332852030034834,2.810120590519265,0.5,100,False,0.0,0.0,2,21,0.004415628566873798,0.013363107714500312,0,UNKNOWN: 0
7,0.6215890450403094,0.62,0.05299713287739404,-0.006415643888586075,2.7958047137848547,0.5,100,False,0.0,0.0,2,26,0.005026322421619221,0.018389430136119534,0,UNKNOWN: 0
8,0.7213851038832217,0.7200000000000001,0.07129114374307523,-0.0020565317112951217,2.77995463275906,0.5,100,False,0.0,0.0,2,31,0.0055649834880836645,0.023954413624203197,0,UNKNOWN: 0
9,0.9216473079286516,0.92,0.10580901266065516,0.013793211120051479,2.744626866168028,0.5,100,False,0.0,0.0,2,41,0.012403623516499056,0.03635803714070225,0,UNKNOWN: 0
10,1.1220618998631835,1.12,0.13606968482067133,0.03757758688729583,2.706536221928453,0.5,100,False,0.0,0.0,2,51,0.013373673352125711,0.049731710492827964,0,UNKNOWN: 0
