step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,10.0,0.0010647294111549854,0.00926136039197445,0.14609555900096893,0.33854639530181885,0.505031943321228
3,10.0,0.0009116411674767733,0.008400659076869488,0.14236871898174286,0.3373107314109802,0.5110082626342773
4,10.0,0.0008718860917724669,0.008168909698724747,0.1412895917892456,0.336793452501297,0.5128762125968933
5,10.0,0.000858484476339072,0.00809044111520052,0.14093028008937836,0.3366260826587677,0.5134947299957275
6,10.0,0.0008521646959707141,0.008056608028709888,0.1407722681760788,0.33654066920280457,0.5137782692909241
7,10.0,0.0008424194529652596,0.008000710047781467,0.14053073525428772,0.33655110001564026,0.5140750408172607
8,10.0,0.0008413399336859584,0.00799503456801176,0.14051148295402527,0.33656927943229675,0.5140828490257263
9,10.0,0.0008366889669559896,0.007967297919094563,0.14038297533988953,0.33654412627220154,0.5142688751220703
10,10.0,0.0008367597474716604,0.00796786230057478,0.14038574695587158,0.3365428149700165,0.5142667889595032
11,10.0,0.000835598271805793,0.007961048744618893,0.1403496116399765,0.3365181088447571,0.5143356919288635
12,10.0,0.0008349973941221833,0.00795747060328722,0.14032486081123352,0.3364828824996948,0.5143997669219971
13,10.0,0.0008294956060126424,0.007922462187707424,0.14014683663845062,0.33643341064453125,0.5146677494049072
14,10.0,0.0008303839713335037,0.007926934398710728,0.1401529610157013,0.3364154100418091,0.5146743059158325
15,10.0,0.0008300319314002991,0.00792456790804863,0.1401362121105194,0.3364020586013794,0.5147071480751038
16,10.0,0.0008297744207084179,0.00792283471673727,0.14012572169303894,0.33639538288116455,0.5147263407707214
17,10.0,0.0008300134795717895,0.007924290373921394,0.14013546705245972,0.3364049792289734,0.5147053003311157
18,10.0,0.0008290783152915537,0.007918491959571838,0.1401083916425705,0.3364069163799286,0.5147371292114258
19,10.0,0.0008299528853967786,0.007923855446279049,0.14014354348182678,0.33643868565559387,0.5146639943122864
20,10.0,0.0008291655103676021,0.007918920367956161,0.14011584222316742,0.33643171191215515,0.5147044062614441
21,10.0,0.0008286115480586886,0.00791537668555975,0.14009971916675568,0.3364296555519104,0.5147265791893005
22,10.0,0.0008287252276204526,0.007915923371911049,0.14010263979434967,0.33643823862075806,0.5147144794464111
23,10.0,0.0008288833196274936,0.007916783913969994,0.1401064097881317,0.3364417850971222,0.5147061347961426
24,10.0,0.0008292663842439651,0.007918988354504108,0.14011619985103607,0.3364458680152893,0.5146896839141846
25,10.0,0.00082951266085729,0.007920369505882263,0.14012272655963898,0.3364502787590027,0.514677107334137
26,10.0,0.0008302489295601845,0.007924849167466164,0.1401435136795044,0.3364610970020294,0.514640212059021
27,10.0,0.0008301686611957848,0.007924226112663746,0.14014175534248352,0.3364579677581787,0.5146458745002747
28,10.0,0.0008295641746371984,0.007920249365270138,0.14011624455451965,0.33644208312034607,0.5146918892860413
29,10.0,0.0008293392602354288,0.00791871827095747,0.14010632038116455,0.3364339768886566,0.5147116184234619
30,10.0,0.0008308563265018165,0.007928045466542244,0.1401565819978714,0.33645811676979065,0.5146263837814331
31,10.0,0.0008318417822010815,0.007933990098536015,0.14018754661083221,0.3364693820476532,0.5145772695541382
32,10.0,0.0008308899123221636,0.007928002625703812,0.14015336334705353,0.3364471197128296,0.5146405696868896
33,10.0,0.0008296283194795251,0.007919869385659695,0.14011922478675842,0.3364705443382263,0.5146607756614685
34,10.0,0.0008292142883874476,0.007916977629065514,0.1401078999042511,0.33648037910461426,0.5146654844284058
35,10.0,0.0008307949174195528,0.00792662799358368,0.1401679813861847,0.3365274667739868,0.5145471096038818
36,10.0,0.0008317392785102129,0.007932240143418312,0.14020177721977234,0.33655476570129395,0.5144795179367065
37,10.0,0.0008322178036905825,0.007935082539916039,0.14021924138069153,0.33656972646713257,0.5144437551498413
38,10.0,0.0008327524410560727,0.007938184775412083,0.14023756980895996,0.33658185601234436,0.514409601688385
39,10.0,0.0008331391145475209,0.00794046651571989,0.14025084674358368,0.33659008145332336,0.514385461807251
40,10.0,0.0008334352751262486,0.00794223602861166,0.14026129245758057,0.3365963399410248,0.5143666863441467
41,10.0,0.0008339266059920192,0.007945201359689236,0.14027705788612366,0.33660364151000977,0.5143401622772217
42,10.0,0.0008344635716639459,0.007948474958539009,0.1402944177389145,0.33661192655563354,0.5143107175827026
43,10.0,0.0008349967538379133,0.007951725274324417,0.14031051099300385,0.33661773800849915,0.5142850875854492
44,10.0,0.0008354833698831499,0.007954653352499008,0.14032544195652008,0.33662286400794983,0.5142615437507629
45,10.0,0.0008363244123756886,0.007959684357047081,0.14035221934318542,0.33663690090179443,0.5142149329185486
46,10.0,0.0008342219516634941,0.007947113364934921,0.14029239118099213,0.33661559224128723,0.5143106579780579
47,10.0,0.0008337008766829967,0.0079440176486969,0.1402748078107834,0.3366081714630127,0.51433926820755
48,10.0,0.0008336080936715007,0.00794344674795866,0.14027099311351776,0.3366061747074127,0.5143457651138306
49,10.0,0.0008337018080055714,0.007943984121084213,0.1402730494737625,0.3366064131259918,0.5143427848815918
50,10.0,0.0008340547210536897,0.007946096360683441,0.14028318226337433,0.3366096615791321,0.5143269896507263
51,10.0,0.0008342377259396017,0.007947131060063839,0.14028798043727875,0.33660998940467834,0.5143206119537354
52,10.0,0.0008357380866073072,0.007955986075103283,0.14033831655979156,0.3366316854953766,0.5142382979393005
53,10.0,0.0008369397255592048,0.007962970063090324,0.1403769701719284,0.3366463780403137,0.5141767859458923
54,10.0,0.0008383638341911137,0.007971233688294888,0.140419602394104,0.33665305376052856,0.5141177773475647
55,10.0,0.000838274834677577,0.007970676757395267,0.1404203474521637,0.3366633355617523,0.514107346534729
56,10.0,0.000838522391859442,0.007972228340804577,0.14042912423610687,0.3366755545139313,0.5140845775604248
57,10.0,0.0008387588895857334,0.00797369796782732,0.14043757319450378,0.3366861045360565,0.5140638947486877
58,10.0,0.0008347234106622636,0.00794999860227108,0.14032255113124847,0.3366290330886841,0.5142636299133301
59,10.0,0.0008327431278303266,0.007939008064568043,0.14026440680027008,0.33662018179893494,0.5143437385559082
60,10.0,0.000830901029985398,0.007928596809506416,0.1402098834514618,0.3366035223007202,0.514427125453949
61,10.0,0.0008293967111967504,0.007920373231172562,0.14016655087471008,0.3365926146507263,0.514491081237793
62,10.0,0.0008302699425257742,0.007926303893327713,0.1401943415403366,0.33660683035850525,0.5144422054290771
63,10.0,0.0008307623211294413,0.007929756306111813,0.14020857214927673,0.3366168439388275,0.5144140720367432
64,10.0,0.0008317409665323794,0.007935726083815098,0.14023157954216003,0.3366064727306366,0.5143944621086121
65,10.0,0.0008331355638802052,0.00794454850256443,0.14027352631092072,0.3366110324859619,0.5143376588821411
