step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07883400400169194,0.0799999999999983,2.1876206907929028,-1.004043977985708,4.501035344613148,10.0,5,False,0.0,0.0,1,4,0.0006378078902824327,0.0006378078902824327,0,UNKNOWN: 0
2,0.27803266094997525,0.23999999999999488,2.173245215687035,-1.0126251465909526,4.48895111821928,10.0,5,True,0.0,0.0,3,2,0.0026830535764130587,0.0033208614666954913,0,UNKNOWN: 0
3,0.37767164409160614,0.3399999999999892,2.160396962362249,-1.0218183866555828,4.478523768734072,10.0,5,True,0.0,0.0,4,2,0.002315178184926491,0.005636039651621983,0,UNKNOWN: 0
4,0.4781033711042255,0.4399999999999977,2.1469955050307057,-1.0328915573510709,4.468023488342202,10.0,5,True,0.0,0.0,5,2,0.0023313709906199157,0.007967410642241898,0,UNKNOWN: 0
5,0.5780528420582414,0.539999999999992,2.1336675470915134,-1.0471829460719788,4.45839271429385,10.0,5,True,0.0,0.0,6,2,0.002138315015942572,0.01010572565818447,0,UNKNOWN: 0
6,0.6781941910739988,0.6400000000000006,2.1215694039533193,-1.0634043007460359,4.450482189155579,10.0,5,True,0.0,0.0,7,2,0.001756369176790034,0.011862094834974505,0,UNKNOWN: 0
7,0.7783506400883198,0.7399999999999949,2.1102366751883985,-1.080582159316867,4.443624559728069,10.0,5,True,0.0,0.0,8,2,0.0015225953703195696,0.013384690205294075,0,UNKNOWN: 0
8,0.8782185909803957,0.8399999999999892,2.0986227319386948,-1.097585407819383,4.436536100440634,10.0,5,True,0.0,0.0,9,2,0.0015738463863985838,0.014958536591692658,0,UNKNOWN: 0
9,0.9782584810163826,0.9399999999999977,2.0865948078471677,-1.1144187100368543,4.429088297122795,10.0,5,True,0.0,0.0,10,2,0.001653631327073531,0.01661216791876619,0,UNKNOWN: 0
10,1.0781632419675589,1.039999999999992,2.074300165177059,-1.1312832506799397,4.421475160147618,10.0,5,True,0.0,0.0,11,2,0.0016903402603692314,0.01830250817913542,0,UNKNOWN: 0
11,1.1784016201272607,1.1400000000000006,2.0624173477931467,-1.1482894280660196,4.414382098424325,10.0,5,True,0.0,0.0,12,2,0.00157486826248603,0.01987737644162145,0,UNKNOWN: 0
12,1.2785424799658358,1.2399999999999949,2.0517496784194242,-1.1661120661860653,4.408763232309508,10.0,5,True,0.0,0.0,13,2,0.001247553491086276,0.021124929932707724,0,UNKNOWN: 0
13,1.378928397083655,1.3399999999999892,2.0423608465265746,-1.1840421439519278,4.404495712169125,10.0,5,True,0.0,0.0,14,2,0.0009475149506367314,0.022072444883344457,0,UNKNOWN: 0
14,1.4782972619868815,1.4399999999999977,2.0332281078762326,-1.2006959762176945,4.4002147387546975,10.0,5,True,0.0,0.0,15,2,0.0009505019730463111,0.023022946856390766,0,UNKNOWN: 0
15,1.578585130162537,1.539999999999992,2.023714396643675,-1.2171984998906045,4.395604160126176,10.0,5,True,0.0,0.0,16,2,0.0010236840220790402,0.024046630878469807,0,UNKNOWN: 0
16,1.678703848971054,1.6400000000000006,2.013785439678271,-1.2335690707985993,4.39063565360136,10.0,5,True,0.0,0.0,17,2,0.0011031545393425568,0.025149785417812362,0,UNKNOWN: 0
17,1.7784754310268909,1.7399999999999949,2.0033214149524037,-1.249932908352627,4.385230269703619,10.0,5,True,0.0,0.0,18,2,0.0012001541617987694,0.026349939579611133,0,UNKNOWN: 0
18,1.8784945709630847,1.8399999999999892,1.992488229415587,-1.2659914729458208,4.379462355473728,10.0,5,True,0.0,0.0,19,2,0.001280646555149535,0.027630586134760667,0,UNKNOWN: 0
