ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.07883400400169194,0.0799999999999983,0.09999999999999432,61,2.1876206907929028,-1.004043977985708,-2.63817452275558,4.501035344613148,0.7577887177467346,0.0006378078902824327,0.0006378078902824327,0.0006378078902824327,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9119120836257935,0.8242864012718201,0,False
2,0.27803266094997525,0.23999999999999488,0.17500000000001137,330,2.173245215687035,-1.0126251465909526,-2.549533070422595,4.48895111821928,0.7557542324066162,0.0026830535764130587,0.0033208614666954913,0.0026830535764130587,0.0,-0.0,True,True,3,10.0,5,0.008,1.0,0.006,0.7581741809844971,0.1941269338130951,0,False
3,0.37767164409160614,0.3399999999999892,0.09999999999999432,167,2.160396962362249,-1.0218183866555828,-2.5078022987661055,4.478523768734072,0.7539986968040466,0.002315178184926491,0.005636039651621983,0.002315178184926491,0.0,-0.0,True,True,4,10.0,5,0.008,1.0,0.008,0.9657290577888489,0.834330677986145,0,False
4,0.4781033711042255,0.4399999999999977,0.09999999999999432,177,2.1469955050307057,-1.0328915573510709,-2.3845049855034417,4.468023488342202,0.7522308826446533,0.0023313709906199157,0.007967410642241898,0.0023313709906199157,0.0,-0.0,True,True,5,10.0,5,0.008,1.0,0.01,0.8958744406700134,0.6601229906082153,0,False
5,0.5780528420582414,0.539999999999992,0.10000000000000853,173,2.1336675470915134,-1.0471829460719788,-2.257723354574141,4.45839271429385,0.7506094574928284,0.002138315015942572,0.01010572565818447,0.002138315015942572,0.0,-0.0,True,True,6,10.0,5,0.008,1.0,0.012,0.92828768491745,0.47879496216773987,0,False
6,0.6781941910739988,0.6400000000000006,0.09999999999999432,171,2.1215694039533193,-1.0634043007460359,-2.1670799009381447,4.450482189155579,0.749277651309967,0.001756369176790034,0.011862094834974505,0.001756369176790034,0.0,-0.0,True,True,7,10.0,5,0.008,1.0,0.014,0.9479706287384033,-0.05729038640856743,0,False
7,0.7783506400883198,0.7399999999999949,0.10000000000000853,162,2.1102366751883985,-1.080582159316867,-2.1632545937080363,4.443624559728069,0.7481231093406677,0.0015225953703195696,0.013384690205294075,0.0015225953703195696,0.0,-0.0,True,True,8,10.0,5,0.008,1.0,0.016,0.9351543188095093,-0.09003070741891861,0,False
8,0.8782185909803957,0.8399999999999892,0.09999999999999432,166,2.0986227319386948,-1.097585407819383,-2.1784986314820616,4.436536100440634,0.7469297051429749,0.0015738463863985838,0.014958536591692658,0.0015738463863985838,0.0,-0.0,True,True,9,10.0,5,0.008,1.0,0.018,0.9308969974517822,-0.11568072438240051,0,False
9,0.9782584810163826,0.9399999999999977,0.09999999999999432,170,2.0865948078471677,-1.1144187100368543,-2.2005743598163883,4.429088297122795,0.745675802230835,0.001653631327073531,0.01661216791876619,0.001653631327073531,0.0,-0.0,True,True,10,10.0,5,0.008,1.0,0.02,0.947783887386322,-0.0371178463101387,0,False
10,1.0781632419675589,1.039999999999992,0.10000000000000853,171,2.074300165177059,-1.1312832506799397,-2.2036168796467535,4.421475160147618,0.744394063949585,0.0016903402603692314,0.01830250817913542,0.0016903402603692314,0.0,-0.0,True,True,11,10.0,5,0.008,1.0,0.022,0.9467830657958984,0.2053016871213913,0,False
11,1.1784016201272607,1.1400000000000006,0.09999999999999432,168,2.0624173477931467,-1.1482894280660196,-2.15490555150881,4.414382098424325,0.74319988489151,0.00157486826248603,0.01987737644162145,0.00157486826248603,0.0,-0.0,True,True,12,10.0,5,0.008,1.0,0.024,0.9550983309745789,0.46844062209129333,0,False
12,1.2785424799658358,1.2399999999999949,0.10000000000000853,166,2.0517496784194242,-1.1661120661860653,-2.058328027256126,4.408763232309508,0.7422538995742798,0.001247553491086276,0.021124929932707724,0.001247553491086276,0.0,-0.0,True,True,13,10.0,5,0.008,1.0,0.026,0.8967943787574768,-0.09521892666816711,0,False
13,1.378928397083655,1.3399999999999892,0.09999999999999432,168,2.0423608465265746,-1.1840421439519278,-2.062533745973633,4.404495712169125,0.7415354251861572,0.0009475149506367314,0.022072444883344457,0.0009475149506367314,0.0,-0.0,True,True,14,10.0,5,0.008,1.0,0.028,0.8610951900482178,-0.10513760894536972,0,False
14,1.4782972619868815,1.4399999999999977,0.09999999999999432,166,2.0332281078762326,-1.2006959762176945,-2.0826347749081813,4.4002147387546975,0.7408146858215332,0.0009505019730463111,0.023022946856390766,0.0009505019730463111,0.0,-0.0,True,True,15,10.0,5,0.008,1.0,0.03,0.8636770248413086,-0.10927827656269073,0,False
15,1.578585130162537,1.539999999999992,0.10000000000000853,169,2.023714396643675,-1.2171984998906045,-2.1046654440804007,4.395604160126176,0.7400384545326233,0.0010236840220790402,0.024046630878469807,0.0010236840220790402,0.0,-0.0,True,True,16,10.0,5,0.008,1.0,0.032,0.8645188212394714,-0.11345596611499786,0,False
16,1.678703848971054,1.6400000000000006,0.09999999999999432,172,2.013785439678271,-1.2335690707985993,-2.1276790957699854,4.39063565360136,0.7392019629478455,0.0011031545393425568,0.025149785417812362,0.0011031545393425568,0.0,-0.0,True,True,17,10.0,5,0.008,1.0,0.034,0.8823152780532837,-0.12290338426828384,0,False
17,1.7784754310268909,1.7399999999999949,0.10000000000000853,160,2.0033214149524037,-1.249932908352627,-2.1524459877331834,4.385230269703619,0.7382919192314148,0.0012001541617987694,0.026349939579611133,0.0012001541617987694,0.0,-0.0,True,True,18,10.0,5,0.008,1.0,0.036,0.8741658926010132,-0.12311351299285889,0,False
18,1.8784945709630847,1.8399999999999892,0.09999999999999432,168,1.992488229415587,-1.2659914729458208,-2.177086781673428,4.379462355473728,0.7373208403587341,0.001280646555149535,0.027630586134760667,0.001280646555149535,0.0,-0.0,True,True,19,10.0,5,0.008,1.0,0.038,0.8965125679969788,-0.13517682254314423,0,False
