ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.09285608492791653,0.08000000000004093,0.10000000000002274,76,0.8262143287680381,-1.9431599207942671,-0.30538938639813656,1.253866294467199,0.21109937131404877,-0.001402578972469903,-0.001402578972469903,-0.001402578972469903,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.8480309247970581,-0.9900494813919067,0,False
2,0.19299525720998645,0.17999999999994998,0.10000000000002274,152,0.8332592373627808,-1.9455889639773825,-0.3643264346914549,1.2603410366347274,0.2121894508600235,-0.007671064517289621,-0.009073643489759524,-0.005171064517289621,0.0,-0.0025,True,True,2,5.0,10,0.016,0.5,0.004,0.8388811945915222,-0.9955692291259766,0,False
3,0.2927222033031285,0.2799999999999727,0.10000000000002274,152,0.8446600686709964,-1.950720331781204,-0.4855529591176525,1.271738880527171,0.21410837769508362,-0.009102908594786541,-0.018176552084546063,-0.009102908594786541,0.0,-0.0,False,False,2,5.0,10,0.036,0.5,0.004,0.8419438600540161,-0.9980760812759399,0,False
4,0.3929241648875177,0.37999999999999545,0.10000000000002274,153,0.8596124194735383,-1.960413434497625,-0.6654919696532442,1.288924907068955,0.2170017957687378,-0.01622565111381743,-0.03440220319836349,-0.01372565111381743,0.0,-0.0025,True,True,3,5.0,10,0.016,0.5,0.006,0.8941122889518738,-0.9999997615814209,0,False
5,0.5928372233174741,0.5800000000000409,0.1999999999999318,310,0.8837558995751431,-1.988074740184947,-1.0653033999103783,1.3256380068530609,0.2231827676296234,-0.031820983399988026,-0.06622318659835152,-0.029320983399988024,0.0,-0.0025,True,True,4,5.0,10,0.016,0.5,0.008,0.6108399629592896,-1.0,0,False
6,0.693000775296241,0.67999999999995,0.10000000000002274,159,0.8891849339489218,-2.0006207713892477,-1.2640457407560377,1.3386156368535533,0.22536766529083252,-0.010364607621074873,-0.0765877942194264,-0.010364607621074873,0.0,-0.0,False,False,4,5.0,10,0.036,0.5,0.008,0.5789185166358948,-1.0,0,False
7,0.7940100212581456,0.7799999999999727,0.10099999999999909,153,0.8917192308165891,-2.0121359132987076,-1.463197737223161,1.3489188975873752,0.22710230946540833,-0.01072871777972086,-0.08731651199914725,-0.008228717779720859,0.0,-0.0025,True,True,5,5.0,10,0.016,0.5,0.01,0.39808300137519836,-0.9995464086532593,0,False
8,0.894165953155607,0.8799999999999955,0.10000000000002274,149,0.8918260153504723,-2.0211964316568976,-1.661823326532642,1.3558007783115187,0.22826093435287476,-0.0054962264603074405,-0.09281273845945469,-0.0054962264603074405,0.0,-0.0,False,False,5,5.0,10,0.036,0.5,0.01,0.3820681869983673,-0.9997430443763733,0,False
9,0.9942149058915675,0.9800000000000182,0.10000000000002274,149,0.8895486607192169,-2.032439695134718,-1.8606420783605493,1.3628017028092816,0.2294396013021469,-0.008091300984951005,-0.1009040394444057,-0.005591300984951006,0.0,-0.0025,True,True,6,5.0,10,0.016,0.5,0.012,0.977078914642334,-0.9989858865737915,0,False
10,1.1940407250076532,1.17999999999995,0.1999999999999318,310,0.8700803823867693,-2.0689561184126366,-2.2461811171494235,1.3782986353914037,0.2320486456155777,-0.014876653174566679,-0.11578069261897238,-0.012376653174566678,0.0,-0.0025,True,True,7,5.0,10,0.016,0.5,0.014,0.9468734860420227,-0.8916210532188416,0,False
11,1.2942531472072005,1.2799999999999727,0.10000000000002274,154,0.8554178059041022,-2.0843489147475083,-2.422452682395398,1.3811416131255423,0.23252728581428528,-0.0022705492981908455,-0.11805124191716322,-0.0022705492981908455,0.0,-0.0,False,False,7,5.0,10,0.036,0.5,0.014,0.9705767631530762,-0.8481299877166748,0,False
12,1.3943656589835882,1.3799999999999955,0.10000000000002274,149,0.8377140144278608,-2.097450540704203,-2.5871755511919954,1.380638442974595,0.23244257271289825,-0.0020981422508572533,-0.12014938416802047,0.00040185774914274674,0.0,-0.0025,True,True,8,5.0,10,0.016,0.5,0.016,0.999957799911499,-0.819094181060791,0,False
13,1.4940242459997535,1.4800000000000182,0.10000000000002274,151,0.8178816862459852,-2.107628734513182,-2.7495330673697103,1.3768702871247391,0.23180817067623138,0.0030094444700097273,-0.11713993969801074,0.0030094444700097273,0.0,-0.0,False,False,8,5.0,10,0.036,0.5,0.016,0.9999549984931946,-0.8078470230102539,0,False
14,1.6942009520716965,1.67999999999995,0.1999999999999318,305,0.7755268422617047,-2.118358019487215,-3.0169277812925013,1.3609432923150968,0.2291267216205597,0.010220123148723972,-0.10691981654928677,0.012720123148723972,0.0,-0.0025,True,True,9,5.0,10,0.036,0.5,0.018,0.9999265670776367,-0.5713353753089905,0,False
