step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.05743346409872174,0.06,2.498297331596593,2.4996504000370203,2.254364954649824,10.0,5,False,0.0,0.0025,1,3,0.0005304472316053692,0.0005304472316053692,0,UNKNOWN: 0
2,0.15823524678125978,0.16000000000000003,2.488503125223821,2.4976202849863505,2.2443643925820074,10.0,5,True,0.0025,0.0025,2,3,0.0019337352196400416,0.002464182451245411,0,UNKNOWN: 0
3,0.2585317138582468,0.26,2.47092751930017,2.493866618902306,2.226394004760066,10.0,5,True,0.0025,0.0025,3,3,0.005467146332018877,0.007931328783264288,0,UNKNOWN: 0
4,0.3587446417659521,0.36,2.450003017464242,2.488239069728514,2.204742730352795,10.0,5,True,0.0025,0.0025,4,3,0.007099062256564528,0.015030391039828816,0,UNKNOWN: 0
5,0.45815549697726965,0.4600000000000001,2.429161796321647,2.481432456774451,2.1829124919973775,10.0,5,True,0.0025,0.0025,5,3,0.007178405672920812,0.022208796712749626,0,UNKNOWN: 0
6,0.5592167377471924,0.56,2.408238311000621,2.4744695448623704,2.1609696709802173,10.0,5,True,0.0025,0.0025,6,3,0.0072283190387000245,0.029437115751449652,0,UNKNOWN: 0
7,0.6585375028662384,0.66,2.3869594141807022,2.4685368606404112,2.1389077176810565,10.0,5,True,0.0025,0.0025,7,3,0.0072811361694693315,0.03671825192091899,0,UNKNOWN: 0
8,0.7590567488223314,0.76,2.3655539228776186,2.4636230007565163,2.116945778853412,10.0,5,True,0.0025,0.0025,8,3,0.007236794893266257,0.043955046814185245,0,UNKNOWN: 0
9,0.9604399269446731,0.9600000000000001,2.324423338469992,2.454976082960907,2.0749200519557687,10.0,5,True,0.0025,0.0025,10,3,0.016132047300291098,0.06008709411447634,0,UNKNOWN: 0
10,1.1600121199153364,1.1600000000000001,2.2918592419239827,2.4510480978348324,2.0422898438274584,10.0,5,True,0.0025,0.0025,12,3,0.011966557181646648,0.07205365129612298,0,UNKNOWN: 0
