step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.08644774090498686,0.07999999999998408,-0.16328704457274362,1.925050546414514,1.2473199490187352,10.0,5,False,0.0,0.0025,1,4,-0.009535830642226538,-0.009535830642226538,0,UNKNOWN: 0
2,0.28707838198170066,0.2599999999999909,-0.13564318326847588,1.9517187580990407,1.2856443438948368,5.0,10,True,0.0025,0.0025,2,8,-0.033518384533609995,-0.04305421517583653,0,UNKNOWN: 0
3,0.3870528847910464,0.3599999999999852,-0.11880008114806057,1.9657851435385925,1.307384480717508,5.0,10,True,0.0025,0.0025,3,3,-0.02009568353157256,-0.06314989870740909,0,UNKNOWN: 0
4,0.48713718820363283,0.46000000000000796,-0.10092545355035676,1.9782229812551386,1.328629059110073,5.0,10,False,0.0,0.0025,3,8,-0.017194596391290343,-0.08034449509869943,0,UNKNOWN: 0
5,0.5871319910511374,0.5600000000000023,-0.08272568826950416,1.9884689791081387,1.348504058801537,5.0,10,True,0.0025,0.0025,4,3,-0.018586108731220758,-0.09893060382992018,0,UNKNOWN: 0
6,0.6874390719458461,0.6599999999999966,-0.06764390571128785,1.9947369061584808,1.3633742635316173,5.0,10,False,0.0,0.0025,4,8,-0.012035407992802158,-0.11096601182272234,0,UNKNOWN: 0
7,0.7875662739388645,0.7599999999999909,-0.05394374416375849,1.9979409578841856,1.3751031287722653,5.0,10,True,0.0025,0.0025,5,3,-0.011992920980317331,-0.12295893280303967,0,UNKNOWN: 0
8,0.8874265789054334,0.8599999999999852,-0.045461293102778196,1.998430367228504,1.3813064157325896,5.0,10,False,0.0,0.0025,5,8,-0.005020716985349098,-0.12797964978838877,0,UNKNOWN: 0
9,0.9875239809043705,0.960000000000008,-0.03684367918295967,1.9970554939932192,1.3862863398386671,5.0,10,True,0.0025,0.0025,6,3,-0.0065305711641341566,-0.13451022095252294,0,UNKNOWN: 0
10,1.0874591348692775,1.0600000000000023,-0.02507734559015143,1.9927662233904075,1.3914233663225688,5.0,10,False,0.0,0.0025,6,8,-0.004157724168956516,-0.13866794512147945,0,UNKNOWN: 0
11,1.1876122867688537,1.1599999999999966,-0.014709293322537268,1.9865421685776619,1.39429670243169,5.0,10,True,0.0025,0.0025,7,3,-0.004825574731581806,-0.14349351985306125,0,UNKNOWN: 0
12,1.2875042110681534,1.259999999999991,-0.007068618378201444,1.9795789611629797,1.3948073957950964,5.0,10,False,0.0,0.0025,7,8,-0.0004133368100427033,-0.14390685666310396,0,UNKNOWN: 0
13,1.38768793316558,1.3599999999999852,-0.0002883563813580397,1.9704226523651958,1.3932492942406063,5.0,10,True,0.0025,0.0025,8,3,-0.001238928734143512,-0.14514578539724748,0,UNKNOWN: 0
