step,x,y,wall_time,sim_time
1,-1.8289267525901907,-2.1618540503836363,0.08721212390810251,0.08000000000000185
2,-1.8583661366819701,-2.172674189680721,0.28792318189516664,0.26000000000000156
3,-1.876355412049348,-2.177523776211671,0.3878596848808229,0.35999999999999943
4,-1.9142854338781716,-2.1836309385961057,0.5880000789184123,0.5599999999999987
5,-1.9336159421373027,-2.184654660382597,0.6880279418546706,0.6600000000000001
6,-1.9638664202409004,-2.1807568051872255,0.888131545856595,0.8599999999999994
7,-1.99031779028183,-2.1662260504982105,1.087989771971479,1.0599999999999987
8,-2.0020164924078583,-2.155038635823776,1.1881960628088564,1.1600000000000001
9,-2.020265692765912,-2.1263526974839655,1.3880283809266984,1.3599999999999994
10,-2.0291787505594545,-2.0927164620270786,1.5882210838608444,1.5599999999999987
11,-2.0295275539696727,-2.0757995987916056,1.6884272848255932,1.6600000000000001
12,-2.0272042998463946,-2.05929938780347,1.7892515999265015,1.7600000000000016
13,-2.0222525255659445,-2.0433697861121294,1.8902449139859527,1.8599999999999994
14,-2.015874352794538,-2.029782926261039,1.9904925739392638,1.9600000000000009
15,-2.0065123657041704,-2.014866178578182,2.09150610701181,2.0599999999999987
16,-1.995710601440254,-1.9999143977443992,2.1922179739922285,2.16
17,-1.983794413892571,-1.985405295557135,2.2925322738010436,2.2600000000000016
18,-1.9709893992188412,-1.9714567657037432,2.3931637909263372,2.3599999999999994
19,-1.9573023263395637,-1.9580245003717758,2.4935200698673725,2.460000000000001
20,-1.9273342760220746,-1.9325907511651659,2.69385330285877,2.66
21,-1.911245033594873,-1.9206475693301448,2.7936523279640824,2.7600000000000016
22,-1.8774776012252863,-1.8984794608965025,2.994068699888885,2.960000000000001
23,-1.8420454665707127,-1.878543701288755,3.1937909389380366,3.16
24,-1.8238213691609824,-1.8693598285283857,3.2939046318642795,3.2600000000000016
25,-1.7865395959023138,-1.8524400023803222,3.494141235947609,3.460000000000001
26,-1.7483461657016062,-1.8372737589759984,3.695239271968603,3.66
27,-1.7289580904493855,-1.8302680847692447,3.7953931628726423,3.7600000000000016
28,-1.6896774298155357,-1.8172373772892476,3.996661707991734,3.960000000000001
29,-1.6698318678758584,-1.8111415529583386,4.096611371962354,4.059999999999999
30,-1.6498788580132704,-1.8052748590120624,4.1968695528339595,4.16
31,-1.6097303116209216,-1.7940940200154871,4.39690670883283,4.359999999999999
32,-1.5693663684482584,-1.7834607335565147,4.597026085015386,4.559999999999999
33,-1.549137330029568,-1.7782917451334732,4.696963828988373,4.66
34,-1.5086251137792976,-1.768166294927127,4.896827156888321,4.859999999999999
35,-1.4680544156050381,-1.7582424245654358,5.097234810004011,5.059999999999999
36,-1.4486379925600723,-1.7535665542987378,5.197329903021455,5.16
37,-1.4167221780065218,-1.744208835537281,5.397317849798128,5.359999999999999
38,-1.4001565136029395,-1.7333826872324432,5.597075329860672,5.559999999999999
39,-1.3970554031180233,-1.729861258378638,5.697347800945863,5.66
40,-1.3952637853120227,-1.7258887384333925,5.897182310000062,5.859999999999999
41,-1.3956205251202753,-1.7121628988095727,6.097657812992111,6.059999999999999
42,-1.3989991956187935,-1.700395152382657,6.197409188840538,6.16
43,-1.4154692767760622,-1.6751648216153259,6.397681694012135,6.359999999999999
44,-1.4448947023771792,-1.6531403475036135,6.597656501922756,6.559999999999999
45,-1.4602683917594912,-1.6460971858218048,6.698484297841787,6.68
46,-1.4736750012137128,-1.6425119162083253,6.798718578880653,6.780000000000001
47,-1.5107167160490838,-1.633390909193469,6.999187022913247,6.98
48,-1.530964570397088,-1.6276330109912422,7.098906008992344,7.080000000000002
49,-1.5715966536230626,-1.6164769560251975,7.299109005834907,7.280000000000001
50,-1.6122902602756495,-1.6057089140629628,7.498923234874383,7.48
51,-1.6326888169091789,-1.600475826463726,7.59925715602003,7.580000000000002
52,-1.6735937653044024,-1.590313090787322,7.79948792187497,7.780000000000001
53,-1.7146427808979223,-1.580560610724053,7.999127192888409,7.98
54,-1.7352189030418697,-1.5758404420940875,8.09927392587997,8.080000000000002
55,-1.776451951725427,-1.566719663206286,8.299158145906404,8.280000000000001
56,-1.8177559896675213,-1.5580497327209568,8.49970277887769,8.48
57,-1.8384394304471552,-1.5539016736057871,8.599676133831963,8.580000000000002
58,-1.879894402897127,-1.545985571036076,8.799368624808267,8.780000000000001
59,-1.9214631522106598,-1.5385835880919119,8.999716579914093,8.98
60,-1.9422884339813318,-1.535078214397603,9.099782693898305,9.080000000000002
61,-1.9588360033249181,-1.5316547126564932,9.30001428979449,9.280000000000001
62,-1.9593887221472954,-1.5300698352453985,9.500299846986309,9.48
63,-1.9568886666867091,-1.528320143657486,9.599751975852996,9.580000000000002
64,-1.9525524782810346,-1.5267460544456781,9.800239100819454,9.780000000000001
65,-1.9520024076074542,-1.5246976550516893,9.999946971889585,9.98
66,-1.9518570108428566,-1.5234634195909678,10.100069514941424,10.080000000000002
67,-1.952011658558332,-1.5218816769913153,10.300574149936438,10.280000000000001
68,-1.9525164625954041,-1.522255801309243,10.500589689007029,10.48
69,-1.9527461551285232,-1.522395255877368,10.600289096822962,10.580000000000002
70,-1.952579515975778,-1.5220053673631586,10.800381474895403,10.780000000000001
71,-1.9521884164025944,-1.5207774859407563,11.000447833910584,10.98
72,-1.9481161800405977,-1.520056640743446,11.100766415009275,11.080000000000002
73,-1.9426070974370182,-1.5187128622919968,11.201508102938533,11.18
74,-1.9058291792859554,-1.5210824971041677,11.40192781900987,11.379999999999999
75,-1.8865170532550954,-1.5275659019241836,11.502284169895574,11.48
76,-1.8667041148950725,-1.535520392822275,11.603163736872375,11.580000000000002
77,-1.8408577537774666,-1.5492191555788803,11.804397084983066,11.780000000000001
78,-1.839145367846171,-1.5521140496328585,11.904313280014321,11.879999999999999
79,-1.8375048160556018,-1.5550074571462782,12.004676942015067,11.98
80,-1.8406122165087708,-1.5546860171265793,12.105297380825505,12.080000000000002
81,-1.844619362950355,-1.5537064002141265,12.206111597828567,12.18
82,-1.8486271377718524,-1.552654232149988,12.30727686197497,12.280000000000001
83,-1.848515237854641,-1.5552520644004522,12.408329666825011,12.379999999999999
84,-1.8475998727390615,-1.5585658391401882,12.509273162810132,12.48
85,-1.846706574453405,-1.5618577465104622,12.609585715923458,12.580000000000002
86,-1.8458249231982948,-1.5651353367574574,12.710459941998124,12.68
87,-1.8520218330897602,-1.5613358908037747,12.911654160823673,12.879999999999999
88,-1.8565216979455588,-1.5604847016483385,13.111697560874745,13.080000000000002
89,-1.8565315476811963,-1.5641861309244758,13.212735355831683,13.18
90,-1.8565545443516758,-1.5678729074609743,13.31284725992009,13.280000000000001
91,-1.8593767682289715,-1.5676454263775437,13.514523884980008,13.48
92,-1.8638439194965934,-1.5628343668794478,13.715303677832708,13.68
93,-1.8656223322375567,-1.5629209101801065,13.815408021910116,13.780000000000001
94,-1.8667951409035204,-1.5667099945039138,13.916405327850953,13.879999999999999
95,-1.868020193056431,-1.5704527624895144,14.017455742927268,13.98
96,-1.8694539173380704,-1.570392554662978,14.117588076973334,14.080000000000002
97,-1.8709333131391586,-1.5681557319045352,14.218424594961107,14.18
98,-1.8714400350679334,-1.5721826298844075,14.318410369800404,14.280000000000001
99,-1.8728807681373458,-1.5841316511521062,14.419614885002375,14.379999999999999
100,-1.8745787180455673,-1.6059437986716232,14.52055008080788,14.48
101,-1.8727827645681807,-1.6325504323459812,14.62135637900792,14.599999999999998
102,-1.8674053380695976,-1.6523533298429072,14.721802609972656,14.7
103,-1.8601787622233301,-1.6679868962276292,14.822142291814089,14.8
104,-1.8521013874821444,-1.6798963044850697,14.923459644895047,14.900000000000002
105,-1.8436898068704646,-1.6888835917512608,15.024256792850792,15.000000000000004
106,-1.836738441202801,-1.694563604584,15.125638355966657,15.099999999999998
107,-1.8304907477034726,-1.7032934781132014,15.226120696868747,15.2
108,-1.8453106414279175,-1.7157727329009236,15.3273993099574,15.3
109,-1.8581391849182747,-1.7302814076781667,15.427226747851819,15.400000000000002
110,-1.8687150057115647,-1.7464940805688514,15.528058554977179,15.500000000000004
111,-1.8850833267355767,-1.7584177485695116,15.72959223180078,15.7
112,-1.8907251903779903,-1.7611644901853627,15.82919881097041,15.8
113,-1.8955029381143078,-1.764083422497988,15.929255126975477,15.900000000000002
114,-1.8876600014014633,-1.7555526419586487,16.030602098908275,16.000000000000004
115,-1.8621060480004283,-1.7307952387911716,16.130638574948534,16.099999999999998
116,-1.8364726919746117,-1.706659171637838,16.23123212484643,16.2
117,-1.8104635317110984,-1.6828895884640849,16.3313334598206,16.3
118,-1.784046677964821,-1.6595145548179402,16.43248549499549,16.400000000000002
119,-1.7572064396921796,-1.636547821095892,16.532566039822996,16.500000000000004
120,-1.729943207019146,-1.6139903545637455,16.633651164826006,16.599999999999998
121,-1.7022700150443846,-1.5918287721918336,16.733216714812443,16.7
122,-1.6742123747843511,-1.5700361321850544,16.83422549185343,16.8
123,-1.6458084999990452,-1.5485725410067657,16.93543521594256,16.900000000000002
124,-1.6194576103234841,-1.5299281836831915,17.035314342938364,17.000000000000004
125,-1.5998262724707588,-1.520661671362091,17.136167670832947,17.099999999999998
126,-1.5768804443170645,-1.5151324915228825,17.236643992830068,17.2
127,-1.5534343595424245,-1.5150584957951878,17.336129443952814,17.3
