ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.08721212390810251,0.08000000000000185,0.10000000000000142,67,-1.8289267525901907,-2.1618540503836363,-2.745710594875014,3.832346022758898,0.645209014415741,-0.0024005249429384793,-0.0024005249429384793,-0.0024005249429384793,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.845342218875885,-0.3138645887374878,0,False
2,0.28792318189516664,0.26000000000000156,0.1819999999999986,317,-1.8583661366819701,-2.172674189680721,-2.844409535772086,3.862228222646819,0.6502399444580078,-0.0078160825447954,-0.01021660748773388,-0.0078160825447954,0.0,-0.0,True,True,2,0.2,250,0.032,0.02,0.004,0.8373731374740601,-0.33425652980804443,0,False
3,0.3878596848808229,0.35999999999999943,0.10000000000000142,163,-1.876355412049348,-2.177523776211671,-2.9127050070821903,3.8804181112558056,0.6533023715019226,-0.004757804692483183,-0.014974412180217063,-0.004757804692483183,0.0,-0.0,False,False,2,0.2,250,0.052,0.02,0.004,0.8559750914573669,-0.344523549079895,0,False
4,0.5880000789184123,0.5599999999999987,0.1999999999999993,340,-1.9142854338781716,-2.1836309385961057,-3.0532445539561115,3.9185903602234675,0.65972900390625,-0.009984453954888645,-0.024958866135105708,-0.009984453954888645,0.0,-0.0,False,False,2,0.2,250,0.092,0.02,0.004,0.8892012238502502,-0.36689314246177673,0,False
5,0.6880279418546706,0.6600000000000001,0.10000000000000142,170,-1.9336159421373027,-2.184654660382597,-3.12767803277609,3.937947497372593,0.6629879474639893,-0.005063113905802124,-0.03002198004090783,-0.005063113905802124,0.0,-0.0,False,False,2,0.2,250,0.112,0.02,0.004,0.5746120810508728,-0.9608142971992493,0,False
6,0.888131545856595,0.8599999999999994,0.1999999999999993,334,-1.9638664202409004,-2.1807568051872255,2.8216067750829166,3.9679854720126104,0.6680451035499573,-0.007856827480755444,-0.037878807521663276,-0.007856827480755444,0.0,-0.0,False,False,2,0.2,250,0.152,0.02,0.004,0.6552065014839172,-0.9256523847579956,0,False
7,1.087989771971479,1.0599999999999987,0.1999999999999993,338,-1.99031779028183,-2.1662260504982105,2.4613769120365814,3.9937785846580045,0.6723875999450684,-0.0067465279758434716,-0.044625335497506746,-0.0067465279758434716,0.0,-0.0,False,False,2,0.2,250,0.192,0.02,0.004,0.7156450152397156,-0.8387744426727295,0,False
8,1.1881960628088564,1.1600000000000001,0.10000000000000142,170,-2.0020164924078583,-2.155038635823776,2.2962086826415127,4.005018441088805,0.6742799282073975,-0.002939932333773695,-0.04756526783128044,-0.002939932333773695,0.0,-0.0,False,False,2,0.2,250,0.212,0.02,0.004,0.7488462328910828,-0.7991706728935242,0,False
9,1.3880283809266984,1.3599999999999994,0.1999999999999993,336,-2.020265692765912,-2.1263526974839655,1.97964965124757,4.022250669005927,0.6771811246871948,-0.004507315938455828,-0.052072583769736266,-0.004507315938455828,0.0,-0.0,False,False,2,0.2,250,0.252,0.02,0.004,0.7843428254127502,-0.7735404968261719,0,False
10,1.5882210838608444,1.5599999999999987,0.1999999999999993,335,-2.0291787505594545,-2.0927164620270786,1.6718189168451636,4.03024545412374,0.6785271167755127,-0.002091141236023616,-0.05416372500575988,-0.002091141236023616,0.0,-0.0,False,False,2,0.2,250,0.292,0.02,0.004,0.7959188222885132,-0.7560840845108032,0,False
