step,x,y,wall_time,sim_time
1,0.026052406723093276,0.00033692974266841334,0.03899131203070283,0.040000000000000036
2,0.03405178239118813,0.0006292159716855219,0.13916800217702985,0.14
3,0.05129212726821161,0.0012662878239201986,0.23904683510772884,0.24
4,0.07283006643910209,0.0027346226202197245,0.33913555718027055,0.3400000000000001
5,0.09456017655191626,0.005405246445424378,0.4389722100459039,0.44000000000000006
6,0.116118869002922,0.009225171152347422,0.5390259311534464,0.54
7,0.13745780483063785,0.014128531009188013,0.6390884430147707,0.64
8,0.15855402841433303,0.019997660109356857,0.739268503151834,0.74
9,0.1794052716790566,0.026683470341757925,0.8390501169487834,0.8400000000000001
10,0.22036395411033027,0.041974852122955826,1.0392217601183802,1.04
11,0.24045957450118044,0.050370464056583075,1.139226472005248,1.14
12,0.28023947772989954,0.06704617834319807,1.3389618680812418,1.34
13,0.3203832893760041,0.08250545630446107,1.5393688380718231,1.54
14,0.3405665803220931,0.08985891100152603,1.639130261959508,1.64
15,0.38111804153770745,0.10390064113215772,1.8396605520974845,1.84
16,0.40147174854414575,0.11062138793336676,1.9397070540580899,1.9400000000000002
17,0.4218602331740125,0.11715872457099472,2.039522757055238,2.04
18,0.4424270784848002,0.12357096031632013,2.1395536391064525,2.1399999999999997
19,0.4844007733321102,0.13665785263795424,2.3396050930023193,2.34
20,0.5263374698130303,0.1499475119555907,2.539662626106292,2.54
21,0.5473090567447386,0.15661028464783971,2.639329391065985,2.6399999999999997
22,0.5892743617215902,0.1698876691665879,2.8398097311146557,2.84
23,0.6102648419066523,0.17647273423773235,2.9395149459596723,2.9400000000000004
24,0.6312678779995412,0.1830087990692444,3.0398894550744444,3.04
25,0.6521946475212989,0.1894590638569458,3.1399244761560112,3.1399999999999997
26,0.6933640271199943,0.20178495115278566,3.3400719091296196,3.34
27,0.7346012312856779,0.2136625186958488,3.5401206030510366,3.54
28,0.755227877985546,0.21947147956144336,3.640125515172258,3.6399999999999997
29,0.7758578157630271,0.22521646385274424,3.740195577032864,3.74
30,0.7964870240091603,0.23091410152178465,3.840221069054678,3.84
31,0.8129832794353342,0.2354494500171189,3.919193053152412,3.92
