step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07049960922449827,0.060000000000002274,-0.8832328501204298,0.8710980303291024,2.1870348583914887,10.0,5,False,0.0,0.0025,1,3,-0.0031698811919761583,-0.0031698811919761583,0,UNKNOWN: 0
2,0.27130221715196967,0.240000000000002,-0.9101001684695819,0.8822096006492902,2.2132368797611353,5.0,10,True,0.0025,0.0025,2,7,-0.014518591548060645,-0.017688472740036803,0,UNKNOWN: 0
3,0.37153666839003563,0.33999999999999986,-0.930940200367804,0.8863089034326397,2.2338352584576464,5.0,10,True,0.0025,0.0025,3,2,-0.011948259606124459,-0.029636732346161262,0,UNKNOWN: 0
4,0.5720215900801122,0.5399999999999991,-0.974049226568951,0.8875713700098998,2.2768267888182865,5.0,10,True,0.0025,0.0025,4,2,-0.022219762690871784,-0.051856495037033046,0,UNKNOWN: 0
5,0.7722245743498206,0.740000000000002,-1.0110634602811677,0.8897675960791286,2.3136908839018675,5.0,10,True,0.0025,0.0025,5,2,-0.019409172591992555,-0.0712656676290256,0,UNKNOWN: 0
6,0.87199582811445,0.8399999999999999,-1.0306178691595878,0.8931030389038637,2.3330680239452963,5.0,10,False,0.0,0.0025,5,7,-0.008888090283802507,-0.08015375791282811,0,UNKNOWN: 0
7,1.0720349941402674,1.0399999999999991,-1.07368876931115,0.9015434702367902,2.3757297720750783,5.0,10,True,0.0025,0.0025,6,7,-0.02206849505099865,-0.10222225296382675,0,UNKNOWN: 0
8,1.2721253880299628,1.240000000000002,-1.1157806233468321,0.9137837761791703,2.4173186215997973,5.0,10,True,0.0025,0.0025,7,7,-0.021576367748115298,-0.12379862071194206,0,UNKNOWN: 0
9,1.372270650230348,1.3399999999999999,-1.1365196734486533,0.9205436324053485,2.437814861623627,5.0,10,True,0.0025,0.0025,8,2,-0.01190140967149916,-0.13570003038344122,0,UNKNOWN: 0
10,1.5723593952134252,1.5399999999999991,-1.1785389060971452,0.9300008626933679,2.4795270918326766,5.0,10,True,0.0025,0.0025,9,2,-0.02163296117001089,-0.15733299155345212,0,UNKNOWN: 0
11,1.7725626393221319,1.740000000000002,-1.2222510850621058,0.9296348510959805,2.52323235378474,5.0,10,True,0.0025,0.0025,10,2,-0.022547143863157967,-0.17988013541661008,0,UNKNOWN: 0
