step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07818209379911423,0.08000000000000002,0.027264915710210346,0.0011991998856295445,2.1429707834593126,10.0,5,False,0.0,0.0025,1,4,0.0005193058342319067,0.0005193058342319067,0,UNKNOWN: 0
2,0.17844517389312387,0.18,0.03919849795504249,0.0025286377251178783,2.13745423303394,5.0,10,True,0.0025,0.0025,2,4,7.29168550078008e-05,0.0005922226892397075,0,UNKNOWN: 0
3,0.2777323229238391,0.2800000000000001,0.05950785487526214,0.004839587002670301,2.128143328277677,5.0,10,False,0.0,0.0025,2,9,0.004342602158149178,0.004934824847388886,0,UNKNOWN: 0
4,0.37803681194782257,0.38000000000000006,0.08123199141019906,0.007921334719412426,2.117783068145929,5.0,10,True,0.0025,0.0025,3,4,0.0023320210747353348,0.00726684592212422,0,UNKNOWN: 0
5,0.4780924338847399,0.48000000000000004,0.1028427466660648,0.011717440937829476,2.106963626529025,5.0,10,False,0.0,0.0025,3,9,0.005046183131014486,0.012313029053138705,0,UNKNOWN: 0
6,0.5786811406724155,0.5800000000000001,0.12421479989294155,0.016235305199527567,2.0957117329582897,5.0,10,True,0.0025,0.0025,4,4,0.0027478785448506273,0.015060907597989332,0,UNKNOWN: 0
7,0.6786128841340542,0.6799999999999999,0.14531860400052554,0.02165211945303354,2.0838588674746377,5.0,10,False,0.0,0.0025,4,9,0.005528171598462184,0.020589079196451514,0,UNKNOWN: 0
8,0.7786814058199525,0.78,0.16625990608968558,0.027946430594902164,2.0713816638652545,5.0,10,True,0.0025,0.0025,5,4,0.003319362644143452,0.023908441840594968,0,UNKNOWN: 0
9,0.9783489038236439,0.98,0.2073795889166792,0.042460453614326175,2.0452775327659594,5.0,10,True,0.0025,0.0025,6,4,0.009674956034445185,0.03358339787504015,0,UNKNOWN: 0
10,1.0787639529444277,1.0799999999999998,0.2272855166762921,0.050620536111969,2.031768321423938,5.0,10,False,0.0,0.0025,6,9,0.006300690627223283,0.03988408850226344,0,UNKNOWN: 0
11,1.2787407077848911,1.28,0.26701107262014506,0.06849039966445719,2.003698242146483,5.0,10,True,0.0025,0.0025,7,9,0.010591873458130067,0.0504759619603935,0,UNKNOWN: 0
12,1.4790348298847675,1.48,0.3073516764830127,0.08612580248022107,1.9762632990173468,5.0,10,True,0.0025,0.0025,8,9,0.010295646219144042,0.06077160817953754,0,UNKNOWN: 0
13,1.5789175028912723,1.5799999999999998,0.3279607049400947,0.09385618723934655,1.963722369373015,5.0,10,True,0.0025,0.0025,9,4,0.003349084440697287,0.06412069262023483,0,UNKNOWN: 0
14,1.7790447766892612,1.78,0.3679918452647849,0.11065400655395749,1.9381071585751857,5.0,10,True,0.0025,0.0025,10,4,0.00944692380644071,0.07356761642667554,0,UNKNOWN: 0
15,1.8797747027128935,1.8800000000000001,0.3876984449035485,0.11986343261877709,1.9248131996178794,5.0,10,False,0.0,0.0025,10,9,0.006200297003308134,0.07976791342998368,0,UNKNOWN: 0
16,1.9797181957401335,1.9799999999999998,0.4072905757166413,0.12954876090053782,1.9112321194697777,5.0,10,True,0.0025,0.0025,11,4,0.003834210208892201,0.08360212363887588,0,UNKNOWN: 0
17,2.0797707377932966,2.08,0.42716647988592893,0.13904663772136192,1.8979337350933778,5.0,10,False,0.0,0.0025,11,9,0.006202361016957695,0.08980448465583357,0,UNKNOWN: 0
18,2.179529272019863,2.18,0.447139569677013,0.14823685979404438,1.8850828490957272,5.0,10,True,0.0025,0.0025,12,4,0.0034936479567131925,0.09329813261254677,0,UNKNOWN: 0
19,2.2799248909577727,2.2800000000000002,0.46706102261522514,0.15754660316244548,1.8722935649318602,5.0,10,False,0.0,0.0025,12,9,0.005964916886711159,0.09926304949925793,0,UNKNOWN: 0
20,2.3799911527894437,2.3800000000000003,0.48694779931457066,0.16692599003664466,1.8596133230944605,5.0,10,True,0.0025,0.0025,13,4,0.003414059590385769,0.1026771090896437,0,UNKNOWN: 0
21,2.579997907858342,2.58,0.5270668545123518,0.18501884624280715,1.8353880479255626,5.0,10,True,0.0025,0.0025,14,4,0.008798658399383848,0.11147576748902754,0,UNKNOWN: 0
