ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.07818209379911423,0.08000000000000002,0.09999999999999998,74,0.027264915710210346,0.0011991998856295445,0.11172364489860381,2.1429707834593126,0.36078789830207825,0.0005193058342319067,0.0005193058342319067,0.0005193058342319067,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9998903274536133,0.15141695737838745,0,False
2,0.17844517389312387,0.18,0.09999999999999998,173,0.03919849795504249,0.0025286377251178783,0.11124479751972861,2.13745423303394,0.3598591387271881,7.29168550078008e-05,0.0005922226892397075,0.002572916855007801,0.0,-0.0025,True,True,2,5.0,10,0.016,0.5,0.004,0.9998989701271057,0.14977404475212097,0,False
3,0.2777323229238391,0.2800000000000001,0.10000000000000009,171,0.05950785487526214,0.004839587002670301,0.12345253698895835,2.128143328277677,0.3582915663719177,0.004342602158149178,0.004934824847388886,0.004342602158149178,0.0,-0.0,False,False,2,5.0,10,0.036,0.5,0.004,0.999899685382843,0.15004220604896545,0,False
4,0.37803681194782257,0.38000000000000006,0.09999999999999998,170,0.08123199141019906,0.007921334719412426,0.15612744274115997,2.117783068145929,0.3565473258495331,0.0023320210747353348,0.00726684592212422,0.004832021074735335,0.0,-0.0025,True,True,3,5.0,10,0.016,0.5,0.006,0.9999542832374573,0.16762205958366394,0,False
5,0.4780924338847399,0.48000000000000004,0.09999999999999998,171,0.1028427466660648,0.011717440937829476,0.19064772972438215,2.106963626529025,0.35472577810287476,0.005046183131014486,0.012313029053138705,0.005046183131014486,0.0,-0.0,False,False,3,5.0,10,0.036,0.5,0.006,0.9999569654464722,0.16823749244213104,0,False
6,0.5786811406724155,0.5800000000000001,0.09999999999999998,169,0.12421479989294155,0.016235305199527567,0.229899661235405,2.0957117329582897,0.3528314232826233,0.0027478785448506273,0.015060907597989332,0.005247878544850627,0.0,-0.0025,True,True,4,5.0,10,0.016,0.5,0.008,0.99335777759552,0.21595801413059235,0,False
7,0.6786128841340542,0.6799999999999999,0.09999999999999998,166,0.14531860400052554,0.02165211945303354,0.27284709453019285,2.0838588674746377,0.3508358895778656,0.005528171598462184,0.020589079196451514,0.005528171598462184,0.0,-0.0,False,False,4,5.0,10,0.036,0.5,0.008,0.9938465356826782,0.21781417727470398,0,False
8,0.7786814058199525,0.78,0.10000000000000009,164,0.16625990608968558,0.027946430594902164,0.30516527130229154,2.0713816638652545,0.3487352430820465,0.003319362644143452,0.023908441840594968,0.005819362644143452,0.0,-0.0025,True,True,5,5.0,10,0.016,0.5,0.01,0.9998030662536621,0.16547013819217682,0,False
9,0.9783489038236439,0.98,0.19999999999999996,342,0.2073795889166792,0.042460453614326175,0.3736962713102942,2.0452775327659594,0.34434038400650024,0.009674956034445185,0.03358339787504015,0.012174956034445185,0.0,-0.0025,True,True,6,5.0,10,0.016,0.5,0.012,0.9812871813774109,0.16314786672592163,0,False
10,1.0787639529444277,1.0799999999999998,0.10000000000000009,172,0.2272855166762921,0.050620536111969,0.4059216768617806,2.031768321423938,0.3420659899711609,0.006300690627223283,0.03988408850226344,0.006300690627223283,0.0,-0.0,False,False,6,5.0,10,0.036,0.5,0.012,0.9804566502571106,0.16430698335170746,0,False
