step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,1.0,0.022134510800242424,0.17709709703922272,0.2924276888370514,0.2912999391555786,0.2170407772064209
11,1.0,0.0233761016279459,0.19869928061962128,0.2886311411857605,0.28861677646636963,0.20067669451236725
19,5.0,0.018878275528550148,0.19488179683685303,0.29294756054878235,0.29373839497566223,0.199553981423378
21,1.0,0.020127052441239357,0.19726867973804474,0.29158976674079895,0.2915659546852112,0.19944855570793152
30,1.0,0.024121949449181557,0.2086000144481659,0.2865747809410095,0.28580591082572937,0.19489732384681702
40,1.0,0.016830144450068474,0.1859973520040512,0.2968267500400543,0.29675793647766113,0.20358780026435852
50,1.0,0.020978406071662903,0.1987377405166626,0.2917475402355194,0.2897663116455078,0.19876991212368011
60,1.0,0.014619632624089718,0.1820395588874817,0.3018910586833954,0.29774704575538635,0.20370261371135712
70,5.0,0.020510708913207054,0.19628384709358215,0.2883589565753937,0.2949112057685852,0.19993527233600616
72,5.0,0.01896350085735321,0.19667592644691467,0.2914164364337921,0.2942988872528076,0.19864526391029358
74,5.0,0.018364083021879196,0.1947108507156372,0.293610543012619,0.29361286759376526,0.19970165193080902
76,5.0,0.022360796108841896,0.20266002416610718,0.28720030188560486,0.289734423160553,0.19804437458515167
78,5.0,0.020266437903046608,0.1988660991191864,0.29070329666137695,0.29197031259536743,0.19819386303424835
80,1.0,0.019427118822932243,0.19690285623073578,0.29254886507987976,0.29230353236198425,0.19881762564182281
90,1.0,0.006576301530003548,0.12656502425670624,0.3222445845603943,0.30960744619369507,0.23500658571720123
100,1.0,0.006390164606273174,0.11833147704601288,0.32428669929504395,0.3070264756679535,0.24396517872810364
110,1.0,0.009144725278019905,0.1452818214893341,0.3124409019947052,0.30755022168159485,0.22558237612247467
120,1.0,0.007744285743683577,0.12357225269079208,0.31806015968322754,0.3041972517967224,0.24642595648765564
130,1.0,0.01199642475694418,0.16589854657649994,0.30774304270744324,0.3010941743850708,0.21326786279678345
140,1.0,0.00522878672927618,0.10940021276473999,0.32581615447998047,0.3081495463848114,0.2514052391052246
150,1.0,0.0055116452276706696,0.10639283061027527,0.32648053765296936,0.3026619255542755,0.2589529752731323
156,1.0,0.0052525438368320465,0.1061781570315361,0.3260135054588318,0.306139200925827,0.25641655921936035
162,1.0,0.004898929502815008,0.10287940502166748,0.32720324397087097,0.30723026394844055,0.25778812170028687
168,1.0,0.004786461126059294,0.10012941062450409,0.32957786321640015,0.3042360842227936,0.2612702548503876
176,1.0,0.00486032385379076,0.1031407043337822,0.328962117433548,0.3048083782196045,0.2582285404205322
182,1.0,0.004834440536797047,0.10502015799283981,0.3286038935184479,0.3062468469142914,0.2552946209907532
188,1.0,0.004728218540549278,0.10602186620235443,0.3277459740638733,0.30871686339378357,0.2527870237827301
194,1.0,0.004761178977787495,0.10517889261245728,0.32846733927726746,0.3075268268585205,0.25406572222709656
