step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
1,1.0,0.02267671748995781,0.1561494916677475,0.2984172999858856,0.2801677882671356,0.24258866906166077
7,1.0,0.006252732593566179,0.1153750866651535,0.3243967294692993,0.30349627137184143,0.25047919154167175
14,1.0,0.005589870270341635,0.11680802702903748,0.3240790367126465,0.30934083461761475,0.24418222904205322
22,1.0,0.005477539263665676,0.11492853611707687,0.32383400201797485,0.3089430332183838,0.24681681394577026
28,1.0,0.005752750672399998,0.11963891237974167,0.32296022772789,0.3095150887966156,0.24213305115699768
34,1.0,0.0069559658877551556,0.13251125812530518,0.31951743364334106,0.3079472780227661,0.23306810855865479
42,1.0,0.007379745598882437,0.12938691675662994,0.32196760177612305,0.30226510763168335,0.23900055885314941
50,1.0,0.007016412448137999,0.12808401882648468,0.32059773802757263,0.30659887194633484,0.2377028912305832
57,1.0,0.007306621875613928,0.13375985622406006,0.3189396262168884,0.3072567880153656,0.23273701965808868
63,1.0,0.013837683945894241,0.1663612723350525,0.3114684224128723,0.2906152606010437,0.21771745383739471
72,1.0,0.01955457404255867,0.19233757257461548,0.29895204305648804,0.28594788908958435,0.20320795476436615
78,1.0,0.020294493064284325,0.19952091574668884,0.29135313630104065,0.28939858078956604,0.19943279027938843
84,1.0,0.018816456198692322,0.1976628601551056,0.2929270565509796,0.29238182306289673,0.19821186363697052
91,1.0,0.026282483711838722,0.20877055823802948,0.2843931019306183,0.2818191349506378,0.19873471558094025
99,1.0,0.028884312137961388,0.21459926664829254,0.28461870551109314,0.2754433751106262,0.19645439088344574
108,1.0,0.020717767998576164,0.1931535303592682,0.29262077808380127,0.2876143455505371,0.20589354634284973
118,1.0,0.02042408101260662,0.1891937106847763,0.2955212891101837,0.2867218554019928,0.208139106631279
127,1.0,0.014970658347010612,0.17342744767665863,0.303725928068161,0.2940524220466614,0.21382348239421844
137,1.0,0.013610376045107841,0.17309032380580902,0.30708304047584534,0.29597359895706177,0.21024255454540253
145,1.0,0.01928660273551941,0.19033347070217133,0.29412841796875,0.29019421339035034,0.2060573250055313
154,1.0,0.014605599455535412,0.17063355445861816,0.3040520250797272,0.2963700592517853,0.21433883905410767
163,1.0,0.01401524804532528,0.170455202460289,0.30277368426322937,0.2987480163574219,0.21400783956050873
172,1.0,0.018345961347222328,0.18853293359279633,0.2992955148220062,0.28829100728034973,0.2055346518754959
181,1.0,0.014446202665567398,0.17090709507465363,0.3016686737537384,0.29763466119766235,0.2153434157371521
187,5.0,0.01391552109271288,0.17465388774871826,0.3001497685909271,0.3011893928050995,0.21009138226509094
189,5.0,0.01267492026090622,0.1708153337240219,0.3026929199695587,0.30346906185150146,0.21034781634807587
191,5.0,0.013645784929394722,0.1742149144411087,0.3001929521560669,0.30268803238868713,0.20925836265087128
193,5.0,0.0132543770596385,0.16833212971687317,0.30079421401023865,0.3035905063152313,0.2140287458896637
195,5.0,0.012418788857758045,0.16177189350128174,0.3024825155735016,0.30538210272789,0.21794478595256805
196,5.0,0.012332824058830738,0.15945006906986237,0.3031059801578522,0.30528444051742554,0.21982671320438385
198,5.0,0.012163031846284866,0.1563727855682373,0.30440977215766907,0.3046250641345978,0.22242936491966248
200,1.0,0.011853876523673534,0.15423904359340668,0.3060790002346039,0.3045402765274048,0.22328779101371765
208,1.0,0.013992808759212494,0.1627894639968872,0.30340853333473206,0.30137091875076294,0.2184383124113083
217,5.0,0.018503371626138687,0.17446249723434448,0.29489395022392273,0.2983153164386749,0.2138247936964035
218,5.0,0.019070543348789215,0.17658185958862305,0.29316607117652893,0.29816025495529175,0.21302126348018646
220,5.0,0.018745269626379013,0.17497387528419495,0.29042163491249084,0.3020806908607483,0.213778555393219
221,5.0,0.018834160640835762,0.17458988726139069,0.2918378412723541,0.30033525824546814,0.21440277993679047
223,5.0,0.020039880648255348,0.17516674101352692,0.29296350479125977,0.2966587245464325,0.21517117321491241
225,5.0,0.021141402423381805,0.1732398122549057,0.29085785150527954,0.2964991331100464,0.21826183795928955
226,5.0,0.019210433587431908,0.17040511965751648,0.29315516352653503,0.29799771308898926,0.219231516122818
228,5.0,0.014911127276718616,0.15651845932006836,0.2991538941860199,0.3031986653804779,0.22621798515319824
230,5.0,0.013060737401247025,0.15180706977844238,0.3036060929298401,0.30415672063827515,0.22736938297748566
231,5.0,0.011610078625380993,0.14766749739646912,0.30580824613571167,0.3063148260116577,0.22859928011894226
233,5.0,0.010702033527195454,0.14344805479049683,0.3066254258155823,0.3077898621559143,0.23143459856510162
234,1.0,0.01062793843448162,0.14401720464229584,0.3074779808521271,0.30730345845222473,0.23057344555854797
242,1.0,0.01118505373597145,0.14972075819969177,0.3074485957622528,0.3054140508174896,0.22623151540756226
250,1.0,0.007581579964607954,0.1240541860461235,0.31827086210250854,0.30601534247398376,0.24407804012298584
260,1.0,0.011774272657930851,0.14356257021427155,0.30691516399383545,0.3049663007259369,0.23278167843818665
267,5.0,0.011244023218750954,0.13955287635326385,0.30341678857803345,0.30904585123062134,0.23674048483371735
269,5.0,0.010986478999257088,0.1416153907775879,0.3048003017902374,0.31085148453712463,0.23174625635147095
270,5.0,0.011016115546226501,0.14111557602882385,0.3044869303703308,0.3112685978412628,0.23211275041103363
272,5.0,0.011121193878352642,0.1416240632534027,0.30441591143608093,0.31079721450805664,0.23204165697097778
273,5.0,0.01061220932751894,0.14051012694835663,0.3058266341686249,0.3116336762905121,0.23141737282276154
275,5.0,0.01121032889932394,0.14224223792552948,0.30577945709228516,0.3104972839355469,0.23027075827121735
277,5.0,0.009994570165872574,0.13406801223754883,0.3084433674812317,0.31182780861854553,0.23566626012325287
278,5.0,0.009786603040993214,0.13101263344287872,0.3093647062778473,0.31153416633605957,0.23830194771289825
280,1.0,0.00860162265598774,0.12208615988492966,0.3146389424800873,0.3103266954421997,0.2443465292453766
290,1.0,0.007865837775170803,0.11888622492551804,0.3183087706565857,0.3100334405899048,0.2449057400226593
299,5.0,0.01804886944591999,0.14625678956508636,0.29689526557922363,0.30199864506721497,0.2368004471063614
300,5.0,0.017206333577632904,0.14634692668914795,0.29757988452911377,0.30345621705055237,0.2354106605052948
302,5.0,0.0169785488396883,0.14954587817192078,0.2972489595413208,0.30413323640823364,0.2320934385061264
304,5.0,0.016389232128858566,0.14972831308841705,0.2976861000061035,0.3053223788738251,0.2308739721775055
305,5.0,0.016372179612517357,0.15010356903076172,0.2976604700088501,0.3055645823478699,0.2302992045879364
307,5.0,0.016014745458960533,0.14888587594032288,0.298208624124527,0.30608680844306946,0.2308039367198944
308,5.0,0.017101958394050598,0.15117035806179047,0.29641908407211304,0.30506807565689087,0.23024053871631622
310,5.0,0.019443048164248466,0.15533077716827393,0.29325011372566223,0.30273082852363586,0.22924521565437317
312,5.0,0.018892692402005196,0.15602296590805054,0.29597851634025574,0.3012025058269501,0.2279033064842224
313,5.0,0.019719881936907768,0.15770810842514038,0.29468834400177,0.3002126216888428,0.22767110168933868
315,5.0,0.019540317356586456,0.15821152925491333,0.2957015633583069,0.2995903491973877,0.22695617377758026
316,5.0,0.01935512199997902,0.15716320276260376,0.29597169160842896,0.299540251493454,0.22796976566314697
318,5.0,0.01891147345304489,0.15526443719863892,0.29665377736091614,0.299836128950119,0.22933417558670044
320,5.0,0.018570605665445328,0.15416698157787323,0.29728513956069946,0.29996639490127563,0.23001083731651306
322,5.0,0.019933314993977547,0.15714457631111145,0.29531288146972656,0.2985869348049164,0.22902221977710724
323,5.0,0.020330077037215233,0.15747596323490143,0.29504597187042236,0.29789605736732483,0.22925186157226562
324,5.0,0.020366961136460304,0.15734095871448517,0.29527777433395386,0.2975396513938904,0.2294747233390808
326,5.0,0.019864287227392197,0.156485453248024,0.2962714433670044,0.2976486384868622,0.22973020374774933
