ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.18018305115401745,0.18000000000000002,0.2,245,2.4601166378049197,2.4918498498776613,-2.9358904003580726,2.2788821304621383,0.38366976380348206,0.0038384816017238504,0.0038384816017238504,0.00633848160172385,0.0,-0.0025,True,True,2,10.0,5,0.016,1.0,0.004,0.9999247789382935,0.06270790100097656,0,False
2,0.28060596995055676,0.28,0.09999999999999998,160,2.439834203919898,2.487582129528098,-2.929031880024296,2.258220733797734,0.38019123673439026,0.006508993711148117,0.010347475312871968,0.009008993711148118,0.0,-0.0025,True,True,3,10.0,5,0.016,1.0,0.006,0.9996658563613892,0.07178885489702225,0,False
3,0.3807175410911441,0.3800000000000001,0.10000000000000009,158,2.4184128070237687,2.4827770397395934,-2.9146296880988163,2.236362703810408,0.37651124596595764,0.007030762024096773,0.017378237336968742,0.009530762024096773,0.0,-0.0025,True,True,4,10.0,5,0.016,1.0,0.008,0.9988085627555847,0.07141194492578506,0,False
4,0.48075441317632794,0.4800000000000001,0.09999999999999998,158,2.397082056755823,2.4777018016115613,-2.90465711444606,2.214562735321591,0.3728410303592682,0.00700544545506593,0.02438368279203467,0.00950544545506593,0.0,-0.0025,True,True,5,10.0,5,0.016,1.0,0.01,0.9965509176254272,0.029174860566854477,0,False
5,0.5807996559888124,0.5800000000000001,0.09999999999999998,160,2.375797704613128,2.472525386873029,-2.9028665854824305,2.19279852421905,0.36917683482170105,0.0069898541534071275,0.0313735369454418,0.009489854153407128,0.0,-0.0025,True,True,6,10.0,5,0.016,1.0,0.012,0.9949749708175659,-0.010067838244140148,0,False
6,0.6807017889805138,0.68,0.09999999999999998,159,2.3547332710774307,2.4674498228652797,-2.9082662431484256,2.171267975244654,0.36555197834968567,0.006887970399990905,0.03826150734543271,0.009387970399990906,0.0,-0.0025,True,True,7,10.0,5,0.016,1.0,0.014,0.9826961159706116,-0.06977549940347672,0,False
7,0.8809847012162209,0.8800000000000001,0.19999999999999996,325,2.313417220326697,2.4579408161317353,-2.930858281475908,2.1290997498521955,0.35845258831977844,0.015886621366474132,0.05414812871190684,0.01838662136647413,0.0,-0.0025,True,True,9,10.0,5,0.016,1.0,0.018,0.9513460993766785,-0.19555546343326569,0,False
8,0.98067143606022,0.98,0.10000000000000009,162,2.2945243119327565,2.4543171717957866,-2.974944031530546,2.1099074153101167,0.35522139072418213,0.005868438203876008,0.06001656691578285,0.008368438203876009,0.0,-0.0025,True,True,10,10.0,5,0.016,1.0,0.02,0.7144298553466797,-0.39832577109336853,0,False
9,1.1811218382790685,1.18,0.19999999999999996,319,2.259138053406293,2.4499035129277753,-3.009032084396196,2.074247211236771,0.3492176830768585,0.013048927279853403,0.07306549419563625,0.015548927279853403,0.0,-0.0025,True,True,12,10.0,5,0.016,1.0,0.024,0.999508798122406,0.2181665301322937,0,False
10,1.2809719811193645,1.28,0.10000000000000009,159,2.2374892864153417,2.4465117987163265,-2.976377629580216,2.052347582309965,0.3455306887626648,0.007048900419591261,0.08011439461522751,0.009548900419591262,0.0,-0.0025,True,True,13,10.0,5,0.016,1.0,0.026,0.9994856119155884,0.07590578496456146,0,False
11,1.3807628150098026,1.3800000000000001,0.10000000000000009,158,2.215851739391446,2.4428115953681755,-2.9703299914383896,2.030422462969179,0.34183940291404724,0.007060015010873095,0.08717440962610061,0.009560015010873096,0.0,-0.0025,True,True,14,10.0,5,0.016,1.0,0.028,0.9990435838699341,-0.02930695377290249,0,False
12,1.5808550803922117,1.58,0.19999999999999973,318,2.172407458341667,2.436026271514336,-3.0074474837735043,1.986479113469878,0.3344411551952362,0.016660629153789023,0.10383503877988963,0.01916062915378902,0.0,-0.0025,True,True,16,10.0,5,0.016,1.0,0.032,0.9973447918891907,-0.12291087210178375,0,False
13,1.681119030341506,1.68,0.10000000000000009,159,2.150586652338356,2.4333860245929553,-3.0377264066696728,1.9644992959490952,0.33074066042900085,0.007083865071331713,0.11091890385122134,0.009583865071331714,0.0,-0.0025,True,True,17,10.0,5,0.016,1.0,0.034,0.9963259696960449,-0.18045076727867126,0,False
14,1.78115921234712,1.78,0.10000000000000009,159,2.12880813135016,2.431490775423051,-3.0695766095880495,1.942649939783193,0.32706212997436523,0.007026979975674506,0.11794588382689584,0.009526979975674506,0.0,-0.0025,True,True,18,10.0,5,0.016,1.0,0.036,0.9883698225021362,-0.14468735456466675,0,False
15,1.8809779062867165,1.8800000000000001,0.10000000000000009,158,2.10704808351958,2.4302245566934135,-3.0948842125875347,1.9208945795188397,0.3233994245529175,0.006985994920323013,0.12493187874721885,0.009485994920323013,0.0,-0.0025,True,True,19,10.0,5,0.016,1.0,0.038,0.9893206357955933,-0.10143112391233444,0,False
16,2.081206518225372,2.0799999999999996,0.19999999999999973,318,2.0634203990635327,2.4275823573209,-3.033557249839212,1.8772664968757697,0.31605425477027893,0.016523163271339104,0.14145504201855796,0.019023163271339103,0.0,-0.0025,True,True,21,10.0,5,0.016,1.0,0.042,0.9975014925003052,0.23532189428806305,0,False
17,2.1812163810245693,2.1799999999999997,0.10000000000000009,159,2.041715137562224,2.4248066149731757,-3.0012580643936486,1.8553847466421018,0.31237027049064636,0.007041104768761764,0.14849614678731973,0.009541104768761764,0.0,-0.0025,True,True,22,10.0,5,0.016,1.0,0.044,0.9956691265106201,0.0436251200735569,0,False
