ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.092300103046,0.0799999999999983,0.10000000000000142,145,-0.822424164649516,1.0453942543070565,2.9171970752226324,2.122909473624006,0.35741040110588074,-0.0030783130570104325,-0.0030783130570104325,-0.0030783130570104325,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.6868754625320435,-0.9999326467514038,0,False
2,0.2930660380516201,0.28000000000000114,0.19999999999999574,337,-0.8518742390906239,1.0581040197804057,2.560198338828564,2.1526585569055903,0.36241891980171204,-0.014056492113223781,-0.017134805170234215,-0.014056492113223781,0.0,-0.0,True,True,3,10.0,5,0.016,1.0,0.006,0.8499550819396973,-1.0,0,False
3,0.39261535299010575,0.37999999999999545,0.10000000000000142,161,-0.8658051392917935,1.0692421438595956,2.362457277267567,2.166911769705635,0.3648185729980469,-0.006734667129590325,-0.02386947229982454,-0.006734667129590325,0.0,-0.0,True,True,4,10.0,5,0.016,1.0,0.008,0.7299032807350159,-1.0,0,False
4,0.49249149416573346,0.4799999999999969,0.10000000000000142,161,-0.8763669532104528,1.0819336817324947,2.16440157414772,2.1779087591365762,0.36667001247406006,-0.005196096086124469,-0.02906556838594901,-0.005196096086124469,0.0,-0.0,True,True,5,10.0,5,0.016,1.0,0.01,0.7183713316917419,-0.9999975562095642,0,False
5,0.592661744216457,0.5799999999999983,0.10000000000000142,170,-0.8852860525260328,1.0987516719654755,1.9648389673069735,2.1875161669721135,0.36828750371932983,-0.004539516434523318,-0.03360508482047233,-0.004539516434523318,0.0,-0.0,True,True,6,10.0,5,0.016,1.0,0.012,0.9902704358100891,-0.9999859929084778,0,False
6,0.7924110072199255,0.7800000000000011,0.19999999999999574,336,-0.8932433519633382,1.1390509745239936,1.5690062711404746,2.1976468363612827,0.36999309062957764,-0.004786758402692919,-0.038391843223165245,-0.004786758402692919,0.0,-0.0,True,True,8,10.0,5,0.016,1.0,0.016,0.999392032623291,-0.9549338221549988,0,False
7,0.892782345181331,0.8799999999999955,0.10000000000000142,170,-0.8912168350774304,1.1611668021571424,1.3984058246321522,2.197135788964349,0.36990705132484436,0.0002414707584932967,-0.03815037246467195,0.0002414707584932967,0.0,-0.0,True,True,9,10.0,5,0.016,1.0,0.018,0.9893913865089417,-0.712760329246521,0,False
8,0.9923960689920932,0.9799999999999969,0.10000000000000142,168,-0.8863559419891931,1.1811657972631928,1.249557431316025,2.1938489416951175,0.36935368180274963,0.0015530408880169465,-0.036597331576655005,0.0015530408880169465,0.0,-0.0,True,True,10,10.0,5,0.016,1.0,0.02,0.8469631671905518,-0.7834069132804871,0,False
9,1.0925570880062878,1.0799999999999983,0.10000000000000142,165,-0.8789170171447754,1.1989474864791068,1.1102032860549378,2.187980658960182,0.36836570501327515,0.0027727735070361154,-0.03382455806961889,0.0027727735070361154,0.0,-0.0,True,True,11,10.0,5,0.016,1.0,0.022,0.8827603459358215,-0.5962350964546204,0,False
10,1.2928999261930585,1.2800000000000011,0.19999999999999574,338,-0.8570096286750937,1.2339960391110982,0.9374365658549187,2.169664734415409,0.3652820587158203,0.00865430529314431,-0.025170252776474583,0.00865430529314431,0.0,-0.0,True,True,13,10.0,5,0.016,1.0,0.026,0.9989160895347595,-0.2901354134082794,0,False
11,1.393856429029256,1.3799999999999955,0.10099999999999909,170,-0.8435081505728278,1.2514689541852089,0.8850706757885838,2.158208563499311,0.36335331201553345,0.005413060113672901,-0.01975719266280168,0.005413060113672901,0.0,-0.0,True,True,14,10.0,5,0.016,1.0,0.028,0.9980674982070923,-0.25578469038009644,0,False
12,1.4949455210007727,1.4799999999999969,0.10099999999999909,169,-0.829128069371633,1.268205999554365,0.8371378696486288,2.145954578029011,0.36129024624824524,0.0057900288384838275,-0.013967163824317855,0.0057900288384838275,0.0,-0.0,True,True,15,10.0,5,0.016,1.0,0.03,0.9985377192497253,-0.2341027557849884,0,False
13,1.594910872168839,1.5799999999999983,0.10000000000000142,166,-0.8140110943382592,1.284222417923577,0.7923376242247532,2.1330320002420438,0.3591146171092987,0.006105939837731823,-0.007861223986586032,0.006105939837731823,0.0,-0.0,True,True,16,10.0,5,0.016,1.0,0.032,0.9966639876365662,-0.21793855726718903,0,False
14,1.6949677721131593,1.6799999999999997,0.10000000000000142,163,-0.7982602712932648,1.2995391416243764,0.7529477093088105,2.1195328788555563,0.35684192180633545,0.006378357662606518,-0.0014828663239795144,0.006378357662606518,0.0,-0.0,True,True,17,10.0,5,0.016,1.0,0.034,0.9954673647880554,-0.1805437207221985,0,False
15,1.795141481095925,1.7800000000000011,0.10000000000000142,164,-0.7819777643425472,1.314264873763822,0.7173006490451871,2.1055625388439774,0.35448989272117615,0.006601009259111436,0.0051181429351319216,0.006601009259111436,0.0,-0.0,True,True,18,10.0,5,0.016,1.0,0.036,0.9957078695297241,-0.17541033029556274,0,False
16,1.895324459997937,1.8799999999999955,0.10000000000000142,166,-0.7651332544660384,1.3284422024115332,0.6812007585719388,2.0910882321060145,0.3520530164241791,0.006839134388806738,0.01195727732393866,0.006839134388806738,0.0,-0.0,True,True,19,10.0,5,0.016,1.0,0.038,0.9995477795600891,-0.18724662065505981,0,False
17,2.0956211590673774,2.0799999999999983,0.19999999999999574,335,-0.7299958103964097,1.354981554514702,0.6139478254619122,2.0607996017285335,0.3469536602497101,0.014311429027628874,0.026268706351567535,0.014311429027628874,0.0,-0.0,True,True,21,10.0,5,0.016,1.0,0.042,0.9984307885169983,-0.1646290123462677,0,False
18,2.1952706230804324,2.1799999999999997,0.10000000000000142,166,-0.7119394956697946,1.367263103638813,0.5788775481458099,2.045185307032048,0.34432485699653625,0.00737778062527968,0.03364648697684722,0.00737778062527968,0.0,-0.0,True,True,22,10.0,5,0.016,1.0,0.044,0.9835670590400696,-0.18296699225902557,0,False
19,2.2952889930456877,2.280000000000001,0.10000000000000142,168,-0.693496805596159,1.3788622905989687,0.5467145763335884,2.0291787431871016,0.3416300117969513,0.007563128460687115,0.04120961543753433,0.007563128460687115,0.0,-0.0,True,True,23,10.0,5,0.016,1.0,0.046,0.9898322224617004,-0.14410530030727386,0,False
20,2.395736559992656,2.3799999999999955,0.10000000000000142,166,-0.6749164975220936,1.3898020808203109,0.5147288860177257,2.013017820724169,0.33890917897224426,0.007636063168482769,0.0488456786060171,0.007636063168482769,0.0,-0.0,True,True,24,10.0,5,0.016,1.0,0.048,0.9684019684791565,-0.16829222440719604,0,False
21,2.595338885206729,2.5799999999999983,0.19999999999999574,332,-0.6378780548002243,1.4089884509467592,0.4382366396066495,1.9805662225104788,0.33344566822052,0.015333434984688239,0.06417911359070534,0.015333434984688239,0.0,-0.0,True,True,26,10.0,5,0.016,1.0,0.052,0.9577749967575073,-0.2010369449853897,0,False
22,2.6955366041511297,2.6799999999999997,0.10000000000000142,167,-0.619019529267346,1.4173775562629682,0.3989115080476157,1.963883985678315,0.3306370675563812,0.00788238508873321,0.07206149867943855,0.00788238508873321,0.0,-0.0,True,True,27,10.0,5,0.016,1.0,0.054,0.9161835312843323,-0.1912120282649994,0,False
23,2.795714433072135,2.780000000000001,0.10000000000000142,164,-0.5997677240515596,1.4250688027502874,0.3634956679867652,1.9467411512268848,0.32775092124938965,0.00810001824204103,0.08016151692147958,0.00810001824204103,0.0,-0.0,True,True,28,10.0,5,0.016,1.0,0.056,0.9512684345245361,-0.15426023304462433,0,False
24,2.895718373125419,2.8799999999999955,0.10000000000000142,165,-0.5799023842789341,1.4322931945555932,0.332186249622499,1.9289661899121187,0.3247583508491516,0.008398699252979617,0.0885602161744592,0.008398699252979617,0.0,-0.0,True,True,29,10.0,5,0.016,1.0,0.058,0.9625928997993469,-0.1608128547668457,0,False
25,3.096021222183481,3.0799999999999983,0.19999999999999574,327,-0.5386827802791988,1.4451710137324594,0.27437829141272346,1.8918064768330822,0.31850218772888184,0.01755802721317739,0.10611824338763659,0.01755802721317739,0.0,-0.0,True,True,31,10.0,5,0.016,1.0,0.062,0.9841629266738892,-0.13852044939994812,0,False
26,3.1957739151548594,3.1799999999999997,0.10000000000000142,164,-0.5178029260955749,1.4507438382370228,0.24629476976697345,1.872852760888533,0.31531116366386414,0.008955662807121395,0.11507390619475799,0.008955662807121395,0.0,-0.0,True,True,32,10.0,5,0.016,1.0,0.064,0.9787243008613586,-0.1422886848449707,0,False
27,3.296009853016585,3.280000000000001,0.10000000000000142,167,-0.49665562964916166,1.4557545137629895,0.2209145625563342,1.8535597038078833,0.3120630085468292,0.009116002067264003,0.12418990826202199,0.009116002067264003,0.0,-0.0,True,True,33,10.0,5,0.016,1.0,0.066,0.9957014918327332,-0.09768128395080566,0,False
28,3.396374441217631,3.3799999999999955,0.10000000000000142,164,-0.4751726230711402,1.4603863581540475,0.20265509309358293,1.8339011071100983,0.3087533116340637,0.009288720153959193,0.13347862841598118,0.009288720153959193,0.0,-0.0,True,True,34,10.0,5,0.016,1.0,0.068,0.9986329674720764,-0.09103219211101532,0,False
29,3.5961419041268528,3.5799999999999983,0.19999999999999574,324,-0.43212268063034875,1.46841317785335,0.1630443042063397,1.7943410467146697,0.3020930290222168,0.01869219537568855,0.15217082379166974,0.01869219537568855,0.0,-0.0,True,True,36,10.0,5,0.016,1.0,0.072,0.9868716597557068,-0.1173691675066948,0,False
30,3.696198974037543,3.6799999999999997,0.10000000000000142,162,-0.41058570759102514,1.4717117168678733,0.1447311375986421,1.774433741463822,0.2987414598464966,0.009406235365487785,0.16157705915715753,0.009406235365487785,0.0,-0.0,True,True,37,10.0,5,0.016,1.0,0.074,0.990624725818634,-0.07183016091585159,0,False
31,3.7964703931938857,3.780000000000001,0.10000000000000142,166,-0.38909970654605563,1.4747335203672864,0.1433912032109127,1.7545453770066952,0.29539307951927185,0.009397285808453228,0.17097434496561076,0.009397285808453228,0.0,-0.0,True,True,38,10.0,5,0.016,1.0,0.076,0.9843968152999878,0.09517433494329453,0,False
32,3.8962728751357645,3.8799999999999955,0.10000000000000142,166,-0.3676679872551946,1.4780491691199722,0.14444211893968822,1.734833498263023,0.29207441210746765,0.009313896010663866,0.18028824097627463,0.009313896010663866,0.0,-0.0,True,True,39,10.0,5,0.016,1.0,0.078,0.9893153309822083,-0.1691202074289322,0,False
33,4.096708853030577,4.079999999999998,0.19999999999999574,330,-0.3245449523659833,1.4828272822204496,0.08645117140551091,1.6947769058452873,0.28533053398132324,0.018926807595146117,0.19921504857142075,0.018926807595146117,0.0,-0.0,True,True,41,10.0,5,0.016,1.0,0.082,0.976640522480011,-0.09204602986574173,0,False
34,4.196268907049671,4.18,0.10000000000000142,165,-0.3032441770130715,1.4845020176936232,0.07149789454176228,1.6748534920689389,0.28197625279426575,0.009413846671003144,0.2086288952424239,0.009413846671003144,0.0,-0.0,True,True,42,10.0,5,0.016,1.0,0.084,0.9660100936889648,-0.051741644740104675,0,False
35,4.296614815015346,4.280000000000001,0.10000000000000142,162,-0.2831770901648896,1.485878835551872,0.06720395773227351,1.6560580291111782,0.27881187200546265,0.008880888003486897,0.2175097832459108,0.008880888003486897,0.0,-0.0,True,True,43,10.0,5,0.016,1.0,0.086,0.8452881574630737,0.08006445318460464,0,False
36,4.396442677127197,4.3799999999999955,0.10000000000000142,169,-0.26502910651510364,1.4873349540494643,0.09100093421595523,1.6391495648549474,0.2759651839733124,0.007989277928828246,0.22549906117473906,0.007989277928828246,0.0,-0.0,True,True,44,10.0,5,0.016,1.0,0.088,0.8231374025344849,0.10240469872951508,0,False
37,4.59656453714706,4.579999999999998,0.19999999999999574,340,-0.22497326813543403,1.4912583026611053,0.09144256532899533,1.602147927745936,0.2697356343269348,0.01748333605026271,0.24298239722500176,0.01748333605026271,0.0,-0.0,True,True,46,10.0,5,0.016,1.0,0.092,0.9497060775756836,-0.03877847269177437,0,False
38,4.6969357640482485,4.68,0.10000000000000142,175,-0.2053922894060536,1.4930011239693302,0.08960842778841874,1.5840631870946147,0.2666909098625183,0.00854507051289078,0.25152746773789253,0.00854507051289078,0.0,-0.0,True,True,47,10.0,5,0.016,1.0,0.094,0.7810700535774231,0.15883152186870575,0,False
39,4.79690406518057,4.780000000000001,0.10000000000000142,173,-0.18882104298343932,1.494799033794816,0.11646575149578868,1.5688894871230925,0.26413628458976746,0.007169598873325958,0.2586970666112185,0.007169598873325958,0.0,-0.0,True,True,48,10.0,5,0.016,1.0,0.096,0.7484745383262634,0.040362175554037094,0,False
40,4.897040355019271,4.8799999999999955,0.10000000000000142,171,-0.17141557206485528,1.4969313138566327,0.13753684709201797,1.5530629493268757,0.2614717483520508,0.007478065848498756,0.26617513245971725,0.007478065848498756,0.0,-0.0,True,True,49,10.0,5,0.016,1.0,0.098,0.8523951768875122,0.13313505053520203,0,False
41,5.09702629619278,5.079999999999998,0.19999999999999574,348,-0.13370642296878052,1.5024942893796436,0.15134141783907418,1.5192152198975224,0.2557731866836548,0.01599310934292772,0.282168241802645,0.01599310934292772,0.0,-0.0,True,True,51,10.0,5,0.016,1.0,0.102,0.8702377080917358,0.021929681301116943,0,False
42,5.196870968211442,5.18,0.10000000000000142,171,-0.1137947951155129,1.5055635102852423,0.1502371190888033,1.5014692893320105,0.25278550386428833,0.008384982174907943,0.29055322397755295,0.008384982174907943,0.0,-0.0,True,True,52,10.0,5,0.016,1.0,0.104,0.9525653123855591,-0.056777939200401306,0,False
43,5.298311037011445,5.280000000000001,0.10099999999999909,172,-0.09291642318322481,1.508588427286262,0.13898911333963496,1.4828615526522024,0.24965272843837738,0.008792187019980654,0.2993454109975336,0.008792187019980654,0.0,-0.0,True,True,53,10.0,5,0.016,1.0,0.106,0.9614046812057495,-0.05061197280883789,0,False
44,5.398326067021117,5.3799999999999955,0.10000000000000142,160,-0.07216466601567588,1.5114649293549725,0.15082452234114932,1.4643879946793135,0.2465425431728363,0.008728787354259233,0.30807419835179284,0.008728787354259233,0.0,-0.0,True,True,54,10.0,5,0.016,1.0,0.108,0.6467971205711365,0.6761031150817871,0,False
45,5.49831125815399,5.479999999999997,0.10000000000000142,160,-0.053838466188948775,1.5150205833140948,0.21532131893080333,1.4484905616692165,0.24386607110500336,0.0075115639568384025,0.3155857623086312,0.0075115639568384025,0.0,-0.0,True,True,55,10.0,5,0.016,1.0,0.11,0.9229421615600586,-0.009192654862999916,0,False
46,5.598409588215873,5.579999999999998,0.10000000000000142,165,-0.03384497616247935,1.5192243991805907,0.19530325949497476,1.4313407350556184,0.24097874760627747,0.008103322050479011,0.32368908435911026,0.008103322050479011,0.0,-0.0,True,True,56,10.0,5,0.016,1.0,0.112,0.9477345943450928,-0.1788313239812851,0,False
47,5.798215670045465,5.780000000000001,0.19999999999999574,329,0.00507253099356993,1.5256079956575082,0.14771376238182757,1.3975338964986905,0.23528707027435303,0.015973788336619377,0.33966287269572965,0.015973788336619377,0.0,-0.0,True,True,58,10.0,5,0.016,1.0,0.116,0.83545982837677,0.04382108896970749,0,False
48,5.898441939149052,5.8799999999999955,0.10000000000000142,164,0.023081971820698523,1.5284547175947334,0.1585718276965364,1.3819493406185142,0.23266327381134033,0.007363728984328207,0.34702660168005783,0.007363728984328207,0.0,-0.0,True,True,59,10.0,5,0.016,1.0,0.118,0.8300762176513672,0.024722112342715263,0,False
49,5.998571709031239,5.979999999999997,0.10000000000000142,164,0.041123684796452696,1.5314006913218368,0.160223686367293,1.3664393087958748,0.23005202412605286,0.0073285162412295496,0.3543551179212874,0.0073285162412295496,0.0,-0.0,True,True,60,10.0,5,0.016,1.0,0.12,0.833403468132019,-0.028702501207590103,0,False
50,6.098390971077606,6.079999999999998,0.10000000000000142,165,0.058920490681450596,1.5342550116322626,0.16560209613636923,1.3511871903980133,0.22748419642448425,0.00720665171226346,0.36156176963355086,0.00720665171226346,0.0,-0.0,True,True,61,10.0,5,0.016,1.0,0.122,0.8109660744667053,-0.013136770576238632,0,False
51,6.298402792075649,6.280000000000001,0.19999999999999574,336,0.09274217897277648,1.5397468028672716,0.1597472542136397,1.322421258222273,0.2226411998271942,0.013591951554625947,0.3751537211881768,0.013591951554625947,0.0,-0.0,True,True,63,10.0,5,0.016,1.0,0.126,0.7475012540817261,-0.03292952850461006,0,False
52,6.398251184029505,6.3799999999999955,0.10000000000000142,167,0.10899836577324164,1.5422518963581453,0.13251229302524895,1.30863359951088,0.220319926738739,0.0065146920361236985,0.3816684132243005,0.0065146920361236985,0.0,-0.0,True,True,64,10.0,5,0.016,1.0,0.128,0.834087073802948,-0.6260166168212891,0,False
53,6.498546522110701,6.479999999999997,0.10000000000000142,167,0.12628641556766948,1.543589162026069,0.03635705153108488,1.2934808760258614,0.2177688330411911,0.007159687448012122,0.3888281006723126,0.007159687448012122,0.0,-0.0,True,True,65,10.0,5,0.016,1.0,0.13,0.2356557548046112,0.9679378867149353,0,False
54,6.598536692094058,6.579999999999998,0.10000000000000142,164,0.1438296543593191,1.544404778351716,0.06625293651447901,1.2779304843810881,0.21515078842639923,0.007347586325377909,0.3961756869976905,0.007347586325377909,0.0,-0.0,True,True,66,10.0,5,0.016,1.0,0.132,0.8236645460128784,0.1836593747138977,0,False
55,6.798633533064276,6.780000000000001,0.19999999999999574,326,0.18029412529185557,1.547106344532978,0.06231223344382552,1.2462209404410198,0.2098122090101242,0.014982813086661231,0.41115850008435173,0.014982813086661231,0.0,-0.0,True,True,68,10.0,5,0.016,1.0,0.136,0.7785952091217041,0.07707902044057846,0,False
56,6.898661373183131,6.8799999999999955,0.10000000000000142,164,0.1974007721336804,1.5483772200392074,0.07817053806145488,1.2314392440928124,0.2073235809803009,0.006984376498998566,0.4181428765833503,0.006984376498998566,0.0,-0.0,True,True,69,10.0,5,0.016,1.0,0.138,0.786454439163208,0.06479649245738983,0,False
57,6.9984375149942935,6.979999999999997,0.10000000000000142,163,0.21459777650542894,1.5498532697168341,0.08793388413518798,1.2167318947853782,0.20484746992588043,0.006949247396619832,0.42509212397997015,0.006949247396619832,0.0,-0.0,True,True,70,10.0,5,0.016,1.0,0.14,0.7879499197006226,0.012640577740967274,0,False
58,7.09859136515297,7.079999999999998,0.10000000000000142,164,0.23178338254630962,1.5513837794341307,0.09214991524834493,1.202127657742826,0.2023887187242508,0.006900526677249467,0.4319926506572196,0.006900526677249467,0.0,-0.0,True,True,71,10.0,5,0.016,1.0,0.142,0.7834017872810364,0.021916337311267853,0,False
59,7.29893348319456,7.280000000000001,0.19999999999999574,333,0.26574466895606913,1.5546385764663009,0.08558583131438921,1.1735876874660072,0.19758376479148865,0.013485184175610744,0.4454778348328303,0.013485184175610744,0.0,-0.0,True,True,73,10.0,5,0.016,1.0,0.146,0.9935742616653442,-0.5959693193435669,0,False
60,7.399001982994378,7.3799999999999955,0.10000000000000142,169,0.28582969672718994,1.555366091047845,-0.0167907762893793,1.1562754479716724,0.19466909766197205,0.008180062411032397,0.45365789724386274,0.008180062411032397,0.0,-0.0,True,True,74,10.0,5,0.016,1.0,0.148,0.9725497364997864,-0.5721614360809326,0,False
61,7.499027083162218,7.479999999999997,0.10000000000000142,169,0.3047419119462897,1.5540246171238736,-0.1316810045834318,1.1390706576529313,0.19177252054214478,0.008129292494023221,0.46178718973788596,0.008129292494023221,0.0,-0.0,True,True,75,10.0,5,0.016,1.0,0.15,0.29500851035118103,-0.9456957578659058,0,False
62,7.598945124074817,7.579999999999998,0.10000000000000142,171,0.3170816170328473,1.5516053359448956,-0.2748729644275827,1.1271189283067273,0.18976034224033356,0.0056472123091705195,0.4674344020470565,0.0056472123091705195,0.0,-0.0,True,True,76,10.0,5,0.016,1.0,0.152,0.6393111348152161,-0.9268531203269958,0,False
63,7.798913626000285,7.780000000000001,0.19999999999999574,340,0.3401740228385725,1.5400901139715062,-0.6420463156267485,1.1013460840807823,0.18542125821113586,0.012177712441364716,0.4796121144884212,0.012177712441364716,0.0,-0.0,True,True,78,10.0,5,0.016,1.0,0.156,0.5375994443893433,0.058305785059928894,0,False
64,7.898789978120476,7.8799999999999955,0.10000000000000142,170,0.349811534042226,1.5324442011137895,-0.6847962647932099,1.0891991937525485,0.1833762228488922,0.005739426202914604,0.48535154069133585,0.005739426202914604,0.0,-0.0,True,True,79,10.0,5,0.016,1.0,0.158,0.6103171110153198,0.04795199632644653,0,False
65,7.99903921619989,7.979999999999997,0.10000000000000142,171,0.3599980709183519,1.5242382715435192,-0.6915581825268974,1.076303611022052,0.1812051385641098,0.006093184627939744,0.4914447253192756,0.006093184627939744,0.0,-0.0,True,True,80,10.0,5,0.016,1.0,0.16,0.15700176358222961,-0.790759265422821,0,False
66,8.09913101606071,8.079999999999998,0.10000000000000142,170,0.36753865967381794,1.517579671544771,-0.745308477531953,1.066476879416234,0.17955072224140167,0.004643147286540284,0.4960878726058159,0.004643147286540284,0.0,-0.0,True,True,81,10.0,5,0.016,1.0,0.162,0.3833007514476776,-0.054826539009809494,0,False
67,8.299275446217507,8.280000000000001,0.19999999999999574,335,0.3815101605923366,1.5044670583194155,-0.7861602937930352,1.0479077323909225,0.17642444372177124,0.008773953343031741,0.5048618259488477,0.008773953343031741,0.0,-0.0,True,True,83,10.0,5,0.016,1.0,0.166,0.45608216524124146,-0.46719762682914734,0,False
68,8.399102838011459,8.379999999999995,0.10000000000000142,158,0.3882395726083485,1.4969434564276871,-0.9022240202543677,1.0383929043228244,0.17482253909111023,0.004495772337989826,0.5093575982868375,0.004495772337989826,0.0,-0.0,True,True,84,10.0,5,0.016,1.0,0.168,0.33038365840911865,-0.9255461096763611,0,False
69,8.499278087168932,8.479999999999997,0.10000000000000142,169,0.3919659299897123,1.4913709201409124,-1.0792037209252086,1.0324588598601574,0.1738234907388687,0.0028038460344972415,0.5121614443213347,0.0028038460344972415,0.0,-0.0,True,True,85,10.0,5,0.016,1.0,0.17,0.12558048963546753,-0.7674042582511902,0,False
70,8.599597885040566,8.579999999999998,0.10000000000000142,170,0.39326643834332087,1.4885222023921587,-1.2050782944662457,1.0299609763069408,0.17340295016765594,0.0011802541992033564,0.513341698520538,0.0011802541992033564,0.0,-0.0,True,True,86,10.0,5,0.016,1.0,0.172,0.1566048115491867,0.23430943489074707,0,False
