ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.1682707122527063,0.12000000000000001,0.155,227,2.4941126010426533,2.4988230266451645,-2.944151703990953,2.5435059067197776,0.4282214939594269,-0.0001459167121791831,-0.0001459167121791831,0.002354083287820817,0.0,-0.0025,True,True,2,0.5,100,0.004,0.05,0.004,0.9999992251396179,0.31290268898010254,0,False
2,0.2678538360632956,0.22000000000000003,0.10000000000000003,154,2.478824995316767,2.495760511706295,-2.9418233795803173,2.527914447185815,0.42559653520584106,0.006115478599261861,0.005969561887082678,0.006115478599261861,0.0,-0.0,False,False,2,0.5,100,0.024,0.05,0.004,0.9999992847442627,0.3121243715286255,0,False
3,0.46805384615436196,0.42000000000000004,0.2,305,2.4373886749494647,2.4849527570598595,-2.823001079270312,2.485164544707688,0.41839921474456787,0.01676790509291554,0.02273746697999822,0.01676790509291554,0.0,-0.0,False,False,2,0.5,100,0.064,0.05,0.004,0.9999992251396179,0.33452507853507996,0,False
4,0.5691602979786694,0.52,0.10099999999999998,151,2.4168603200675522,2.4774087435163534,-2.755652061040527,2.4635610648266284,0.41476207971572876,0.008473588928247497,0.031211055908245716,0.008473588928247497,0.0,-0.0,False,False,2,0.5,100,0.084,0.05,0.004,0.9999993443489075,0.35273614525794983,0,False
5,0.669220888055861,0.62,0.09999999999999998,152,2.3969065557974325,2.468468837762748,-2.683963335625101,2.4422579823936457,0.41117551922798157,0.008355763258303945,0.03956681916654966,0.008355763258303945,0.0,-0.0,False,False,2,0.5,100,0.104,0.05,0.004,0.9999995231628418,0.3870980739593506,0,False
6,0.7694522072561085,0.7200000000000001,0.10000000000000009,151,2.3776872978380243,2.458067847896221,-2.605104411543275,2.421409301993198,0.4076654613018036,0.008177531970888099,0.04774435113743776,0.008177531970888099,0.0,-0.0,False,False,2,0.5,100,0.124,0.05,0.004,0.9999997019767761,0.4251932203769684,0,False
7,0.8691594200208783,0.8200000000000001,0.09999999999999998,150,2.3594013603910122,2.446125404036921,-2.518720269978097,2.40120850294806,0.4042644798755646,0.007923411787038395,0.05566776292447616,0.007923411787038395,0.0,-0.0,False,False,2,0.5,100,0.144,0.05,0.004,0.9999998211860657,0.4655044674873352,0,False
8,1.0692372601479292,1.02,0.19999999999999996,307,2.32652799534212,2.4174866175572496,-2.327028956925899,2.3636894458386197,0.3979478180408478,0.014716197051178324,0.07038395997565448,0.014716197051178324,0.0,-0.0,False,False,2,0.5,100,0.184,0.05,0.004,0.9999999403953552,0.5079232454299927,0,False
9,1.1696639880537987,1.1199999999999999,0.10000000000000009,159,2.3123687035130525,2.4008943580332565,-2.2239038911627924,2.3468629403440033,0.395114928483963,0.006599903878693266,0.07698386385434774,0.006599903878693266,0.0,-0.0,False,False,2,0.5,100,0.204,0.05,0.004,1.0,0.5504379272460938,0,False
10,1.369770408142358,1.3199999999999998,0.19999999999999996,316,2.290006910620572,2.3638209002744675,-1.9932806107660652,2.3187275418807256,0.39037808775901794,0.01103562029001082,0.08801948414435856,0.01103562029001082,0.0,-0.0,False,False,2,0.5,100,0.244,0.05,0.004,1.0,0.6074962019920349,0,False
