step,x,y,wall_time,sim_time
1,0.8529279157439067,0.20967481850238193,0.0790994381532073,0.0799999999999983
2,0.8868120256214678,0.22936284545878705,0.2785782900173217,0.2600000000000051
3,0.9050203416842587,0.24137623704743782,0.37889017118141055,0.35999999999999943
4,0.9226736729431627,0.25414199885539596,0.47894758405163884,0.45999999999999375
5,0.9397048104420429,0.2676644580894524,0.5787855801172554,0.5600000000000023
6,0.9560376942328206,0.2819456368938556,0.6785796249751002,0.6599999999999966
7,0.9715895574292688,0.29697937753194664,0.7788079371675849,0.7600000000000051
8,0.9862714865521524,0.3127468794193586,0.8787264721468091,0.8599999999999994
9,0.9999858214344343,0.3292146723387506,0.9786083770450205,0.9599999999999937
10,1.012626642494895,0.34632649415017164,1.0787683590315282,1.0600000000000023
11,1.0241028929543743,0.36399116615165866,1.1792265591211617,1.1599999999999966
12,1.03437235213908,0.3821466527642797,1.2788709460292011,1.2600000000000051
13,1.043390569561858,0.40070974664059,1.3792640261817724,1.3599999999999994
14,1.0511016110383269,0.41955824009038584,1.4789575331378728,1.4599999999999937
15,1.057491460890923,0.4386441499702307,1.5790132069960237,1.5600000000000023
16,1.0625456463724172,0.45792168101123276,1.6790699199773371,1.6599999999999966
17,1.066235281188924,0.47728389546825317,1.7792110231239349,1.7600000000000051
18,1.0685547388092262,0.4966248338178209,1.8795193741098046,1.8599999999999994
19,1.0695218634582222,0.515850682835222,1.979495809180662,1.9599999999999937
20,1.069158587141189,0.534841147301654,2.0791078060865402,2.0600000000000023
21,1.0674921393305519,0.5534866309160442,2.180205640150234,2.1599999999999966
22,1.064555294356278,0.5717278068342352,2.2815483121667057,2.260000000000005
23,1.0603861000025163,0.5894952995014697,2.3813867270946503,2.3599999999999994
24,1.0550135877682147,0.6067338249596067,2.4821086251176894,2.4599999999999937
25,1.0484451747959556,0.6234230354332247,2.5833087381906807,2.5600000000000023
26,1.0406771963458814,0.639547958788965,2.6834129011258483,2.6599999999999966
27,1.031737488626218,0.6550139595111896,2.7843929959926754,2.760000000000005
28,1.0216275696250243,0.6697847402233901,2.8843831811100245,2.8599999999999994
29,1.0103770432191845,0.683796749952558,2.985571184195578,2.9599999999999937
30,0.9980480128395471,0.6969402225829957,3.0854291890282184,3.0600000000000023
31,0.9846977604195224,0.7091131726275445,3.186199037125334,3.1599999999999966
32,0.9703896233845952,0.720220459287991,3.2863817589823157,3.260000000000005
33,0.9551968545374938,0.7301698246315526,3.3874891630839556,3.3599999999999994
34,0.9392016663477559,0.7388726722674195,3.488393019186333,3.4599999999999937
35,0.9224846649404138,0.7462506164455354,3.588612971128896,3.5600000000000023
36,0.9051391158655969,0.7522272643729564,3.6892195499967784,3.6599999999999966
37,0.8872604874100403,0.7567345264822638,3.7892009851057082,3.760000000000005
38,0.8689910526153852,0.7597036112071558,3.8896222051698714,3.8599999999999994
39,0.8505111105169763,0.7610761271980507,3.9903991220053285,3.9599999999999937
40,0.8320019552404823,0.7608328907320673,4.0916253451723605,4.060000000000002
41,0.8221537534692196,0.76031941119009,4.1926051010377705,4.159999999999997
42,0.8245266850790772,0.7609631844631334,4.292467796010897,4.260000000000005
43,0.8257043998174757,0.765059502261613,4.393333783140406,4.359999999999999
44,0.8267010476450316,0.7679257235671123,4.493538805050775,4.459999999999994
45,0.8275207446574175,0.7701558205160015,4.593536350177601,4.560000000000002
46,0.8281731657635554,0.7717814203310726,4.693412145134062,4.659999999999997
47,0.8283832962151373,0.7730140354268662,4.793677538167685,4.760000000000005
48,0.8283789894037931,0.7737181212836707,4.894197436980903,4.859999999999999
49,0.8284138269980009,0.7746485857405271,4.995197813026607,4.959999999999994
50,0.8287649542198244,0.7754900890789366,5.0951837070751935,5.060000000000002
51,0.8289684418702832,0.7758574607524733,5.196410291129723,5.159999999999997
52,0.8290277474983445,0.7758826533722641,5.296602583024651,5.260000000000005
53,0.8289513805769646,0.7758789113129814,5.3966255381237715,5.359999999999999
54,0.8292312316041079,0.7757663923949898,5.497729312162846,5.480000000000004
55,0.8293092491437075,0.7760122788639058,5.597287910990417,5.579999999999998
56,0.8288919793603388,0.7764613832091593,5.6989581601228565,5.679999999999993
57,0.8287936884482864,0.7765709884763402,5.799382091034204,5.780000000000001
58,0.8291263665853864,0.7761904832036042,5.900326717179269,5.8799999999999955
59,0.8303624864357573,0.7760784314809074,6.000925095984712,5.980000000000004
60,0.841490143008249,0.7799455820658037,6.101182188140228,6.079999999999998
61,0.861591960438373,0.7883031620475704,6.201239353045821,6.179999999999993
62,0.879269765253783,0.7997918466051676,6.301311328075826,6.280000000000001
63,0.8939470341516098,0.8152450396807844,6.4014417310245335,6.3799999999999955
64,0.905068760981695,0.8331545285401757,6.501424296060577,6.480000000000004
65,0.9123399598390401,0.8527068489436037,6.60146278119646,6.579999999999998
66,0.9156157554796003,0.8730599405699265,6.701424606144428,6.679999999999993
67,0.9150519656540519,0.8940968381775504,6.801571459043771,6.780000000000001
68,0.9106278243988288,0.9146764454346465,6.901214868063107,6.8799999999999955
69,0.9027739967460857,0.9332130470138796,7.001406531082466,6.980000000000004
70,0.891949087778414,0.9404377638440613,7.102650664048269,7.079999999999998
71,0.8801224261276704,0.945845588426367,7.202272552065551,7.179999999999993
72,0.8676021319233932,0.9493061286995924,7.302240118151531,7.280000000000001
73,0.8546940717699869,0.9507338844723487,7.402760248165578,7.3799999999999955
74,0.8417198555630809,0.9500816156341987,7.502489855047315,7.480000000000004
75,0.8290164981200183,0.947344677999991,7.602480420144275,7.579999999999998
76,0.8171875020812704,0.9470878218291153,7.7029618211090565,7.679999999999993
77,0.8162511745990695,0.9527304788889824,7.802600299008191,7.780000000000001
78,0.8112537325119612,0.9560997023388974,7.903102650074288,7.8799999999999955
79,0.8080261155060952,0.9573407044101628,8.00291888602078,7.980000000000004
80,0.8006389411037782,0.9590296915570097,8.102757333079353,8.079999999999998
81,0.7891940847485259,0.9605001376713008,8.202965026022866,8.179999999999993
82,0.7717258092175503,0.9605093517147287,8.303090480156243,8.280000000000001
83,0.7509327541712643,0.9514690733038624,8.403116645058617,8.379999999999995
84,0.7478397064779719,0.9342240081552992,8.50321663916111,8.480000000000004
85,0.7588399576938536,0.9472411835082704,8.602903867140412,8.579999999999998
86,0.7613443320588833,0.9961959713728508,8.703045411035419,8.679999999999993
87,0.7570624130811192,1.0595154601423482,8.803518712054938,8.780000000000001
88,0.749823913863687,1.1318603403371625,8.903090881183743,8.879999999999995
89,0.7363099143552669,1.206309800172151,9.003571721026674,8.980000000000004
90,0.7190506437962954,1.273597466582789,9.103086211020127,9.079999999999998
91,0.6979269214837238,1.3257048838671555,9.203193834982812,9.179999999999993
92,0.6875726609933456,1.362946246233826,9.303207651013508,9.280000000000001
93,0.6743796003522347,1.3961785161996032,9.403669621096924,9.379999999999995
94,0.6617281758473441,1.431832392570778,9.503316050162539,9.480000000000004
95,0.6462439238254853,1.452937395880834,9.60386478016153,9.579999999999998
96,0.6281007625011781,1.4514302796744862,9.703443280188367,9.679999999999993
97,0.60610321013517,1.4476299989752437,9.803639643127099,9.780000000000001
98,0.5881000068425711,1.4475045439626844,9.903763737063855,9.879999999999995
99,0.5803645116843577,1.4470364475924176,10.005157690029591,9.980000000000004
100,0.5887802274296261,1.4518447249949367,10.105083756148815,10.079999999999998
101,0.5911820648704933,1.4601700843923655,10.121780110988766,10.099999999999994
