ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.0790994381532073,0.0799999999999983,0.09999999999999432,60,0.8529279157439067,0.20967481850238193,0.48696777558790544,3.0601195957897573,0.5151979327201843,-0.004551379086923402,-0.004551379086923402,-0.004551379086923402,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9989082217216492,0.22003217041492462,0,False
2,0.2785782900173217,0.2600000000000051,0.1810000000000116,313,0.8868120256214678,0.22936284545878705,0.5636484037916858,3.0953215034617654,0.5211244821548462,-0.011555798324699119,-0.01610717741162252,-0.011555798324699119,0.0,-0.0,True,True,2,0.2,250,0.032,0.02,0.004,0.9954245090484619,0.20846684277057648,0,False
3,0.37889017118141055,0.35999999999999943,0.09999999999999432,163,0.9050203416842587,0.24137623704743782,0.6046896787956867,3.1143883331183484,0.5243345499038696,-0.006259105053504533,-0.022366282465127056,-0.006259105053504533,0.0,-0.0,False,False,2,0.2,250,0.052,0.02,0.004,0.9942978024482727,0.2182011902332306,0,False
4,0.47894758405163884,0.45999999999999375,0.09999999999999432,168,0.9226736729431627,0.25414199885539596,0.6484855052683874,3.132998459524467,0.5274677276611328,-0.006109182194045503,-0.02847546465917256,-0.006109182194045503,0.0,-0.0,False,False,2,0.2,250,0.072,0.02,0.004,0.9928544759750366,0.22980347275733948,0,False
5,0.5787855801172554,0.5600000000000023,0.10000000000000853,164,0.9397048104420429,0.2676644580894524,0.6948311368197982,3.1510934671480855,0.5305141806602478,-0.005940083154888268,-0.03441554781406082,-0.005940083154888268,0.0,-0.0,False,False,2,0.2,250,0.092,0.02,0.004,0.9909394979476929,0.2420155555009842,0,False
6,0.6785796249751002,0.6599999999999966,0.09999999999999432,160,0.9560376942328206,0.2819456368938556,0.743593423355653,3.168606443652508,0.533462643623352,-0.0057490186735313885,-0.040164566487592215,-0.0057490186735313885,0.0,-0.0,False,False,2,0.2,250,0.112,0.02,0.004,0.9883865118026733,0.254788875579834,0,False
7,0.7788079371675849,0.7600000000000051,0.10000000000000853,159,0.9715895574292688,0.29697937753194664,0.7948735457623461,3.185463396030489,0.5363006591796875,-0.005533664364556587,-0.0456982308521488,-0.005533664364556587,0.0,-0.0,False,False,2,0.2,250,0.132,0.02,0.004,0.9849501252174377,0.2681426703929901,0,False
8,0.8787264721468091,0.8599999999999994,0.09999999999999432,164,0.9862714865521524,0.3127468794193586,0.8488238214066057,3.2015836046377597,0.5390146374702454,-0.005291812061817032,-0.05099004291396583,-0.005291812061817032,0.0,-0.0,False,False,2,0.2,250,0.152,0.02,0.004,0.9802759289741516,0.2821112275123596,0,False
9,0.9786083770450205,0.9599999999999937,0.09999999999999432,164,0.9999858214344343,0.3292146723387506,0.9055832502796656,3.2168760828577554,0.5415892601013184,-0.005020091406456535,-0.056010134320422365,-0.005020091406456535,0.0,-0.0,False,False,2,0.2,250,0.172,0.02,0.004,0.9738558530807495,0.29665136337280273,0,False
10,1.0787683590315282,1.0600000000000023,0.10000000000000853,166,1.012626642494895,0.34632649415017164,0.964981403699539,3.231239931135141,0.5440075397491455,-0.004715248258890059,-0.060725382579312426,-0.004715248258890059,0.0,-0.0,False,False,2,0.2,250,0.192,0.02,0.004,0.9648882150650024,0.30366089940071106,0,False
11,1.1792265591211617,1.1599999999999966,0.09999999999999432,167,1.0241028929543743,0.36399116615165866,1.025734234380302,3.2445845168868783,0.5462542176246643,-0.004380652977973503,-0.06510603555728593,-0.004380652977973503,0.0,-0.0,False,False,2,0.2,250,0.212,0.02,0.004,0.955308198928833,0.30937570333480835,0,False
12,1.2788709460292011,1.2600000000000051,0.10000000000000853,164,1.03437235213908,0.3821466527642797,1.0876087906506526,3.2568698343243616,0.5483225584030151,-0.004032924919445652,-0.06913896047673158,-0.004032924919445652,0.0,-0.0,False,False,2,0.2,250,0.232,0.02,0.004,0.9458713531494141,0.3158071041107178,0,False
13,1.3792640261817724,1.3599999999999994,0.09999999999999432,166,1.043390569561858,0.40070974664059,1.150804922258042,3.268049859089016,0.5502048134803772,-0.0036700883557006696,-0.07280904883243225,-0.0036700883557006696,0.0,-0.0,False,False,2,0.2,250,0.252,0.02,0.004,0.9340962171554565,0.3224889636039734,0,False
14,1.4789575331378728,1.4599999999999937,0.09999999999999432,160,1.0511016110383269,0.41955824009038584,1.2153335194289034,3.2780619272464757,0.5518904328346252,-0.0032866809810068363,-0.07609572981343908,-0.0032866809810068363,0.0,-0.0,False,False,2,0.2,250,0.272,0.02,0.004,0.9223273396492004,0.3295156955718994,0,False
15,1.5790132069960237,1.5600000000000023,0.10000000000000853,165,1.057491460890923,0.4386441499702307,1.2812780442858551,3.2868918774556413,0.5533770322799683,-0.00289862483547703,-0.0789943546489161,-0.00289862483547703,0.0,-0.0,False,False,2,0.2,250,0.292,0.02,0.004,0.913488507270813,0.33704596757888794,0,False
16,1.6790699199773371,1.6599999999999966,0.09999999999999432,164,1.0625456463724172,0.45792168101123276,1.3487151813333231,3.294525194341886,0.5546621680259705,-0.0025058036998405336,-0.08150015834875664,-0.0025058036998405336,0.0,-0.0,False,False,2,0.2,250,0.312,0.02,0.004,0.9039637446403503,0.3441788852214813,0,False
17,1.7792110231239349,1.7600000000000051,0.10000000000000853,162,1.066235281188924,0.47728389546825317,1.4174136752434108,3.300922934217185,0.5557392835617065,-0.002100198444405039,-0.08360035679316168,-0.002100198444405039,0.0,-0.0,False,False,2,0.2,250,0.332,0.02,0.004,0.8934303522109985,0.3465240001678467,0,False
18,1.8795193741098046,1.8599999999999994,0.09999999999999432,168,1.0685547388092262,0.4966248338178209,1.4864537675509093,3.306068103472219,0.5566055178642273,-0.001689014663966523,-0.0852893714571282,-0.001689014663966523,0.0,-0.0,False,False,2,0.2,250,0.352,0.02,0.004,0.8832211494445801,0.34711650013923645,0,False
