ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.08854397293180227,0.07999999999998408,0.10000000000002274,79,-2.3123381786638975,2.2414716014104434,2.1956916001065534,3.68319948636433,0.620098888874054,-0.0034792507558744886,-0.0034792507558744886,-0.0034792507558744886,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.5525588989257812,-0.889384388923645,0,False
2,0.3061832969542593,0.28000000000000114,0.18899999999999295,360,-2.3239636076488344,2.2647104139238814,1.869992584218908,3.706076778877304,0.6239504814147949,-0.006232865864374583,-0.00971211662024907,-0.006232865864374583,0.0,-0.0,True,True,3,10.0,5,0.012,1.0,0.006,0.8388139605522156,-0.20455048978328705,0,False
3,0.40908336197026074,0.37999999999999545,0.10099999999999909,174,-2.3275468894681017,2.28054811679855,1.740715735027521,3.725130155259842,0.6271582841873169,-0.005191048686747038,-0.014903165306996109,-0.005191048686747038,0.0,-0.0,True,True,4,10.0,5,0.016,1.0,0.008,0.9988257884979248,-0.3151710629463196,0,False
4,0.5088079038541764,0.47999999999998977,0.09999999999999432,168,-2.330134654140503,2.301571226231506,1.660450282114256,3.7456987951400436,0.6306211948394775,-0.005603878750652735,-0.020507044057648843,-0.005603878750652735,0.0,-0.0,True,True,5,10.0,5,0.016,1.0,0.01,0.999901294708252,-0.35609930753707886,0,False
5,0.6084999148733914,0.5799999999999841,0.09999999999999432,168,-2.331307818673883,2.3236486288648037,1.5860501046010325,3.7667598956569863,0.6341670155525208,-0.00573804852142221,-0.026245092579071053,-0.00573804852142221,0.0,-0.0,True,True,6,10.0,5,0.016,1.0,0.012,0.998075544834137,-0.3682210147380829,0,False
6,0.7084563849493861,0.6800000000000068,0.09999999999999432,167,-2.330869012536692,2.3455371749485567,1.5121896681056815,3.787089562906131,0.637589693069458,-0.005538771205527359,-0.03178386378459841,-0.005538771205527359,0.0,-0.0,True,True,7,10.0,5,0.016,1.0,0.014,0.980104386806488,-0.3783171474933624,0,False
7,0.8089445198420435,0.7800000000000011,0.10000000000002274,165,-2.328830682855956,2.366780593586227,1.4339684436294873,3.806273223626786,0.6408194303512573,-0.005226544355793174,-0.03701040814039158,-0.005226544355793174,0.0,-0.0,True,True,8,10.0,5,0.016,1.0,0.016,0.9443836212158203,-0.41421744227409363,0,False
8,0.9086477719247341,0.8799999999999955,0.09999999999999432,165,-2.325454311052962,2.3857473504787947,1.3498786830221736,3.8228802283343577,0.6436153650283813,-0.0045245403359086235,-0.0415349484763002,-0.0045245403359086235,0.0,-0.0,True,True,9,10.0,5,0.016,1.0,0.018,0.780768871307373,-0.4956136643886566,0,False
9,1.0089687979780138,0.9799999999999898,0.09999999999999432,164,-2.3209652413411104,2.401925798949945,1.250621458953538,3.836511227209836,0.6459102630615234,-0.003713734373948099,-0.0452486828502483,-0.003713734373948099,0.0,-0.0,True,True,10,10.0,5,0.016,1.0,0.02,0.7378592491149902,-0.4846467673778534,0,False
10,1.108999156858772,1.079999999999984,0.09999999999999432,163,-2.3152807405942464,2.41670594650528,1.1516227592367299,3.8484446353209925,0.6479193568229675,-0.003251229664502287,-0.04849991251475059,-0.003251229664502287,0.0,-0.0,True,True,11,10.0,5,0.016,1.0,0.022,0.6963483691215515,-0.49951857328414917,0,False
11,1.2090652158949524,1.1800000000000068,0.09999999999999432,164,-2.3079418849615165,2.4311710771642208,1.047904584079191,3.859548542877236,0.6497887969017029,-0.0030252341412005156,-0.05152514665595111,-0.0030252341412005156,0.0,-0.0,True,True,12,10.0,5,0.016,1.0,0.024,0.7546585202217102,-0.5663952231407166,0,False
12,1.3092486339155585,1.2800000000000011,0.10000000000002274,168,-2.2984663975099866,2.445664955257486,0.9359802474885651,3.869998550508203,0.6515481472015381,-0.0028470806066133066,-0.05437222726256441,-0.0028470806066133066,0.0,-0.0,True,True,13,10.0,5,0.016,1.0,0.026,0.8028621673583984,-0.5772207379341125,0,False
