step,x,y,wall_time,sim_time
1,-0.8322431461938777,-1.1528216660576587,0.07707656896673143,0.08000000000000007
2,-0.8278163170454379,-1.150721752364996,0.27819522307254374,0.2400000000000002
3,-0.8181370487963016,-1.1465570864674424,0.37855971697717905,0.33999999999999986
4,-0.803449823598081,-1.1418162290934606,0.47858671518042684,0.4399999999999995
5,-0.7835615434938306,-1.1386587252712752,0.5784555240534246,0.5399999999999991
6,-0.7621778402073046,-1.139471337971233,0.6787189389578998,0.6400000000000006
7,-0.7413295577788449,-1.1445158426495954,0.77826221100986,0.7400000000000002
8,-0.7218638080118525,-1.153612517376441,0.8798003541305661,0.8399999999999999
9,-0.7045693683815637,-1.1664050813043896,0.9797063530422747,0.9399999999999995
10,-0.6904791221097465,-1.1819443241498542,1.079817899968475,1.0399999999999991
11,-0.6798890472334558,-1.2002169440380968,1.17984196706675,1.1400000000000006
12,-0.6730403740799097,-1.2207186028311985,1.2798116749618202,1.2400000000000002
13,-0.6703445638154908,-1.2422937752523084,1.3800741210579872,1.3399999999999999
14,-0.6719033643054003,-1.2638374932985967,1.4800090191420168,1.4399999999999995
15,-0.6766741890030656,-1.2820017060381206,1.5801304860506207,1.5399999999999991
16,-0.68286695092995,-1.297193177194189,1.6802747130859643,1.6400000000000006
17,-0.6897095212875202,-1.3132082514918257,1.7799645741470158,1.7400000000000002
18,-0.6951583378691286,-1.3334980971757715,1.879882883047685,1.8399999999999999
19,-0.6971778457125605,-1.3540645167047418,1.98027115711011,1.9399999999999995
20,-0.6982813279370442,-1.3744629087370297,2.0802963750902563,2.039999999999999
21,-0.7010642351851379,-1.3948534845685419,2.18001696607098,2.1400000000000006
22,-0.7069131249669562,-1.4158088768095776,2.2802902010735124,2.24
23,-0.713301837342154,-1.4368564866485283,2.380336208967492,2.34
24,-0.7174943041078077,-1.4580701221302255,2.480133979115635,2.4399999999999995
25,-0.7204968432404053,-1.4992838790775351,2.6804908220656216,2.6400000000000006
26,-0.7245876459798765,-1.5201040943074893,2.7817088491283357,2.74
27,-0.7308513653987421,-1.5410802758745723,2.881489909021184,2.84
28,-0.7365853057745365,-1.5624410116869827,2.9817722640000284,2.9399999999999995
29,-0.7394571983040241,-1.5839064221636863,3.0814732359722257,3.039999999999999
30,-0.7412360648806476,-1.605256583335974,3.1818194910883904,3.1400000000000006
31,-0.7445825732316185,-1.6263672246562884,3.2815723111853004,3.24
32,-0.7504881405176433,-1.6473619016577257,3.381755598122254,3.34
33,-0.7563696534053025,-1.6685959479045815,3.481648897053674,3.4399999999999995
34,-0.7596392914195971,-1.689813187624199,3.582026591990143,3.539999999999999
35,-0.7613511175373694,-1.7108126306999032,3.681830832036212,3.6400000000000006
36,-0.764206519193279,-1.731623685344015,3.7818745910190046,3.74
37,-0.7698822452761027,-1.7526400305209102,3.882279235171154,3.84
38,-0.7760198266896372,-1.7737907381685003,3.9819370871409774,3.9399999999999995
