step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07870229496620595,0.0799999999999983,1.1557019965771014,1.0881603761639511,2.252388208449075,10.0,5,False,0.0,0.0,1,4,0.0039828468544854875,0.0039828468544854875,0,UNKNOWN: 0
2,0.27876755502074957,0.2400000000000091,1.1786973226310584,1.0677180312456158,2.2248585613513354,10.0,5,True,0.0,0.0,3,2,0.0121737454611663,0.016156592315651787,0,UNKNOWN: 0
3,0.3785966469440609,0.3400000000000034,1.1927207672844982,1.0505926046331882,2.2037762188227434,10.0,5,True,0.0,0.0,4,2,0.009322715643865684,0.025479307959517472,0,UNKNOWN: 0
4,0.47861512703821063,0.4399999999999977,1.2048150983761754,1.0322230784883795,2.1822578840050455,10.0,5,True,0.0,0.0,5,2,0.00951551358027813,0.034994821539795606,0,UNKNOWN: 0
5,0.5787484170868993,0.5400000000000063,1.2160280440505684,1.013219206746505,2.160477564377004,10.0,5,True,0.0,0.0,6,2,0.009631364553030932,0.044626186092826536,0,UNKNOWN: 0
6,0.6787313069216907,0.6400000000000006,1.2264593752447115,0.9937464170034205,2.1385485506674162,10.0,5,True,0.0,0.0,7,2,0.009697117807836542,0.054323303900663075,0,UNKNOWN: 0
7,0.7787085480522364,0.7400000000000091,1.235931813510105,0.9737948253854954,2.1165221777377683,10.0,5,True,0.0,0.0,8,2,0.009740170534197403,0.06406347443486048,0,UNKNOWN: 0
8,0.8790222860407084,0.8400000000000034,1.24481633020805,0.9536344016127437,2.0945142145515496,10.0,5,True,0.0,0.0,9,2,0.009732029655031116,0.07379550408989159,0,UNKNOWN: 0
9,0.9797078911215067,0.9399999999999977,1.2532561779136955,0.9332764871680473,2.072482708135753,10.0,5,True,0.0,0.0,10,2,0.009742440587041877,0.08353794467693347,0,UNKNOWN: 0
10,1.0809415609110147,1.0400000000000063,1.2613196682110113,0.9127981259472059,2.050474390916007,10.0,5,True,0.0,0.0,11,2,0.009732186210399653,0.09327013088733313,0,UNKNOWN: 0
11,1.1808896521106362,1.1400000000000006,1.2691625782374423,0.8922440210212779,2.0284749245344487,10.0,5,True,0.0,0.0,12,2,0.009728272326184851,0.10299840321351798,0,UNKNOWN: 0
12,1.2811633700039238,1.240000000000009,1.2767707014889913,0.8716004816902824,2.006476697270236,10.0,5,True,0.0,0.0,13,2,0.00972772438239507,0.11272612759591305,0,UNKNOWN: 0
13,1.3813141689170152,1.3400000000000034,1.2840822221875188,0.8509951297363519,1.9846211455176026,10.0,5,True,0.0,0.0,14,2,0.009664632568855178,0.12239076016476823,0,UNKNOWN: 0
14,1.481147900922224,1.4399999999999977,1.2911934296478624,0.830877791105452,1.9632932807376955,10.0,5,True,0.0,0.0,15,2,0.00943128679197925,0.13182204695674749,0,UNKNOWN: 0
15,1.58103899192065,1.5400000000000063,1.298530178573903,0.810985840472028,1.9420941071450313,10.0,5,True,0.0,0.0,16,2,0.009374378915498733,0.1411964258722462,0,UNKNOWN: 0
16,1.6815606490708888,1.6400000000000006,1.3059938160243068,0.791108041626182,1.9208625394846017,10.0,5,True,0.0,0.0,17,2,0.009388703731724199,0.1505851296039704,0,UNKNOWN: 0
17,1.7814468599390239,1.740000000000009,1.3135291645322178,0.7711393087788322,1.8995201593300672,10.0,5,True,0.0,0.0,18,2,0.009437705562091333,0.16002283516606175,0,UNKNOWN: 0
18,1.8816703991033137,1.8400000000000034,1.3209194163222697,0.7509238440131754,1.8780002313614959,10.0,5,True,0.0,0.0,19,2,0.009516218079436646,0.1695390532454984,0,UNKNOWN: 0
19,1.9811768129002303,1.9399999999999977,1.327981363845844,0.7311434682882907,1.8570048040639031,10.0,5,True,0.0,0.0,20,2,0.009284281300878043,0.17882333454637644,0,UNKNOWN: 0
20,2.081646559992805,2.0400000000000063,1.3351439722770095,0.7105689767116171,1.8352328042237578,10.0,5,True,0.0,0.0,21,2,0.009627685501869132,0.18845102004824557,0,UNKNOWN: 0
