step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
1,1.0,0.04252238944172859,0.19487978518009186,0.2745512127876282,0.27131909132003784,0.21672751009464264
9,1.0,0.023356346413493156,0.20263053476810455,0.288164883852005,0.2880348265171051,0.1978134661912918
17,5.0,0.022031914442777634,0.202549546957016,0.2869855761528015,0.2911253571510315,0.19730760157108307
19,1.0,0.02127988450229168,0.2007344663143158,0.2896118462085724,0.28949031233787537,0.1988835632801056
28,1.0,0.007069872692227364,0.12246174365282059,0.3200550973415375,0.3069898784160614,0.24342334270477295
36,1.0,0.0054159825667738914,0.1074054166674614,0.32806235551834106,0.30526620149612427,0.2538500726222992
46,1.0,0.011839887127280235,0.15052297711372375,0.31480172276496887,0.2975728213787079,0.22526265680789948
56,5.0,0.020242981612682343,0.18454422056674957,0.2873568534851074,0.298816442489624,0.20903944969177246
58,5.0,0.026672156527638435,0.19337093830108643,0.2797856032848358,0.2912184000015259,0.208952859044075
60,5.0,0.029236076399683952,0.195283904671669,0.27704325318336487,0.28820401430130005,0.21023282408714294
62,5.0,0.030199995264410973,0.19201576709747314,0.2765568494796753,0.28763511776924133,0.21359221637248993
64,5.0,0.03424926474690437,0.19455817341804504,0.2728320062160492,0.2849588096141815,0.2134016901254654
66,5.0,0.035335563123226166,0.19544754922389984,0.2730013132095337,0.2833457589149475,0.212869793176651
68,5.0,0.0348772369325161,0.19489075243473053,0.2737269997596741,0.2835873067378998,0.2129177451133728
70,5.0,0.03397645428776741,0.1931503713130951,0.27440667152404785,0.28455159068107605,0.21391484141349792
72,5.0,0.03109203651547432,0.18658122420310974,0.2766900360584259,0.2874624729156494,0.21817420423030853
74,5.0,0.029327156022191048,0.1820237934589386,0.278488427400589,0.2891070544719696,0.22105351090431213
76,5.0,0.026072368025779724,0.1752689927816391,0.28270047903060913,0.2917405366897583,0.22421765327453613
78,5.0,0.022520238533616066,0.16767171025276184,0.2874930799007416,0.29479703307151794,0.2275179773569107
80,5.0,0.022576704621315002,0.17228539288043976,0.2875067889690399,0.2949807941913605,0.22265024483203888
82,5.0,0.023302355781197548,0.17490790784358978,0.28641197085380554,0.29477250576019287,0.22060516476631165
84,5.0,0.021366361528635025,0.1652929037809372,0.28734415769577026,0.29760080575942993,0.2283957600593567
86,5.0,0.019139721989631653,0.1606554388999939,0.2907085716724396,0.2994098961353302,0.23008640110492706
88,5.0,0.020646942779421806,0.1646614670753479,0.28888964653015137,0.2980636954307556,0.22773827612400055
90,5.0,0.019350437447428703,0.16328389942646027,0.29084962606430054,0.29931119084358215,0.2272048145532608
92,5.0,0.016045449301600456,0.15488693118095398,0.2947015166282654,0.3036518096923828,0.23071427643299103
94,5.0,0.014342393726110458,0.15300850570201874,0.29872339963912964,0.30426183342933655,0.2296639233827591
96,5.0,0.015113935805857182,0.15708796679973602,0.29763439297676086,0.3030560612678528,0.22710765898227692
98,5.0,0.015518036670982838,0.15902937948703766,0.2969386577606201,0.302456796169281,0.22605706751346588
100,5.0,0.01564829982817173,0.1590910702943802,0.2973438501358032,0.3023996949195862,0.22551706433296204
102,5.0,0.01728159561753273,0.16293534636497498,0.2957913279533386,0.300071656703949,0.2239200472831726
104,5.0,0.01873837038874626,0.16476885974407196,0.2927214503288269,0.29973530769348145,0.22403600811958313
106,5.0,0.019566064700484276,0.1644912213087082,0.29161307215690613,0.2994620203971863,0.22486762702465057
108,5.0,0.02040855959057808,0.1643139272928238,0.2903447449207306,0.2989658713340759,0.22596685588359833
110,5.0,0.018390998244285583,0.1578923612833023,0.29446980357170105,0.29974496364593506,0.229501873254776
112,5.0,0.01963057555258274,0.16154253482818604,0.2928149700164795,0.29811039566993713,0.22790151834487915
114,5.0,0.01961560919880867,0.16232740879058838,0.2941196858882904,0.29680293798446655,0.22713428735733032
116,5.0,0.021736476570367813,0.16482394933700562,0.2922753691673279,0.2935105860233307,0.22765366733074188
118,5.0,0.0268083643168211,0.1693989783525467,0.2854141294956207,0.29024070501327515,0.22813785076141357
120,5.0,0.03114624135196209,0.17169249057769775,0.280392587184906,0.2876927852630615,0.2290758341550827
122,5.0,0.03677382692694664,0.17878657579421997,0.2727470397949219,0.28603893518447876,0.22565366327762604
124,5.0,0.027279172092676163,0.1695558726787567,0.28127533197402954,0.2943211793899536,0.22756840288639069
126,5.0,0.01992034539580345,0.16113689541816711,0.28873464465141296,0.3036007881164551,0.22660739719867706
128,5.0,0.01852615922689438,0.16012093424797058,0.2906426191329956,0.3054543733596802,0.22525587677955627
130,5.0,0.01893569342792034,0.16135267913341522,0.2905064523220062,0.30488502979278564,0.22432012856006622
132,5.0,0.017267907038331032,0.15818767249584198,0.2940687835216522,0.305881530046463,0.22459405660629272
134,5.0,0.016607176512479782,0.15513016283512115,0.29635465145111084,0.3053871989250183,0.22652076184749603
136,5.0,0.019351666793227196,0.1566285640001297,0.2950930595397949,0.2997424900531769,0.22918428480625153
138,5.0,0.02169332094490528,0.15722566843032837,0.2939847409725189,0.2956756055355072,0.23142069578170776
140,5.0,0.023999711498618126,0.15468290448188782,0.29056480526924133,0.2943892180919647,0.23636344075202942
142,5.0,0.027897663414478302,0.16169358789920807,0.2842976748943329,0.29289162158966064,0.23321941494941711
144,5.0,0.025805702432990074,0.16213840246200562,0.28535541892051697,0.29597869515419006,0.23072181642055511
146,5.0,0.024829525500535965,0.16255463659763336,0.2859356701374054,0.297379732131958,0.22930045425891876
148,5.0,0.02194741740822792,0.1623470038175583,0.28956934809684753,0.299640953540802,0.22649525105953217
150,5.0,0.020150477066636086,0.16166535019874573,0.2917671799659729,0.30137431621551514,0.22504279017448425
152,5.0,0.019687477499246597,0.1625908464193344,0.29245296120643616,0.3015369176864624,0.22373180091381073
154,5.0,0.020486023277044296,0.16308127343654633,0.291507363319397,0.300449937582016,0.2244754582643509
156,5.0,0.021659623831510544,0.16544198989868164,0.29002436995506287,0.29904410243034363,0.22382991015911102
158,5.0,0.021978437900543213,0.16596102714538574,0.2898521423339844,0.2984648644924164,0.2237435281276703
160,5.0,0.021696051582694054,0.16417483985424042,0.2904720604419708,0.2990117371082306,0.22464536130428314
162,5.0,0.02189859375357628,0.16309116780757904,0.2905711829662323,0.2986794412136078,0.2257595807313919
164,5.0,0.02410629391670227,0.16433711349964142,0.2867712378501892,0.297367125749588,0.22741824388504028
166,5.0,0.02300797961652279,0.16094249486923218,0.2880377471446991,0.29793065786361694,0.23008117079734802
168,5.0,0.024148233234882355,0.16054604947566986,0.287272185087204,0.2963215708732605,0.23171186447143555
170,5.0,0.02538912184536457,0.16248074173927307,0.2878943383693695,0.29313933849334717,0.23109647631645203
