ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.07965457299724221,0.08000000000000007,0.09999999999999964,61,0.30379669399728715,-0.8118186007248221,-2.2077737018479113,2.689707592232671,0.4528358280658722,0.002932738172028748,0.002932738172028748,0.002932738172028748,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9977686405181885,-0.5468711256980896,0,False
2,0.17936732503585517,0.17999999999999972,0.10000000000000053,159,0.29175231574235644,-0.8263469848092098,-2.3154442420235686,2.67190023685014,0.4498378038406372,0.006601138028137812,0.00953387620016656,0.006601138028137812,0.0,-0.0,True,True,2,0.5,100,0.016,0.05,0.004,0.9998598694801331,-0.3563421070575714,0,False
3,0.279562623007223,0.28000000000000025,0.09999999999999964,180,0.2762968406885952,-0.8421465211188276,-2.381314381550826,2.6505270557787135,0.4462394416332245,0.007922979876690283,0.017456856076856844,0.007922979876690283,0.0,-0.0,False,False,2,0.5,100,0.036,0.05,0.004,0.9998563528060913,-0.3765120506286621,0,False
4,0.37958208308555186,0.3799999999999999,0.09999999999999964,186,0.2596966883164255,-0.8567928331967892,-2.456127646800694,2.6287706334137777,0.4425765573978424,0.008065046377986678,0.025521902454843523,0.008065046377986678,0.0,-0.0,False,False,2,0.5,100,0.056,0.05,0.004,0.9997755289077759,-0.3986718952655792,0,False
5,0.4800414179917425,0.4800000000000004,0.10000000000000053,183,0.24200418966219406,-0.870114756445299,-2.537170484563617,2.6067561206073004,0.43887022137641907,0.008160719800106927,0.03368262225495045,0.008160719800106927,0.0,-0.0,False,False,2,0.5,100,0.076,0.05,0.004,0.999628484249115,-0.42353612184524536,0,False
6,0.5802442762069404,0.5800000000000001,0.09999999999999964,180,0.2232635335745788,-0.881928939004922,-2.6237327488866398,2.584610615395652,0.43514183163642883,0.008209278327108752,0.0418919005820592,0.008209278327108752,0.0,-0.0,False,False,2,0.5,100,0.096,0.05,0.004,0.9993457198143005,-0.4713996648788452,0,False
7,0.6800525481812656,0.6799999999999997,0.10000000000000053,174,0.20353890889097728,-0.8919925160568578,-2.7197280948033375,2.5625118426096316,0.43142130970954895,0.00819195474450282,0.050083855326562024,0.00819195474450282,0.0,-0.0,False,False,2,0.5,100,0.116,0.05,0.004,0.9987084865570068,-0.5128896832466125,0,False
8,0.7804502840153873,0.7800000000000002,0.09999999999999964,183,0.18332671573612916,-0.8998642503856423,-2.8294845100271955,2.5411156493589186,0.42781907320022583,0.007931510428731041,0.058015365755293063,0.007931510428731041,0.0,-0.0,False,False,2,0.5,100,0.136,0.05,0.004,0.9979714751243591,-0.558961033821106,0,False
9,0.8807324510999024,0.8799999999999999,0.09999999999999964,181,0.16244732935768508,-0.9053013359691607,-2.9499979570892148,2.520401324682154,0.4243316352367401,0.007678743609796272,0.06569410936508933,0.007678743609796272,0.0,-0.0,False,False,2,0.5,100,0.156,0.05,0.004,0.9966129064559937,-0.6083160042762756,0,False
10,0.9803933741059154,0.9800000000000004,0.10000000000000053,179,0.14114033392884204,-0.9080447386469576,-3.0819232557324523,2.500725911391813,0.4210191071033478,0.007293621994965506,0.07298773136005485,0.007293621994965506,0.0,-0.0,False,False,2,0.5,100,0.176,0.05,0.004,0.9949272871017456,-0.6571605205535889,0,False
11,1.0803866740316153,1.08,0.09999999999999964,170,0.11972651860435207,-0.9078311762709446,3.059176228066116,2.48252717194464,0.4179551899433136,0.006746223032464127,0.07973395439251897,0.006746223032464127,0.0,-0.0,False,False,2,0.5,100,0.196,0.05,0.004,0.9953892827033997,-0.6994734406471252,0,False
12,1.180655162082985,1.1799999999999997,0.10000000000000053,168,0.09835858850895797,-0.9044869892788535,2.9115107894514036,2.466062134681592,0.4151831567287445,0.0061035443656295395,0.08583749875814851,0.0061035443656295395,0.0,-0.0,False,False,2,0.5,100,0.216,0.05,0.004,0.9960634708404541,-0.7211545705795288,0,False
13,1.280891459202394,1.2800000000000002,0.09999999999999964,169,0.07788547453410581,-0.8980041581428057,2.7582948787288006,2.4521013535752556,0.41283273696899414,0.005175223444686792,0.09101272220283531,0.005175223444686792,0.0,-0.0,False,False,2,0.5,100,0.236,0.05,0.004,0.9969277381896973,-0.7243860960006714,0,False
14,1.3817330109886825,1.38,0.10099999999999998,178,0.058682042071629005,-0.8884740148374354,2.603808754269329,2.4409572632136416,0.4109565317630768,0.004131083874881216,0.09514380607771653,0.004131083874881216,0.0,-0.0,False,False,2,0.5,100,0.256,0.05,0.004,0.9976142048835754,-0.7246677875518799,0,False
15,1.4815909031312913,1.4800000000000004,0.10000000000000053,169,0.041108061698552474,-0.8761104940227192,2.4499310164060577,2.4328594543393285,0.4095931947231293,0.0030018356435598647,0.09814564172127639,0.0030018356435598647,0.0,-0.0,False,False,2,0.5,100,0.276,0.05,0.004,0.9980317950248718,-0.7153630256652832,0,False
16,1.5817146310582757,1.58,0.09999999999999964,175,0.025390141977231134,-0.8609602294007545,2.3017572296607813,2.4280100800965134,0.40877676010131836,0.0017976497935409943,0.09994329151481739,0.0017976497935409943,0.0,-0.0,False,False,2,0.5,100,0.296,0.05,0.004,0.9982583522796631,-0.6937591433525085,0,False
17,1.6818723501637578,1.6799999999999997,0.09999999999999964,172,0.011711108098777255,-0.8434603369758371,2.164372883312099,2.4263514330202156,0.40849751234054565,0.0006148559432553265,0.10055814745807272,0.0006148559432553265,0.0,-0.0,False,False,2,0.5,100,0.316,0.05,0.004,0.9984434843063354,-0.6718422174453735,0,False
18,1.781820410164073,1.7800000000000002,0.10000000000000053,176,0.0005288159998420859,-0.8242750223144397,2.031487826991992,2.4279074103735407,0.4087594747543335,-0.0005767965572266639,0.09998135090084606,-0.0005767965572266639,0.0,-0.0,False,False,2,0.5,100,0.336,0.05,0.004,0.9986486434936523,-0.6454416513442993,0,False
19,1.881845120107755,1.88,0.09999999999999964,175,-0.008055220197712825,-0.8038006932919559,1.903700251244704,2.4325328584102173,0.409538209438324,-0.0017146409602199178,0.09826670994062614,-0.0017146409602199178,0.0,-0.0,False,False,2,0.5,100,0.356,0.05,0.004,0.9987574815750122,-0.620069146156311,0,False
20,1.9816990711260587,1.9800000000000004,0.10000000000000053,178,-0.01401277694195972,-0.7824179954180602,1.7804336148958768,2.440017127181388,0.41079825162887573,-0.002774398002223605,0.09549231193840253,-0.002774398002223605,0.0,-0.0,False,False,2,0.5,100,0.376,0.05,0.004,0.9988460540771484,-0.5989242196083069,0,False
21,2.0820361881051213,2.08,0.09999999999999964,175,-0.017345121895089494,-0.7604763491551433,1.661533798730589,2.4501323961121115,0.4125012457370758,-0.00374970257902199,0.09174260935938054,-0.00374970257902199,0.0,-0.0,False,False,2,0.5,100,0.396,0.05,0.004,0.9989166855812073,-0.5776147842407227,0,False
22,2.1830027990508825,2.1799999999999997,0.09999999999999964,156,-0.018280262151057103,-0.7385757307660583,1.592897077731705,2.4623106184075283,0.4145515561103821,-0.004514433759672848,0.08722817559970769,-0.004514433759672848,0.0,-0.0,True,True,3,0.5,100,0.016,0.05,0.006,0.5654981136322021,0.9989256262779236,0,False
23,2.283111687982455,2.2800000000000002,0.10099999999999998,174,-0.019404331706565674,-0.7174143335221147,1.667671716056315,2.4740289511507334,0.4165244400501251,-0.004343953958117043,0.08288422164159065,-0.004343953958117043,0.0,-0.0,False,False,3,0.5,100,0.036,0.05,0.006,0.5565508008003235,0.9992367625236511,0,False
24,2.382969310041517,2.38,0.10000000000000053,176,-0.02203579122573849,-0.7010064602260074,1.8095807257813756,2.4817985709450623,0.41783252358436584,-0.002880176847530634,0.08000404479406001,-0.002880176847530634,0.0,-0.0,False,False,3,0.5,100,0.056,0.05,0.006,0.552909791469574,0.9996339678764343,0,False
25,2.483311436139047,2.4800000000000004,0.09999999999999964,171,-0.025956132061827862,-0.6895039368139848,2.007295939816761,2.485648331523005,0.41848066449165344,-0.0014270957368106615,0.07857694905724935,-0.0014270957368106615,0.0,-0.0,False,False,3,0.5,100,0.076,0.05,0.006,0.5320788025856018,0.9998834729194641,0,False
26,2.583480215165764,2.58,0.09999999999999964,170,-0.031647847912825995,-0.6798132272823371,2.205851100963592,2.4870419845039753,0.41871529817581177,-0.0005166233555228507,0.0780603257017265,-0.0005166233555228507,0.0,-0.0,False,False,3,0.5,100,0.096,0.05,0.006,0.5132250189781189,0.9999642372131348,0,False
27,2.683588594198227,2.6799999999999997,0.10000000000000053,171,-0.03882101595473305,-0.6718104266301614,2.405190491209681,2.4862795733025225,0.41858693957328796,0.0002826237510779112,0.07834294945280441,0.0002826237510779112,0.0,-0.0,False,False,3,0.5,100,0.116,0.05,0.006,0.48927590250968933,0.999988853931427,0,False
28,2.783126638038084,2.7800000000000002,0.09999999999999964,171,-0.04722786769700813,-0.6655724691407392,2.604968543955102,2.4835028883464063,0.4181194603443146,0.0010293095331807241,0.07937225898598514,0.0010293095331807241,0.0,-0.0,False,False,3,0.5,100,0.136,0.05,0.006,0.5141692757606506,0.9999792575836182,0,False
29,2.8832564470358193,2.88,0.10000000000000053,179,-0.05736888919026719,-0.6608394149072015,2.8047209068936083,2.478473488054862,0.4172727167606354,0.0018643849583531579,0.0812366439443383,0.0018643849583531579,0.0,-0.0,False,False,3,0.5,100,0.156,0.05,0.006,0.6053454875946045,0.9999297857284546,0,False
30,2.9835902240592986,2.9800000000000004,0.09999999999999964,180,-0.07039356777867106,-0.6577138549272749,3.0044071781796373,2.4702282242163487,0.4158845543861389,0.0030564967962526768,0.08429314074059098,0.0030564967962526768,0.0,-0.0,False,False,3,0.5,100,0.176,0.05,0.006,0.7075434923171997,0.999721884727478,0,False
31,3.0833422660361975,3.08,0.09999999999999964,183,-0.08576115551886984,-0.6571421621758156,-3.0792401051850677,2.45860140914,0.4139270782470703,0.004310028608846796,0.08860316934943778,0.004310028608846796,0.0,-0.0,False,False,3,0.5,100,0.196,0.05,0.006,0.7758802771568298,0.9978369474411011,0,False
