step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.07965457299724221,0.08000000000000007,0.30379669399728715,-0.8118186007248221,2.689707592232671,10.0,5,False,0.0,0.0,1,4,0.002932738172028748,0.002932738172028748,0,UNKNOWN: 0
2,0.17936732503585517,0.17999999999999972,0.29175231574235644,-0.8263469848092098,2.67190023685014,0.5,100,True,0.0,0.0,2,4,0.006601138028137812,0.00953387620016656,0,UNKNOWN: 0
3,0.279562623007223,0.28000000000000025,0.2762968406885952,-0.8421465211188276,2.6505270557787135,0.5,100,False,0.0,0.0,2,9,0.007922979876690283,0.017456856076856844,0,UNKNOWN: 0
4,0.37958208308555186,0.3799999999999999,0.2596966883164255,-0.8567928331967892,2.6287706334137777,0.5,100,False,0.0,0.0,2,14,0.008065046377986678,0.025521902454843523,0,UNKNOWN: 0
5,0.4800414179917425,0.4800000000000004,0.24200418966219406,-0.870114756445299,2.6067561206073004,0.5,100,False,0.0,0.0,2,19,0.008160719800106927,0.03368262225495045,0,UNKNOWN: 0
6,0.5802442762069404,0.5800000000000001,0.2232635335745788,-0.881928939004922,2.584610615395652,0.5,100,False,0.0,0.0,2,24,0.008209278327108752,0.0418919005820592,0,UNKNOWN: 0
7,0.6800525481812656,0.6799999999999997,0.20353890889097728,-0.8919925160568578,2.5625118426096316,0.5,100,False,0.0,0.0,2,29,0.00819195474450282,0.050083855326562024,0,UNKNOWN: 0
8,0.7804502840153873,0.7800000000000002,0.18332671573612916,-0.8998642503856423,2.5411156493589186,0.5,100,False,0.0,0.0,2,34,0.007931510428731041,0.058015365755293063,0,UNKNOWN: 0
9,0.8807324510999024,0.8799999999999999,0.16244732935768508,-0.9053013359691607,2.520401324682154,0.5,100,False,0.0,0.0,2,39,0.007678743609796272,0.06569410936508933,0,UNKNOWN: 0
10,0.9803933741059154,0.9800000000000004,0.14114033392884204,-0.9080447386469576,2.500725911391813,0.5,100,False,0.0,0.0,2,44,0.007293621994965506,0.07298773136005485,0,UNKNOWN: 0
11,1.0803866740316153,1.08,0.11972651860435207,-0.9078311762709446,2.48252717194464,0.5,100,False,0.0,0.0,2,49,0.006746223032464127,0.07973395439251897,0,UNKNOWN: 0
12,1.180655162082985,1.1799999999999997,0.09835858850895797,-0.9044869892788535,2.466062134681592,0.5,100,False,0.0,0.0,2,54,0.0061035443656295395,0.08583749875814851,0,UNKNOWN: 0
13,1.280891459202394,1.2800000000000002,0.07788547453410581,-0.8980041581428057,2.4521013535752556,0.5,100,False,0.0,0.0,2,59,0.005175223444686792,0.09101272220283531,0,UNKNOWN: 0
