step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.08712157607078552,0.07999999999998408,2.1827200968756717,-2.012703982130586,2.137803664125574,10.0,5,False,0.0,0.0025,1,4,0.0016231172100770479,0.0016231172100770479,0,UNKNOWN: 0
2,0.28799672424793243,0.2599999999999909,2.1622289864523463,-2.021314776938221,2.123906963087714,5.0,10,True,0.0025,0.0025,2,8,0.003989906110679819,0.005613023320756867,0,UNKNOWN: 0
3,0.38804709538817406,0.36000000000001364,2.1474558858965636,-2.023783208155715,2.112161369762892,5.0,10,True,0.0025,0.0025,3,3,0.0029853160965791843,0.008598339417336051,0,UNKNOWN: 0
4,0.4884522152133286,0.4600000000000364,2.1353434102443303,-2.0238520234760413,2.1016085153921886,5.0,10,False,0.0,0.0025,3,8,0.004928294411670444,0.013526633829006495,0,UNKNOWN: 0
5,0.6885355380363762,0.660000000000025,2.1075105777531475,-2.0182960410995605,2.0746134589209606,5.0,10,True,0.0025,0.0025,4,8,0.010106976394862919,0.023633610223869415,0,UNKNOWN: 0
6,0.8881184761412442,0.8600000000000136,2.0780699158053264,-2.0058108857549946,2.042838241761543,5.0,10,True,0.0025,0.0025,5,8,0.012339361906776506,0.035972972130645924,0,UNKNOWN: 0
7,0.9881494781002402,0.9600000000000364,2.0596028780067117,-1.997507135013831,2.022677094471484,5.0,10,True,0.0025,0.0025,6,3,0.006915468652567246,0.04288844078321317,0,UNKNOWN: 0
8,1.188460640143603,1.160000000000025,2.0216466636941535,-1.984703844127619,1.983357953891513,5.0,10,True,0.0025,0.0025,7,3,0.015862453795431535,0.0587508945786447,0,UNKNOWN: 0
9,1.388369106221944,1.3600000000000136,1.980970861185257,-1.9716780061325705,1.941602708608873,5.0,10,True,0.0025,0.0025,8,3,0.01700014041278302,0.07575103499142771,0,UNKNOWN: 0
10,1.488320698030293,1.4600000000000364,1.9608361335987958,-1.9626745757591033,1.9196664372119716,5.0,10,False,0.0,0.0025,8,8,0.010244470352814252,0.08599550534424197,0,UNKNOWN: 0
11,1.6888880180194974,1.660000000000025,1.9239101337593072,-1.9420217062870448,1.8773622629449562,5.0,10,True,0.0025,0.0025,9,8,0.01725649604426143,0.1032520013885034,0,UNKNOWN: 0
12,1.8884031670168042,1.8600000000000136,1.8892078926199865,-1.9245723275059026,1.838590635215251,5.0,10,True,0.0025,0.0025,10,8,0.015606759513534399,0.1188587609020378,0,UNKNOWN: 0
13,1.9889441141858697,1.9600000000000364,1.8714670068953267,-1.9164797649223186,1.819187650724315,5.0,10,True,0.0025,0.0025,11,3,0.006561398620441345,0.12542015952247915,0,UNKNOWN: 0
14,2.1886489712633193,2.160000000000025,1.834128610757818,-1.8982653405909944,1.7777602404881323,5.0,10,True,0.0025,0.0025,12,3,0.016847037984695834,0.14226719750717498,0,UNKNOWN: 0
15,2.3887259853072464,2.3600000000000136,1.8008787194702325,-1.880170133985699,1.739924323371587,5.0,10,True,0.0025,0.0025,13,3,0.015169772777644296,0.1574369702848193,0,UNKNOWN: 0
16,2.488752386998385,2.4600000000000364,1.784447929985766,-1.869899098305449,1.7205551490825266,5.0,10,False,0.0,0.0025,13,8,0.009045608899186094,0.16648257918400539,0,UNKNOWN: 0
17,2.6888354513794184,2.660000000000025,1.7556708084317734,-1.8490836518194644,1.6852063174966092,5.0,10,True,0.0025,0.0025,14,8,0.014008277575363519,0.1804908567593689,0,UNKNOWN: 0
18,2.888792716432363,2.8600000000000136,1.7329207984799075,-1.8344222029989399,1.6581684229685552,5.0,10,True,0.0025,0.0025,15,8,0.010126982219699151,0.19061783897906806,0,UNKNOWN: 0
19,2.9889325671829283,2.9600000000000364,1.7216053064144377,-1.8281839137403846,1.6452508016509724,5.0,10,True,0.0025,0.0025,16,3,0.003532665543860445,0.1941505045229285,0,UNKNOWN: 0
20,3.1889199423603714,3.160000000000025,1.6969823341498753,-1.8128681748621494,1.6162655457049513,5.0,10,True,0.0025,0.0025,17,3,0.011036420562780355,0.20518692508570885,0,UNKNOWN: 0
21,3.389084985014051,3.3600000000000136,1.6779696169279572,-1.7949392304892162,1.5908264665870488,5.0,10,True,0.0025,0.0025,18,3,0.009380318542332615,0.21456724362804147,0,UNKNOWN: 0
22,3.489011198282242,3.4600000000000364,1.670282012873647,-1.7842874841543737,1.5788539377711046,5.0,10,False,0.0,0.0025,18,8,0.005591297366993761,0.22015854099503523,0,UNKNOWN: 0
23,3.6895662480965257,3.660000000000025,1.6582568308066958,-1.756171738335023,1.5545601571146372,5.0,10,True,0.0025,0.0025,19,8,0.00884545206839973,0.22900399306343497,0,UNKNOWN: 0
24,3.8892438551411033,3.8600000000000136,1.649613238035294,-1.7227697081486038,1.5309643535576194,5.0,10,True,0.0025,0.0025,20,8,0.008519489393482063,0.23752348245691704,0,UNKNOWN: 0
25,3.9894930850714445,3.9600000000000364,1.6478088399268638,-1.706609907279163,1.521803559017013,5.0,10,True,0.0025,0.0025,21,3,0.0017781877731838374,0.23930167023010088,0,UNKNOWN: 0
26,4.189293981064111,4.160000000000025,1.6440797910078304,-1.6748494614852596,1.5039854056118926,5.0,10,True,0.0025,0.0025,22,3,0.0058212657701908095,0.2451229360002917,0,UNKNOWN: 0
27,4.389763292390853,4.360000000000014,1.6288956688908494,-1.6428307704393545,1.4762097052125462,5.0,10,True,0.0025,0.0025,23,3,0.010471545351592863,0.25559448135188456,0,UNKNOWN: 0
28,4.4898794032633305,4.460000000000036,1.6174740817132698,-1.6287372116663261,1.459811137744285,5.0,10,False,0.0,0.0025,23,8,0.007658304149216368,0.2632527855011009,0,UNKNOWN: 0
29,4.690421273000538,4.660000000000025,1.5975769933643988,-1.6029233058395667,1.4308118974739281,5.0,10,True,0.0025,0.0025,24,8,0.011042951389896355,0.2742957368909973,0,UNKNOWN: 0
30,4.890089970082045,4.860000000000014,1.5881043691872145,-1.5762291948306306,1.4111176318982486,5.0,10,True,0.0025,0.0025,25,8,0.006697429962459301,0.2809931668534566,0,UNKNOWN: 0
31,4.990019763354212,4.960000000000036,1.585694946273475,-1.5576908965508152,1.4014387977985399,5.0,10,True,0.0025,0.0025,26,3,0.002020117716918827,0.28301328457037545,0,UNKNOWN: 0
32,5.1905681332573295,5.160000000000025,1.588490310038626,-1.5187315788360574,1.3889887662623916,5.0,10,True,0.0025,0.0025,27,3,0.0033142961789618115,0.28632758074933723,0,UNKNOWN: 0
33,5.390478788409382,5.360000000000014,1.603228491660197,-1.4790230655988927,1.3884767452732572,5.0,10,True,0.0025,0.0025,28,3,-0.00226088079198601,0.28406669995735123,0,UNKNOWN: 0
34,5.490168943069875,5.460000000000036,1.6150774094995506,-1.4608001612630135,1.3934724238713079,5.0,10,False,0.0,0.0025,28,8,-0.0023330346513286008,0.2817336653060226,0,UNKNOWN: 0
35,5.6905935741961,5.660000000000025,1.6457053865094404,-1.429729096555368,1.4126535178488886,5.0,10,True,0.0025,0.0025,29,8,-0.011457773407910458,0.2702758918981122,0,UNKNOWN: 0
36,5.89031544001773,5.860000000000014,1.6822565184210203,-1.404853636863598,1.440326194491735,5.0,10,True,0.0025,0.0025,30,8,-0.01542343216954819,0.254852459728564,0,UNKNOWN: 0
37,5.990419392008334,5.960000000000036,1.702063632303612,-1.395032527264572,1.4566513000030414,5.0,10,True,0.0025,0.0025,31,3,-0.010123996639682718,0.2447284630888813,0,UNKNOWN: 0
38,6.1904696761630476,6.160000000000025,1.740579829828279,-1.3745892670133895,1.4884849326944956,5.0,10,True,0.0025,0.0025,32,3,-0.017366642577008175,0.22736182051187312,0,UNKNOWN: 0
39,6.390663648024201,6.360000000000014,1.7755421279558714,-1.3485540030892822,1.5161512367338472,5.0,10,True,0.0025,0.0025,33,3,-0.015420456096432106,0.211941364415441,0,UNKNOWN: 0
40,6.491741112433374,6.460000000000036,1.7916090159716231,-1.3339125659111097,1.528527009737604,5.0,10,False,0.0,0.0025,33,8,-0.0057796166602887035,0.2061617477551523,0,UNKNOWN: 0
41,6.5926444074139,6.560000000000002,1.8067751760488842,-1.3183125270480422,1.5400306211463857,5.0,10,True,0.0025,0.0025,34,3,-0.007872307986862628,0.19828943976828967,0,UNKNOWN: 0
42,6.69246856123209,6.660000000000025,1.8220042018010019,-1.3024258445201558,1.5517597519121795,5.0,10,False,0.0,0.0025,34,8,-0.00547762790769583,0.19281181186059385,0,UNKNOWN: 0
43,6.8928726320154965,6.860000000000014,1.852668387230967,-1.271435843744904,1.5762158569410016,5.0,10,True,0.0025,0.0025,35,8,-0.013921259264164201,0.17889055259642964,0,UNKNOWN: 0
44,6.993118492420763,6.960000000000036,1.8670409629641342,-1.255391746289464,1.5877161050312723,5.0,10,True,0.0025,0.0025,36,3,-0.00787073728160694,0.1710198153148227,0,UNKNOWN: 0
45,7.193103176075965,7.160000000000025,1.8945338607033555,-1.2228385165727207,1.6100295991517157,5.0,10,True,0.0025,0.0025,37,3,-0.01292063734755161,0.15809917796727108,0,UNKNOWN: 0
46,7.393097541294992,7.360000000000014,1.920401903377259,-1.1886157169896987,1.6313424175067048,5.0,10,True,0.0025,0.0025,38,3,-0.012453311199616318,0.14564586676765476,0,UNKNOWN: 0
47,7.493161273188889,7.460000000000036,1.9306832600018662,-1.1716726027500535,1.6396949535040481,5.0,10,False,0.0,0.0025,38,8,-0.003900722499616975,0.14174514426803778,0,UNKNOWN: 0
48,7.693250356242061,7.660000000000025,1.9405551627875484,-1.1407904199610346,1.6465853310328518,5.0,10,True,0.0025,0.0025,39,8,-0.005717879056852717,0.13602726521118505,0,UNKNOWN: 0
49,7.892945953179151,7.860000000000014,1.948151594471806,-1.1042535238319575,1.6514455032982551,5.0,10,True,0.0025,0.0025,40,8,-0.00476975176326128,0.13125751344792377,0,UNKNOWN: 0
50,7.993471451103687,7.960000000000036,1.9506587955187724,-1.0867179202716035,1.6529350993651757,5.0,10,True,0.0025,0.0025,41,3,-0.0031956570909034256,0.12806185635702036,0,UNKNOWN: 0
51,8.193382596131414,8.160000000000025,1.9588608310638826,-1.046913354673424,1.65952401734532,5.0,10,True,0.0025,0.0025,42,3,-0.005577094264718512,0.12248476209230184,0,UNKNOWN: 0
52,8.393269891384989,8.360000000000014,1.9772444489236993,-1.0073764507241818,1.6772607430391173,5.0,10,True,0.0025,0.0025,43,3,-0.010783238169262056,0.11170152392303978,0,UNKNOWN: 0
53,8.49331386340782,8.460000000000036,1.9883650731358808,-0.989613115601822,1.6883970446631265,5.0,10,False,0.0,0.0025,43,8,-0.005200770439194793,0.10650075348384498,0,UNKNOWN: 0
