step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.09044015919789672,0.08000000000004093,-2.1171428297232464,-0.15405530580649798,2.0492954592694606,10.0,5,False,0.0,0.0025,1,4,-0.006367575211712099,-0.006367575211712099,0,UNKNOWN: 0
2,0.29039446124807,0.2800000000000864,-2.1384543641431866,-0.1159904132565952,2.0886038018268427,5.0,10,True,0.0025,0.0025,2,9,-0.021803532443860487,-0.028171107655572587,0,UNKNOWN: 0
3,0.39041692623868585,0.37999999999999545,-2.1498402273843595,-0.09725346426884555,2.1080784781070956,5.0,10,True,0.0025,0.0025,3,4,-0.012063619856542189,-0.04023472751211478,0,UNKNOWN: 0
4,0.4907492892816663,0.4800000000000182,-2.1616724340563493,-0.07878684559522176,2.1273653396010146,5.0,10,False,0.0,0.0025,3,9,-0.009471387811496264,-0.04970611532361104,0,UNKNOWN: 0
5,0.5904300580732524,0.5800000000000409,-2.173923409295576,-0.06065535210996341,2.1464027844748155,5.0,10,True,0.0025,0.0025,4,4,-0.01184890435110971,-0.061555019674720754,0,UNKNOWN: 0
6,0.7907414971850812,0.7800000000000864,-2.199945072723872,-0.02561005895221021,2.1835635596544343,5.0,10,True,0.0025,0.0025,5,4,-0.020748905515963076,-0.08230392519068383,0,UNKNOWN: 0
7,0.8907038131728768,0.8799999999999955,-2.2137858738222604,-0.008790760639085361,2.2016136050200616,5.0,10,False,0.0,0.0025,5,9,-0.008864012412121059,-0.0911679376028049,0,UNKNOWN: 0
8,0.9908114392310381,0.9800000000000182,-2.2280022585081736,0.007390168685200172,2.219134193245325,5.0,10,True,0.0025,0.0025,6,4,-0.011104006713032358,-0.10227194431583725,0,UNKNOWN: 0
9,1.0909876129589975,1.080000000000041,-2.2424651542918674,0.023062374896893133,2.236245872746336,5.0,10,False,0.0,0.0025,6,9,-0.008403199904308165,-0.11067514422014542,0,UNKNOWN: 0
10,1.1917443620041013,1.1800000000000637,-2.2570851386313664,0.038077750049051305,2.252794815955399,5.0,10,True,0.0025,0.0025,7,4,-0.010626851486587556,-0.12130199570673297,0,UNKNOWN: 0
11,1.3918685531243682,1.3799999999999955,-2.287273790401096,0.06658171391010902,2.284714124760506,5.0,10,True,0.0025,0.0025,8,4,-0.018174927331406184,-0.13947692303813916,0,UNKNOWN: 0
12,1.4919566679745913,1.4800000000000182,-2.302594789716092,0.08047353893456656,2.3004615360633283,5.0,10,False,0.0,0.0025,8,9,-0.007733235369746108,-0.14721015840788526,0,UNKNOWN: 0
13,1.5922234719619155,1.580000000000041,-2.317486838021908,0.09382527845648095,2.3156925894663045,5.0,10,True,0.0025,0.0025,9,4,-0.009979662442885371,-0.15718982085077063,0,UNKNOWN: 0
14,1.6921330490149558,1.6800000000000637,-2.331440007410001,0.10674794397194896,2.330437377819271,5.0,10,False,0.0,0.0025,9,9,-0.007240867506276699,-0.16443068835704733,0,UNKNOWN: 0
