step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.0938542599324137,0.0799999999999983,-1.8783166358481869,-2.0790828933122683,4.509361151079165,10.0,5,False,0.0,0.0,1,4,-0.001855584975700218,-0.001855584975700218,0,UNKNOWN: 0
2,0.19348819297738373,0.1799999999999926,-1.8919765056498712,-2.095423569173683,4.524037964994853,10.0,5,True,0.0,0.0,2,4,-0.003260782957595135,-0.005116367933295353,0,UNKNOWN: 0
3,0.2937850998714566,0.2799999999999869,-1.907034889935002,-2.111321157953638,4.538175231814644,10.0,5,True,0.0,0.0,3,4,-0.003140910484916406,-0.008257278418211758,0,UNKNOWN: 0
4,0.39356456184759736,0.37999999999999545,-1.9230157824242655,-2.126156474899073,4.551220305202124,10.0,5,True,0.0,0.0,4,4,-0.00289825524986773,-0.011155533668079488,0,UNKNOWN: 0
5,0.4938797189388424,0.47999999999998977,-1.939554591501326,-2.139577029244028,4.562868716323649,10.0,5,True,0.0,0.0,5,4,-0.0025879554436220795,-0.013743489111701567,0,UNKNOWN: 0
6,0.5935314518865198,0.5799999999999983,-1.9548299332186019,-2.150256487556432,4.571981185287753,10.0,5,True,0.0,0.0,6,4,-0.002024539090735839,-0.015768028202437407,0,UNKNOWN: 0
7,0.6936293998733163,0.6799999999999926,-1.9643483945249889,-2.1558811297040035,4.576663278688828,10.0,5,True,0.0,0.0,7,4,-0.0010402319233451616,-0.01680826012578257,0,UNKNOWN: 0
8,0.7935813900548965,0.7799999999999869,-1.9735832375429212,-2.1600505832029477,4.57994446142162,10.0,5,True,0.0,0.0,8,4,-0.0007289882393621707,-0.017537248365144743,0,UNKNOWN: 0
9,0.8940779860131443,0.8799999999999955,-1.984091892669704,-2.1634278808231087,4.582341622436265,10.0,5,True,0.0,0.0,9,4,-0.0005325830134569843,-0.018069831378601728,0,UNKNOWN: 0
10,0.9939416470006108,0.9799999999999898,-1.9967248267024873,-2.1655876075749245,4.5833633631966055,10.0,5,True,0.0,0.0,10,4,-0.00022700259589981145,-0.01829683397450154,0,UNKNOWN: 0
11,1.093671279028058,1.0799999999999983,-2.011992756370559,-2.1653042547120904,4.581763131652344,10.0,5,True,0.0,0.0,11,4,0.00035552728117358947,-0.01794130669332795,0,UNKNOWN: 0
12,1.19427274283953,1.1799999999999926,-2.026565864574583,-2.1621350615301926,4.5773932958225165,10.0,5,True,0.0,0.0,12,4,0.000970856909629335,-0.016970449783698615,0,UNKNOWN: 0
13,1.2941886440385133,1.279999999999987,-2.039787589415211,-2.1563144336233586,4.570531063959148,10.0,5,True,0.0,0.0,13,4,0.001524598515705173,-0.015445851267993442,0,UNKNOWN: 0
14,1.3939174260012805,1.3799999999999955,-2.050100026155353,-2.14916274336178,4.562599296809228,10.0,5,True,0.0,0.0,14,4,0.001762219736153122,-0.01368363153184032,0,UNKNOWN: 0
15,1.4942078629974276,1.4799999999999898,-2.0576669759579924,-2.141143073585431,4.554028145108659,10.0,5,True,0.0,0.0,15,4,0.0019042733356662556,-0.011779358196174065,0,UNKNOWN: 0
16,1.5942529519088566,1.5799999999999983,-2.0633661055192083,-2.132061091953953,4.544546065141854,10.0,5,True,0.0,0.0,16,4,0.002106656453909509,-0.009672701742264556,0,UNKNOWN: 0
17,1.6939389740582556,1.6799999999999926,-2.068035935484624,-2.1192014714796263,4.5313774340532795,10.0,5,True,0.0,0.0,17,4,0.002925706360737098,-0.006746995381527458,0,UNKNOWN: 0
18,1.7942404919303954,1.779999999999987,-2.0712638648467525,-2.0997840626514086,4.511776013770184,10.0,5,True,0.0,0.0,18,4,0.004354894568463482,-0.002392100813063976,0,UNKNOWN: 0
19,1.894425889942795,1.8799999999999955,-2.0709442233391164,-2.080940177784562,4.49300586420964,10.0,5,True,0.0,0.0,19,4,0.004170209157800589,0.001778108344736613,0,UNKNOWN: 0
20,1.9945211890153587,1.9799999999999898,-2.0682379599051406,-2.0649571206282484,4.477265533577367,10.0,5,True,0.0,0.0,20,4,0.0034970670179150865,0.0052751753626516995,0,UNKNOWN: 0
21,2.094465679023415,2.0799999999999983,-2.0626365374834226,-2.0474766507840423,4.460253514514346,10.0,5,True,0.0,0.0,21,4,0.003779601087378527,0.009054776450030227,0,UNKNOWN: 0
22,2.19460761686787,2.1799999999999926,-2.0536129848946727,-2.0276216011536112,4.441150573437959,10.0,5,True,0.0,0.0,22,4,0.004244146247248275,0.013298922697278502,0,UNKNOWN: 0
23,2.2942709599155933,2.279999999999987,-2.042184652785222,-2.0087335087317064,4.423229750309866,10.0,5,True,0.0,0.0,23,4,0.003981512266753111,0.017280434964031612,0,UNKNOWN: 0
24,2.394229270052165,2.3799999999999955,-2.02882684378256,-1.9915628396572411,4.407220708230227,10.0,5,True,0.0,0.0,24,4,0.0035567672848201156,0.020837202248851727,0,UNKNOWN: 0
25,2.494461116846651,2.4799999999999898,-2.015025074526892,-1.9759803431951082,4.392881642299766,10.0,5,True,0.0,0.0,25,4,0.0031857446774536877,0.024022946926305414,0,UNKNOWN: 0
