step,x,y,wall_time,sim_time
1,-1.8783166358481869,-2.0790828933122683,0.0938542599324137,0.0799999999999983
2,-1.8919765056498712,-2.095423569173683,0.19348819297738373,0.1799999999999926
3,-1.907034889935002,-2.111321157953638,0.2937850998714566,0.2799999999999869
4,-1.9230157824242655,-2.126156474899073,0.39356456184759736,0.37999999999999545
5,-1.939554591501326,-2.139577029244028,0.4938797189388424,0.47999999999998977
6,-1.9548299332186019,-2.150256487556432,0.5935314518865198,0.5799999999999983
7,-1.9643483945249889,-2.1558811297040035,0.6936293998733163,0.6799999999999926
8,-1.9735832375429212,-2.1600505832029477,0.7935813900548965,0.7799999999999869
9,-1.984091892669704,-2.1634278808231087,0.8940779860131443,0.8799999999999955
10,-1.9967248267024873,-2.1655876075749245,0.9939416470006108,0.9799999999999898
11,-2.011992756370559,-2.1653042547120904,1.093671279028058,1.0799999999999983
12,-2.026565864574583,-2.1621350615301926,1.19427274283953,1.1799999999999926
13,-2.039787589415211,-2.1563144336233586,1.2941886440385133,1.279999999999987
14,-2.050100026155353,-2.14916274336178,1.3939174260012805,1.3799999999999955
15,-2.0576669759579924,-2.141143073585431,1.4942078629974276,1.4799999999999898
16,-2.0633661055192083,-2.132061091953953,1.5942529519088566,1.5799999999999983
17,-2.068035935484624,-2.1192014714796263,1.6939389740582556,1.6799999999999926
18,-2.0712638648467525,-2.0997840626514086,1.7942404919303954,1.779999999999987
19,-2.0709442233391164,-2.080940177784562,1.894425889942795,1.8799999999999955
20,-2.0682379599051406,-2.0649571206282484,1.9945211890153587,1.9799999999999898
21,-2.0626365374834226,-2.0474766507840423,2.094465679023415,2.0799999999999983
22,-2.0536129848946727,-2.0276216011536112,2.19460761686787,2.1799999999999926
23,-2.042184652785222,-2.0087335087317064,2.2942709599155933,2.279999999999987
24,-2.02882684378256,-1.9915628396572411,2.394229270052165,2.3799999999999955
25,-2.015025074526892,-1.9759803431951082,2.494461116846651,2.4799999999999898
26,-2.001072767264267,-1.9615124038990133,2.5956697368528694,2.5799999999999983
27,-1.9860011776705742,-1.9471178599755243,2.6953763789497316,2.6799999999999926
28,-1.9702057397566461,-1.9325456373641636,2.7956458360422403,2.779999999999987
29,-1.9547814968575095,-1.9171865546393172,2.8954224579501897,2.8799999999999955
30,-1.940085083203452,-1.9011755160809332,2.9955072270240635,2.9799999999999898
31,-1.9260724329118775,-1.8845522478002912,3.095632345881313,3.079999999999984
32,-1.9122022230534612,-1.868815807710343,3.195768343983218,3.180000000000007
33,-1.89774269282669,-1.8523275207987104,3.2958127928432077,3.280000000000001
34,-1.8833081635757314,-1.835785670106001,3.3960100109688938,3.3799999999999955
35,-1.8687515945156443,-1.819312642138016,3.4961942189838737,3.4799999999999898
36,-1.8541273972874956,-1.8030246031468076,3.596089099999517,3.579999999999984
37,-1.8402045747955573,-1.7861960659623677,3.695861690910533,3.680000000000007
38,-1.8263669719035953,-1.7691309901201635,3.795894590904936,3.780000000000001
39,-1.8124456267718734,-1.7521004904652486,3.895895119989291,3.8799999999999955
40,-1.7985243790869672,-1.7351203883920143,3.9963000169955194,3.9799999999999898
41,-1.7853070061690663,-1.7176324892715678,4.096029598033056,4.079999999999984
42,-1.7727170258819815,-1.699763199138258,4.1963334458414465,4.180000000000007
43,-1.7613237666198014,-1.6812617969402734,4.295984928030521,4.280000000000001
44,-1.751080944099628,-1.6620346133103758,4.396130035864189,4.3799999999999955
45,-1.7419899549031554,-1.6422650979584208,4.496291874907911,4.47999999999999
46,-1.734657844887608,-1.621859372679722,4.596611222019419,4.579999999999984
47,-1.7292617544198654,-1.601677395412536,4.69628496398218,4.680000000000007
48,-1.725574622901356,-1.5810413663784109,4.796369533054531,4.780000000000001
49,-1.7228638893162773,-1.559390822495072,4.897463983856142,4.8799999999999955
50,-1.7213019700652807,-1.538018684563756,4.998206446878612,4.97999999999999
51,-1.721169842680967,-1.5126091241102928,5.099451005924493,5.099999999999994
52,-1.7222810666570767,-1.4909677469629141,5.200819334946573,5.199999999999989
53,-1.7244331514359226,-1.4692228607409181,5.301382509991527,5.299999999999983
54,-1.7276695304560008,-1.4478131742406175,5.401594778057188,5.400000000000006
55,-1.7319437448052684,-1.426604299204321,5.502145842881873,5.5
56,-1.736617618581745,-1.4051403382215828,5.602696287911385,5.599999999999994
57,-1.741589213938003,-1.3837429568030504,5.702965534990653,5.699999999999989
58,-1.7469159436904973,-1.3624357852965983,5.8030107349622995,5.799999999999983
59,-1.7525557708492183,-1.341231923762821,5.902843296062201,5.900000000000006
60,-1.7584955781962879,-1.3201083995831784,6.003121492918581,6.0
61,-1.7648550239208471,-1.2991686893761247,6.103258240967989,6.099999999999994
62,-1.7715062503076353,-1.2785009059255983,6.2032079610507935,6.199999999999989
63,-1.7784028666895528,-1.2578768043759945,6.302877434063703,6.299999999999983
64,-1.7855361200995503,-1.2371488328002658,6.403018251992762,6.400000000000006
65,-1.7926439758850223,-1.2163829089201108,6.50331598892808,6.5
66,-1.7996978691911294,-1.1955891495738047,6.603226579958573,6.599999999999994
67,-1.8066867751486742,-1.174937730380789,6.703617705963552,6.699999999999989
68,-1.8135668760952892,-1.1543879892051503,6.8035552960354835,6.799999999999983
69,-1.8202689132710617,-1.1338364829058174,6.903568944893777,6.900000000000006
70,-1.8268606668556229,-1.1133226580936062,7.0035621949937195,7.0
71,-1.8335710345495302,-1.0926034487829046,7.1033518959302455,7.099999999999994
72,-1.8401568566304884,-1.0717507685310816,7.20392165100202,7.199999999999989
73,-1.8466511135363068,-1.0511017613596716,7.303849081043154,7.299999999999983
74,-1.8532560302658165,-1.0305049798115107,7.4038530208636075,7.400000000000006
75,-1.8598231493308643,-1.0097926453356858,7.504426905885339,7.5
76,-1.8661079294453315,-0.9888070538804842,7.60409219795838,7.599999999999994
77,-1.8722663081502169,-0.9677581992694372,7.7041867868974805,7.699999999999989
78,-1.8783921329517586,-0.9467606248575562,7.803981428034604,7.799999999999983
79,-1.884467668056591,-0.925753801044228,7.9040358969941735,7.900000000000006
80,-1.890479236982994,-0.9047262916627824,8.004420033888891,8.0
81,-1.8963173063523646,-0.8836626412435933,8.105177996912971,8.099999999999994
82,-1.9019954223414486,-0.8625970352214903,8.204968767939135,8.199999999999989
83,-1.9074798813463787,-0.8414977445024129,8.305244125891477,8.299999999999983
84,-1.9127940472030323,-0.8202065977140229,8.405203606002033,8.400000000000006
85,-1.9178994817235626,-0.7989844560150434,8.505072275875136,8.5
86,-1.9228589654579233,-0.7777197287538825,8.605112744960934,8.599999999999994
87,-1.9276826823664264,-0.7564154346315427,8.705311883008108,8.699999999999989
88,-1.9323518006381641,-0.7350891408016912,8.805386702064425,8.799999999999983
89,-1.93688553872794,-0.7137173862353451,8.90539348195307,8.900000000000006
90,-1.9413053271416414,-0.6923339912026287,9.005474420962855,9.0
91,-1.9456295585700427,-0.6709279954564205,9.105124132940546,9.099999999999994
92,-1.9498688283910306,-0.6495106917752977,9.205347951035947,9.199999999999989
93,-1.9540240135460116,-0.6281240457172387,9.3066417099908,9.299999999999983
94,-1.9580943374990705,-0.6069267228108791,9.406697019003332,9.400000000000006
95,-1.9621598353463348,-0.5857482741705337,9.506864666938782,9.5
96,-1.9662382120330784,-0.5644422472080844,9.607371242018417,9.599999999999994
97,-1.970266973822605,-0.5431190331179523,9.707563810050488,9.699999999999989
98,-1.9742262582833807,-0.5218797929133921,9.807571759913117,9.799999999999983
99,-1.978076513866658,-0.5011361954020724,9.907509229844436,9.900000000000006
100,-1.9819221475143414,-0.48074780948674645,10.007930506020784,10.0
101,-1.9859925681710702,-0.45948327336352207,10.107946504838765,10.099999999999994
102,-1.990266605007389,-0.4388681223448198,10.208013965049759,10.199999999999989
103,-1.994748847002483,-0.41882759536988,10.308119892841205,10.299999999999983
104,-1.9993678336693814,-0.39972176385120917,10.40806044288911,10.400000000000006
105,-2.004166419928437,-0.3792579178642495,10.50789169385098,10.5
106,-2.0089066675231053,-0.35835258153940686,10.608146101934835,10.599999999999994
107,-2.0135089643111153,-0.33749750754773644,10.70798602188006,10.699999999999989
108,-2.0179954974869605,-0.3169241325550889,10.807942441897467,10.799999999999983
109,-2.022473785915838,-0.2960352912462416,10.908426527865231,10.900000000000006
110,-2.0267614399298,-0.2752133460675681,11.008064249996096,11.0
111,-2.0309043248172576,-0.25451847030221936,11.107962511014193,11.099999999999994
112,-2.0349444055315544,-0.2339857273457548,11.208348326850682,11.199999999999989
113,-2.0387655867899426,-0.2138718348903236,11.308453856036067,11.299999999999983
114,-2.0422483591836302,-0.19412253873868032,11.408192767063156,11.400000000000006
115,-2.0455382428784272,-0.17409483456058572,11.508564513875172,11.5
116,-2.048690625051783,-0.15397069546832567,11.608242186019197,11.599999999999994
117,-2.051685206758487,-0.1338997862918506,11.708210116019472,11.699999999999989
118,-2.0545795091401526,-0.11369610345140933,11.808538743061945,11.799999999999983
119,-2.0573313609999344,-0.09371401743715818,11.90828798385337,11.900000000000006
120,-2.0600198717317304,-0.07368229793109417,12.008670910960063,12.0
121,-2.06261693692777,-0.05301104858051484,12.10872068000026,12.099999999999994
122,-2.064818053758665,-0.03226340081206132,12.20856335083954,12.199999999999989
123,-2.0666523173581477,-0.011438830046604152,12.308587569976225,12.299999999999983
124,-2.068075623882653,0.00860162521167613,12.40898134605959,12.400000000000006
125,-2.069314980197882,0.029493484375005333,12.508719007950276,12.5
126,-2.070434831838005,0.04913573736259031,12.608835696009919,12.599999999999994
127,-2.0717935887604613,0.08763783584226943,12.810426492011175,12.799999999999983
128,-2.072152703252278,0.10727103538113482,12.911295444937423,12.900000000000006
129,-2.0723806059653604,0.12706305469306978,13.012672123033553,13.0
130,-2.07251824371432,0.14681125730202743,13.113669473910704,13.099999999999994
131,-2.0725875326468417,0.16649940807274677,13.213266127044335,13.199999999999989
132,-2.07262835529306,0.1860989950536163,13.31415082886815,13.299999999999983
133,-2.0726586428251568,0.2057142377835083,13.41430528787896,13.400000000000006
134,-2.0726989391938258,0.22529110746258274,13.51448185602203,13.5
135,-2.0727845010458577,0.24490138933453004,13.614911841927096,13.599999999999994
136,-2.072891177684506,0.2639671610173904,13.714844151865691,13.699999999999989
137,-2.0728272796504665,0.2828056269394132,13.814881800906733,13.799999999999983
138,-2.0726794917689757,0.3015044405177773,13.915166747989133,13.900000000000006
139,-2.072544246847664,0.31965827084071263,14.015104477992281,14.0
140,-2.0727077139254426,0.3376612459847064,14.11531098606065,14.099999999999994
141,-2.073636910329389,0.35582966239571984,14.215008507948369,14.199999999999989
142,-2.0746367985817598,0.37420695077221844,14.315237334929407,14.299999999999983
143,-2.075703154590374,0.3931744231986145,14.415430963039398,14.400000000000006
144,-2.076702892038603,0.411912710884872,14.515383312944323,14.5
145,-2.0788108131265477,0.42941992472468293,14.615393972955644,14.599999999999994
146,-2.081870306907533,0.4468901254260155,14.715426621958613,14.699999999999989
147,-2.0855064815289457,0.4641598215892216,14.815251413034275,14.799999999999983
148,-2.0896855015944342,0.4814174163501128,14.915727597894147,14.900000000000006
149,-2.0940826413061386,0.4982959861872311,15.015650148037821,15.0
150,-2.0990051436917465,0.5151216446891018,15.115691256942227,15.099999999999994
151,-2.1043766100611054,0.5314574561455823,15.215620727976784,15.199999999999989
152,-2.1105151046315402,0.5484622064523227,15.315727565903217,15.299999999999983
153,-2.117051036546562,0.5656766704679853,15.415779215050861,15.400000000000006
154,-2.1241365617412296,0.5835176878347148,15.515683834906667,15.5
155,-2.131492031311117,0.6014890202237153,15.616067431867123,15.599999999999994
156,-2.1395259001635627,0.6206682401379484,15.71565900486894,15.699999999999989
157,-2.1477608628488545,0.6403318278032435,15.815662813838571,15.799999999999983
158,-2.1560032696250784,0.6599655346068117,15.9157672629226,15.900000000000006
159,-2.1641036993833076,0.6792693731907075,16.01589737087488,16.0
160,-2.172008018525862,0.6982852899018955,16.115715492051095,16.099999999999994
161,-2.179662903075481,0.7171976981185868,16.215748230926692,16.19999999999999
162,-2.1871353619242138,0.7360613111152129,16.31586180999875,16.299999999999983
163,-2.1944620399540358,0.7548315420405763,16.416236425982788,16.400000000000006
164,-2.2017512496586193,0.7734963549938018,16.51622300595045,16.5
165,-2.2090370875157745,0.7921263916841416,16.615969666978344,16.599999999999994
166,-2.216254118720415,0.810701072409332,16.71640229295008,16.69999999999999
167,-2.22313478458814,0.8289133316822668,16.81638417299837,16.799999999999983
168,-2.229915178346686,0.847180985445787,16.916328522842377,16.900000000000006
169,-2.236626680130795,0.8654796758024939,17.01621474302374,17.0
170,-2.2432968915937965,0.8837843518625874,17.116153293056414,17.099999999999994
171,-2.2499608114691947,0.902040819723831,17.216387131018564,17.19999999999999
172,-2.2567179758996243,0.9203974108123081,17.31659533805214,17.299999999999983
173,-2.263590248438471,0.93901372752207,17.41622807085514,17.400000000000006
174,-2.27078393520409,0.958162830729908,17.517577248858288,17.5
175,-2.278243114717802,0.9775799098629577,17.617587279062718,17.599999999999994
176,-2.2850815501338344,0.9953741132635808,17.717838346026838,17.69999999999999
177,-2.291647345919138,1.0129419690507926,17.817995724035427,17.799999999999983
178,-2.2982410346920337,1.0308047862472964,17.918423269875348,17.900000000000006
179,-2.3052490161804626,1.04942783972955,18.018853135872632,18.0
