step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.039420099928975105,0.040000000000000036,0.026658193034171378,0.000992321144295033,1.0182337042171665,10.0,5,False,0.0,0.0025,1,2,0.00039473733371481407,0.00039473733371481407,0,UNKNOWN: 0
2,0.13812096090987325,0.14,0.03461630217542215,0.0018515676225557343,1.0103752220074376,10.0,5,True,0.0025,0.0025,2,2,0.00521471238958229,0.0056094497232971035,0,UNKNOWN: 0
3,0.237949273083359,0.24,0.052232158275832316,0.0037426502513737306,0.9929915562489312,10.0,5,True,0.0025,0.0025,3,2,0.014565634053033247,0.02017508377633035,0,UNKNOWN: 0
4,0.3383450312539935,0.3400000000000001,0.07395676279497594,0.0064386367325859435,0.9714599451739526,10.0,5,True,0.0025,0.0025,4,2,0.018637693296824777,0.03881277707315513,0,UNKNOWN: 0
5,0.43803184386342764,0.44000000000000006,0.09562371029682623,0.009865714111805654,0.9497759226653889,10.0,5,True,0.0025,0.0025,5,2,0.018787316384796846,0.05760009345795197,0,UNKNOWN: 0
6,0.5386545299552381,0.54,0.1170939840711613,0.0141531931263379,0.9280255188704205,10.0,5,True,0.0025,0.0025,6,2,0.018852483234958906,0.07645257669291088,0,UNKNOWN: 0
7,0.6385056721046567,0.64,0.1382738449350891,0.019293215331829646,0.9062937018356454,10.0,5,True,0.0025,0.0025,7,2,0.018834236516913554,0.09528681320982443,0,UNKNOWN: 0
8,0.8382183453068137,0.8400000000000001,0.18022645135570717,0.03174242935757095,0.8625490536536488,10.0,5,True,0.0025,0.0025,9,2,0.04044434603284641,0.13573115924267085,0,UNKNOWN: 0
9,0.9386110031045973,0.94,0.20102338435064931,0.03864694472409076,0.84063605996118,10.0,5,True,0.0025,0.0025,10,2,0.01901209857328904,0.15474325781595988,0,UNKNOWN: 0
10,1.0384548353031278,1.04,0.22151338350165198,0.04586665862510616,0.8189170766417764,10.0,5,True,0.0025,0.0025,11,2,0.018821637592548932,0.1735648954085088,0,UNKNOWN: 0
11,1.2394567080773413,1.24,0.26205919454256876,0.06107725041042904,0.7756550646661327,10.0,5,True,0.0025,0.0025,13,2,0.03997053958760153,0.21353543499611033,0,UNKNOWN: 0
12,1.339506108313799,1.34,0.2822941806589967,0.06895287108694761,0.7539790964203194,10.0,5,True,0.0025,0.0025,14,2,0.01877940947364387,0.2323148444697542,0,UNKNOWN: 0
13,1.5402607340365648,1.54,0.32281656521991825,0.08500808290395596,0.7104920518837637,10.0,5,True,0.0025,0.0025,16,2,0.04019145520965092,0.2725062996794051,0,UNKNOWN: 0
14,1.6407087510451674,1.64,0.3431630322719726,0.09304029989552665,0.6886705316039605,10.0,5,True,0.0025,0.0025,17,2,0.018922298653765796,0.2914285983331709,0,UNKNOWN: 0
15,1.7411741381511092,1.74,0.3634981449582549,0.1010573961951159,0.6668678636094961,10.0,5,True,0.0025,0.0025,18,2,0.01890379126831988,0.3103323896014908,0,UNKNOWN: 0
16,1.8418380729854107,1.84,0.3838678392876429,0.1090823127073731,0.6450336423768941,10.0,5,True,0.0025,0.0025,19,2,0.01893476724443019,0.329267156845921,0,UNKNOWN: 0
17,1.9418834731914103,1.9400000000000002,0.4043040889001539,0.11704340199650116,0.6231586630344397,10.0,5,True,0.0025,0.0025,20,2,0.0189747796904296,0.3482419365363506,0,UNKNOWN: 0
18,2.1423291699029505,2.1399999999999997,0.44545433605561274,0.13257096083687905,0.5792697019357994,10.0,5,True,0.0025,0.0025,22,2,0.04058601876509858,0.3888279553014492,0,UNKNOWN: 0
19,2.2422498213127255,2.24,0.4661261147629048,0.14012402548325384,0.557298513982249,10.0,5,True,0.0025,0.0025,23,2,0.019069228178597894,0.4078971834800471,0,UNKNOWN: 0
20,2.3422461822628975,2.34,0.4868316087844611,0.14755502800116982,0.5353328578025658,10.0,5,True,0.0025,0.0025,24,2,0.01906379760775103,0.4269609810877981,0,UNKNOWN: 0
