ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.06077026994898915,0.0600000000000005,0.10000000000000053,44,0.8350879103221912,0.237960732365305,0.2939757584007394,1.7174874485668126,0.289154052734375,0.004673900521350079,0.004673900521350079,0.004673900521350079,0.0,-0.0,False,False,1,10.0,5,0.012,1.0,0.002,0.77825927734375,0.6721295118331909,0,False
2,0.2612005462870002,0.22000000000000064,0.17600000000000016,309,0.8590085548213625,0.24750625298845155,0.48745393718141217,1.6942851532756016,0.2852477431297302,0.010946299179900231,0.01562019970125031,0.013446299179900232,0.0,-0.0025,True,True,2,5.0,10,0.024,0.5,0.004,0.7821043133735657,0.7127697467803955,0,False
3,0.3621923020109534,0.3200000000000003,0.10099999999999998,163,0.873452484945092,0.2564919905008227,0.6284411479983334,1.677921723634944,0.28249281644821167,0.0069830088056364,0.022603208506886713,0.0094830088056364,0.0,-0.0025,True,True,3,5.0,10,0.004,0.5,0.006,0.8212899565696716,0.32940515875816345,0,False
4,0.46198664838448167,0.41999999999999993,0.09999999999999964,161,0.8870273917858464,0.26739842328881525,0.7054561399517134,1.6607272002885,0.2795979678630829,0.009964647991513293,0.03256785649840001,0.009964647991513293,0.0,-0.0,False,False,3,5.0,10,0.024,0.5,0.006,0.8306882977485657,0.3073459565639496,0,False
5,0.5621635112911463,0.5200000000000005,0.09999999999999964,162,0.9004667447890011,0.2796120593630948,0.7699425175565384,1.6426564439615146,0.276555597782135,0.007972446494195113,0.04054030299259512,0.010472446494195113,0.0,-0.0025,True,True,4,5.0,10,0.004,0.5,0.008,0.9976320862770081,0.056873347610235214,0,False
6,0.6621362073346972,0.6200000000000001,0.10000000000000053,163,0.9151183835575732,0.2943381263439653,0.7948075345944459,1.6219090171499297,0.2730625867843628,0.012023642687942556,0.052563945680537676,0.012023642687942556,0.0,-0.0,False,False,4,5.0,10,0.024,0.5,0.008,0.9979379177093506,0.04772486537694931,0,False
7,0.7625212981365621,0.7199999999999998,0.09999999999999964,166,0.9304301511887227,0.3100476710215014,0.8049703319060048,1.5999893853288203,0.26937222480773926,0.010202964240419164,0.06276690992095683,0.012702964240419164,0.0,-0.0025,True,True,5,5.0,10,0.004,0.5,0.01,0.9997111558914185,0.08813931792974472,0,False
8,0.8621617262251675,0.8200000000000003,0.10000000000000053,160,0.9455452887321687,0.32598056290774646,0.8221253150091177,1.5780355892723081,0.2656761109828949,0.012722763252745814,0.07548967317370264,0.012722763252745814,0.0,-0.0,False,False,5,5.0,10,0.024,0.5,0.01,0.9997230172157288,0.07970511168241501,0,False
9,0.9623299990780652,0.9199999999999999,0.09999999999999964,163,0.9603893367735519,0.342170840576338,0.8369446446478301,1.5560715262434985,0.26197826862335205,0.010228713214999569,0.08571838638870222,0.01272871321499957,0.0,-0.0025,True,True,6,5.0,10,0.004,0.5,0.012,0.9997029304504395,-0.04357462376356125,0,False
10,1.062414722982794,1.0200000000000005,0.09999999999999964,161,0.9752035288855664,0.3584437215956949,0.8253080827011199,1.5340660412919724,0.2582734525203705,0.012752718235126338,0.09847110462382855,0.012752718235126338,0.0,-0.0,False,False,6,5.0,10,0.024,0.5,0.012,0.999654233455658,-0.040203869342803955,0,False
11,1.1628985232673585,1.12,0.10000000000000053,166,0.9901601712352354,0.3745835756219627,0.8184858703661475,1.5120642736924852,0.25456926226615906,0.010250563938448181,0.10872166856227673,0.012750563938448181,0.0,-0.0025,True,True,7,5.0,10,0.004,0.5,0.014,0.9985391497612,-0.05156378820538521,0,False
