ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.1852571030613035,0.16000000000000014,0.1739999999999995,266,-1.854947556710176,-2.1196503191402174,-2.7064021268919096,3.7423832711550857,0.630062997341156,-0.005747890329582669,-0.005747890329582669,-0.005747890329582669,0.0,-0.0,True,True,2,0.2,250,0.012,0.02,0.004,0.7022281885147095,-0.8718028664588928,0,False
2,0.2850920921191573,0.26000000000000156,0.10000000000000142,169,-1.869854832917304,-2.125065197823308,-2.8813933836742733,3.7572608220808617,0.6325677633285522,-0.003998271789049472,-0.009746162118632141,-0.003998271789049472,0.0,-0.0,False,False,2,0.2,250,0.032,0.02,0.004,0.7252136468887329,-0.8618032932281494,0,False
3,0.38599925208836794,0.35999999999999943,0.10099999999999909,167,-1.8859675745478457,-2.127922886084417,-3.053848922707836,3.771421101079939,0.6349517703056335,-0.0038055083346406875,-0.013551670453272829,-0.0038055083346406875,0.0,-0.0,False,False,2,0.2,250,0.052,0.02,0.004,0.7511330246925354,-0.8861187696456909,0,False
4,0.5858926880173385,0.5600000000000023,0.1999999999999993,335,-1.9196736793900395,-2.124937682582047,2.8762192512899474,3.795367928879465,0.638983428478241,-0.006435597263672367,-0.019987267716945197,-0.006435597263672367,0.0,-0.0,False,False,2,0.2,250,0.092,0.02,0.004,0.7944849729537964,-0.8707790374755859,0,False
5,0.6862068630289286,0.6600000000000001,0.10000000000000142,162,-1.9365613920592064,-2.118731664818735,2.7026157924825616,3.804425876680335,0.6405084133148193,-0.0024342808396075333,-0.02242154855655273,-0.0024342808396075333,0.0,-0.0,False,False,2,0.2,250,0.112,0.02,0.004,0.8328742980957031,-0.859428882598877,0,False
6,0.8864200359676033,0.8599999999999994,0.1999999999999993,328,-1.9676366726664656,-2.0970226804307326,2.3647858141735276,3.8147848976947367,0.6422524452209473,-0.002783938142150388,-0.02520548669870312,-0.002783938142150388,0.0,-0.0,False,False,2,0.2,250,0.152,0.02,0.004,0.8685846924781799,-0.8142021298408508,0,False
7,1.0862535529304296,1.0600000000000023,0.1999999999999993,334,-1.9906569349460177,-2.065707813218979,2.0477794604299113,3.813214050933257,0.6419879794120789,0.00042215767384552483,-0.024783329024857595,0.00042215767384552483,0.0,-0.0,False,False,2,0.2,250,0.192,0.02,0.004,0.8754099011421204,-0.7066430449485779,0,False
8,1.186519738053903,1.1600000000000001,0.10000000000000142,165,-1.9984474254678444,-2.0476251808250003,1.909866380452895,3.808153141657766,0.6411359310150146,0.0013600955482583835,-0.023423233476599213,0.0013600955482583835,0.0,-0.0,False,False,2,0.2,250,0.212,0.02,0.004,0.8860788345336914,-0.5819305777549744,0,False
9,1.3862371970899403,1.3599999999999994,0.1999999999999993,330,-2.007306327741967,-2.009708091703979,1.6913930497894276,3.7919182261875877,0.6384026408195496,0.004363057121824701,-0.019060176354774513,0.004363057121824701,0.0,-0.0,False,False,2,0.2,250,0.252,0.02,0.004,0.8908392786979675,-0.4251396656036377,0,False
10,1.586474240059033,1.5600000000000023,0.1999999999999993,337,-2.008595271867145,-1.9705162769334716,1.522364234066842,3.7692027269966775,0.634578287601471,0.006104683495442691,-0.012955492859331823,0.006104683495442691,0.0,-0.0,False,False,2,0.2,250,0.292,0.02,0.004,0.9011542201042175,-0.3901880085468292,0,False
11,1.6867562760598958,1.6600000000000001,0.10000000000000142,170,-2.0068657731286446,-1.9506119542643137,1.4445686857948765,3.755861681580215,0.6323322057723999,0.0035853431650941163,-0.009370149694237707,0.0035853431650941163,0.0,-0.0,False,False,2,0.2,250,0.312,0.02,0.004,0.902000904083252,-0.38059934973716736,0,False
12,1.8868426310364157,1.8599999999999994,0.1999999999999993,336,-1.9989281044058416,-1.91159629890259,1.294881772062624,3.726221640625098,0.6273420453071594,0.007965621503724315,-0.001404528190513392,0.007965621503724315,0.0,-0.0,False,False,2,0.2,250,0.352,0.02,0.004,0.8963249325752258,-0.3553484380245209,0,False
13,2.086983464891091,2.0600000000000023,0.1999999999999993,338,-1.9857146926392184,-1.8746988463453416,1.1611547836306002,3.693752517751797,0.6218755841255188,0.008725923953960883,0.007321395763447491,0.008725923953960883,0.0,-0.0,False,False,2,0.2,250,0.392,0.02,0.004,0.8687911629676819,-0.30440059304237366,0,False
14,2.1870616220403463,2.16,0.10000000000000142,169,-1.9775513587983826,-1.8573467322678967,1.1014129719784522,3.676949378469995,0.6190466284751892,0.004515764596812768,0.011837160360260258,0.004515764596812768,0.0,-0.0,False,False,2,0.2,250,0.412,0.02,0.004,0.8568540811538696,-0.27984482049942017,0,False
15,2.387083298061043,2.3599999999999994,0.1999999999999993,336,-1.9587669361061988,-1.8247690967670713,0.9972878932698391,3.6426562748630573,0.6132730841636658,0.009216110191430473,0.021053270551690734,0.009216110191430473,0.0,-0.0,False,False,2,0.2,250,0.452,0.02,0.004,0.839356005191803,-0.21416358649730682,0,False
16,2.587258293060586,2.5600000000000023,0.1999999999999993,342,-1.9374787901383772,-1.7945117922593976,0.9221973830463119,3.607736177878932,0.6073939800262451,0.009384611710560674,0.030437882262251408,0.009384611710560674,0.0,-0.0,False,False,2,0.2,250,0.492,0.02,0.004,0.8330847024917603,-0.14856365323066711,0,False
17,2.6872212109155953,2.66,0.10000000000000142,166,-1.9261690203803803,-1.7800359384947364,0.8934442639272561,3.5901272582885593,0.6044293642044067,0.004732314262278776,0.035170196524530184,0.004732314262278776,0.0,-0.0,False,False,2,0.2,250,0.512,0.02,0.004,0.8312090635299683,-0.1271546334028244,0,False
18,2.8873889460228384,2.8599999999999994,0.1999999999999993,334,-1.9025007825863995,-1.7520149941018133,0.8475901561399904,3.554613447078831,0.5984503030776978,0.009544169614333187,0.04471436613886337,0.009544169614333187,0.0,-0.0,False,False,2,0.2,250,0.552,0.02,0.004,0.8333104848861694,-0.09453392773866653,0,False
19,3.0876016300171614,3.0600000000000023,0.1999999999999993,336,-1.8776773908135884,-1.724891359007473,0.8134546375769691,3.5186946215136525,0.5924030542373657,0.009653015316131571,0.054367381454994944,0.009653015316131571,0.0,-0.0,False,False,2,0.2,250,0.592,0.02,0.004,0.8360373973846436,-0.07003357261419296,0,False
20,3.187560728052631,3.16,0.10000000000000142,166,-1.8649253883046064,-1.7115908996168687,0.7998341939038554,3.500613421197606,0.589358925819397,0.004859237484480697,0.05922661893947564,0.004859237484480697,0.0,-0.0,False,False,2,0.2,250,0.612,0.02,0.004,0.8372433185577393,-0.060253702104091644,0,False
21,3.387685982976109,3.3599999999999994,0.1999999999999993,335,-1.8388915840376838,-1.6854024820070408,0.777866698989304,3.4642644448965254,0.5832392573356628,0.009768616301870203,0.06899523524134585,0.009768616301870203,0.0,-0.0,False,False,2,0.2,250,0.652,0.02,0.004,0.8394179940223694,-0.04620731249451637,0,False
22,3.5875892909243703,3.5600000000000023,0.1999999999999993,333,-1.812306108007129,-1.6596754087281456,0.7605556843563618,3.4277388058652263,0.5770898461341858,0.009816093579140688,0.07881132882048654,0.009816093579140688,0.0,-0.0,False,False,2,0.2,250,0.692,0.02,0.004,0.8412118554115295,-0.038597218692302704,0,False
23,3.687607869040221,3.66,0.10000000000000142,168,-1.7988402328871982,-1.6469603961982702,0.7529289109263592,3.4094225272869254,0.5740061402320862,0.004922413661048997,0.08373374248153553,0.004922413661048997,0.0,-0.0,False,False,2,0.2,250,0.712,0.02,0.004,0.8422459363937378,-0.035638224333524704,0,False
24,3.887346917996183,3.8599999999999994,0.1999999999999993,334,-1.7715860217377695,-1.6217715568323434,0.7393613017580639,3.3726688906639217,0.5678183436393738,0.009877366858824387,0.09361110934035992,0.009877366858824387,0.0,-0.0,False,False,2,0.2,250,0.752,0.02,0.004,0.8442173600196838,-0.030865458771586418,0,False
25,3.987782452022657,3.960000000000001,0.10000000000000142,170,-1.757809904863733,-1.609284279563624,0.7332537998589332,3.3542333027868567,0.5647145509719849,0.004954477473554149,0.09856558681391407,0.004954477473554149,0.0,-0.0,False,False,2,0.2,250,0.772,0.02,0.004,0.8453006148338318,-0.02899511717259884,0,False
