ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.03756487602367997,0.040000000000000036,0.10000000000000003,23,0.02673212599176927,-0.00030188779179351317,-0.037559896094052074,1.4334513059297591,0.24133408069610596,-0.00020577651484740146,-0.00020577651484740146,-0.00020577651484740146,0.0,-0.0,False,False,1,10.0,5,0.008,1.0,0.002,0.9993884563446045,0.10818636417388916,0,False
2,0.1361720149870962,0.14,0.09999999999999998,132,0.03473214521531533,-0.0006064359289629229,-0.03817814962583725,1.4394040256610015,0.24233627319335938,-0.0041535730139787876,-0.004359349528826189,-0.0041535730139787876,0.0,-0.0,True,True,2,10.0,5,0.008,1.0,0.004,0.9995096325874329,0.1094021126627922,0,False
3,0.23646955704316497,0.24,0.09999999999999998,164,0.05255199884788163,-0.0012710237044506467,-0.036887573806128386,1.452724802658015,0.24457894265651703,-0.009294712729315405,-0.013654062258141593,-0.009294712729315405,0.0,-0.0,True,True,3,10.0,5,0.008,1.0,0.006,0.9992783069610596,0.10479656606912613,0,False
4,0.3374319539871067,0.3400000000000001,0.10100000000000009,164,0.07448697932783885,-0.001824828178722511,-0.01338954786153625,1.4690729203486086,0.24733129143714905,-0.011407071647034693,-0.025061133905176287,-0.011407071647034693,0.0,-0.0,True,True,4,10.0,5,0.008,1.0,0.008,0.9993932247161865,0.10588355362415314,0,False
5,0.43793172505684197,0.44000000000000006,0.09999999999999998,164,0.09643801752041649,-0.0019107192258754075,0.007681867364680273,1.4852614574266854,0.25005677342414856,-0.011295722590531162,-0.03635685649570745,-0.011295722590531162,0.0,-0.0,True,True,5,10.0,5,0.008,1.0,0.01,0.9992437958717346,0.12255356460809708,0,False
6,0.5379975000396371,0.54,0.09999999999999998,161,0.11837969760980684,-0.001479227725005763,0.03189429858400389,1.501244124008526,0.2527475953102112,-0.011152074279146156,-0.0475089307748536,-0.011152074279146156,0.0,-0.0,True,True,6,10.0,5,0.008,1.0,0.012,0.9993187785148621,0.09794138371944427,0,False
7,0.6380355749279261,0.64,0.09999999999999998,164,0.14031863954738721,-0.0005797920775357933,0.05213889294523153,1.5170651742850665,0.25541120767593384,-0.011039304796519621,-0.058548235571373224,-0.011039304796519621,0.0,-0.0,True,True,7,10.0,5,0.008,1.0,0.014,0.9992664456367493,0.2233259528875351,0,False
8,0.7376250338274986,0.74,0.09999999999999998,163,0.16215283134444067,0.0011187882385262531,0.10022041124370111,1.5324369560152205,0.2579991817474365,-0.010725822926962253,-0.06927405849833548,-0.010725822926962253,0.0,-0.0,True,True,8,10.0,5,0.008,1.0,0.016,0.9979432225227356,0.19549161195755005,0,False
9,0.8383162929676473,0.8400000000000001,0.10000000000000009,164,0.183905819194498,0.003704527287373913,0.13875696217853506,1.5473323856341343,0.2605069577693939,-0.010393443214204347,-0.07966750171253983,-0.010393443214204347,0.0,-0.0,True,True,9,10.0,5,0.008,1.0,0.018,0.9998605847358704,0.16414038836956024,0,False
10,1.0382213748525828,1.04,0.19999999999999996,322,0.22710620685346153,0.011149278727710646,0.2058088231382307,1.5759490926780368,0.26532483100891113,-0.019967609343785383,-0.09963511105632522,-0.019967609343785383,0.0,-0.0,True,True,11,10.0,5,0.008,1.0,0.022,0.9930695295333862,0.16596285998821259,0,False
11,1.138413829030469,1.14,0.10000000000000009,164,0.24833258300349018,0.015938207008853317,0.23858653880475283,1.5895634519777229,0.2676169276237488,-0.009499562879300098,-0.10913467393562531,-0.009499562879300098,0.0,-0.0,True,True,12,10.0,5,0.008,1.0,0.024,0.9897560477256775,0.13942357897758484,0,False
