step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,10.0,0.0011899048695340753,0.009962821379303932,0.14886687695980072,0.3400898277759552,0.49989059567451477
3,10.0,0.0009986038785427809,0.008919510059058666,0.14469014108181,0.33874133229255676,0.506650447845459
4,10.0,0.0009373082430101931,0.008569689467549324,0.1431920826435089,0.3382210433483124,0.5090798735618591
5,10.0,0.0009128910023719072,0.008427347987890244,0.1425701379776001,0.3380129933357239,0.510076642036438
6,10.0,0.0009038608404807746,0.00837435107678175,0.1423485428094864,0.3379589021205902,0.5104143619537354
7,10.0,0.0008992666262201965,0.008347142487764359,0.1422397494316101,0.337946355342865,0.5105675458908081
8,10.0,0.0008918152307160199,0.008303698152303696,0.14205248653888702,0.3379296362400055,0.5108223557472229
9,10.0,0.0008851498714648187,0.00826453696936369,0.1418841928243637,0.33791717886924744,0.5110489726066589
10,10.0,0.0008819929207675159,0.008245721459388733,0.1418047845363617,0.3378961384296417,0.5111713409423828
11,10.0,0.0008831891464069486,0.008251470513641834,0.14182239770889282,0.337906152009964,0.5111368298530579
12,10.0,0.0008870258461683989,0.008273251354694366,0.14192241430282593,0.3379639685153961,0.5109532475471497
13,10.0,0.0008849932346493006,0.00826178677380085,0.14187714457511902,0.33799827098846436,0.5109778046607971
14,10.0,0.0008938508690334857,0.008311588317155838,0.14210031926631927,0.3380887806415558,0.51060551404953
15,10.0,0.0009065362391993403,0.008383981883525848,0.14244253933429718,0.3382471203804016,0.510019838809967
16,10.0,0.0009210833813995123,0.00846667680889368,0.14283199608325958,0.33843761682510376,0.5093426704406738
17,10.0,0.0009311032481491566,0.00852299015969038,0.14308784902095795,0.3385411202907562,0.5089169144630432
18,10.0,0.0009319248492829502,0.008529465645551682,0.14312782883644104,0.33859771490097046,0.5088130235671997
19,10.0,0.0009358933311887085,0.008550137281417847,0.14323173463344574,0.33860379457473755,0.5086784958839417
20,10.0,0.0009300570818595588,0.008519204333424568,0.14308501780033112,0.3385511040687561,0.508914589881897
21,10.0,0.0009239894570782781,0.008487073704600334,0.14295153319835663,0.3385080397129059,0.5091292858123779
22,10.0,0.0009190948912873864,0.008459920063614845,0.1428256332874298,0.3384459614753723,0.5093494057655334
23,10.0,0.0009182794019579887,0.008455924689769745,0.1428101807832718,0.33843186497688293,0.5093837380409241
24,10.0,0.0009183732327073812,0.008456929586827755,0.14281591773033142,0.3384285867214203,0.5093801617622375
25,10.0,0.0009104322525672615,0.008411762304604053,0.14263932406902313,0.33838242292404175,0.5096560120582581
26,10.0,0.0009039958822540939,0.008374049328267574,0.1424594670534134,0.3382808268070221,0.509981632232666
27,10.0,0.0009020027355290949,0.008363335393369198,0.14241822063922882,0.3382914960384369,0.5100249648094177
28,10.0,0.0009049993241205812,0.008379955776035786,0.142507404088974,0.3383687436580658,0.5098388195037842
29,10.0,0.0009127555531449616,0.008425458334386349,0.14273788034915924,0.3385094106197357,0.5094144940376282
30,10.0,0.0009211417054757476,0.008473780006170273,0.14297513663768768,0.3386322855949402,0.5089976191520691
31,10.0,0.0009300024248659611,0.008524267002940178,0.1432138979434967,0.338758647441864,0.5085732340812683
32,10.0,0.0009304688428528607,0.008525577373802662,0.1432013362646103,0.33876851201057434,0.5085740685462952
33,10.0,0.0009317930671386421,0.008533026091754436,0.1432437151670456,0.3388131260871887,0.5084784030914307
34,10.0,0.0009301927639171481,0.008522897958755493,0.1431843340396881,0.33873453736305237,0.5086280703544617
35,10.0,0.0009329415042884648,0.008537907153367996,0.14324352145195007,0.3387286365032196,0.5085570216178894
36,10.0,0.0009399057598784566,0.008578053675591946,0.14344634115695953,0.3387596905231476,0.5082759857177734
37,10.0,0.0009400320705026388,0.008581243455410004,0.14346368610858917,0.3387288451194763,0.5082861185073853
38,10.0,0.0009401649585925043,0.008583593182265759,0.14346647262573242,0.3386771082878113,0.5083327293395996
39,10.0,0.0009392248466610909,0.008578396402299404,0.1434377133846283,0.3386222720146179,0.5084224343299866
40,10.0,0.0009381237905472517,0.008572223596274853,0.1434057056903839,0.33857661485671997,0.5085073113441467
41,10.0,0.0009317401563748717,0.00853545218706131,0.14323388040065765,0.3384397327899933,0.5088592171669006
42,10.0,0.0009286045678891242,0.00851790513843298,0.14315170049667358,0.3383390009403229,0.5090627074241638
43,10.0,0.0009280115482397377,0.00851543340831995,0.1431542932987213,0.3383229970932007,0.5090792775154114
44,10.0,0.0009312955662608147,0.008534292690455914,0.14325109124183655,0.3383384644985199,0.5089448690414429
45,10.0,0.0009239534847438335,0.008491640910506248,0.14305369555950165,0.33826756477355957,0.5092631578445435
46,10.0,0.0009283579420298338,0.008517608977854252,0.1431867480278015,0.33834365010261536,0.5090236067771912
47,10.0,0.0009237987105734646,0.008490102365612984,0.14303453266620636,0.33827510476112366,0.5092764496803284
48,10.0,0.000919321202673018,0.008462898433208466,0.14291447401046753,0.3382736146450043,0.5094296336174011
49,10.0,0.0009240150102414191,0.008491558022797108,0.1430485099554062,0.3383491635322571,0.5091868042945862
50,10.0,0.0009270893060602248,0.008509189821779728,0.14313320815563202,0.3383786380290985,0.5090517997741699
51,10.0,0.0009302667458541691,0.00852527841925621,0.1432121843099594,0.33838653564453125,0.5089458227157593
52,10.0,0.0009290255256928504,0.008518330752849579,0.1431654542684555,0.33843594789505005,0.5089511871337891
53,10.0,0.0009414528030902147,0.008586319163441658,0.14350806176662445,0.33851805329322815,0.5084461569786072
54,10.0,0.0009553294512443244,0.008664834313094616,0.14389140903949738,0.33868008852005005,0.5078083276748657
55,10.0,0.0009561683982610703,0.008668639697134495,0.14391739666461945,0.3387647867202759,0.5076930522918701
56,10.0,0.0009552650153636932,0.008662126027047634,0.14390568435192108,0.33877184987068176,0.5077050924301147
57,10.0,0.0009850708302110434,0.008829878643155098,0.14468947052955627,0.3390670120716095,0.5064285397529602
58,10.0,0.0010021543130278587,0.008927969262003899,0.14521323144435883,0.33926922082901,0.5055873990058899
59,10.0,0.0010123173706233501,0.008986104279756546,0.14548274874687195,0.3393944501876831,0.5051243305206299
60,10.0,0.001034148153848946,0.009106541983783245,0.14601536095142365,0.3396526873111725,0.5041913390159607
61,10.0,0.0010070694843307137,0.008958399295806885,0.14538268744945526,0.3395105302333832,0.5051412582397461
62,10.0,0.0009755551582202315,0.008778841234743595,0.14453630149364471,0.33917033672332764,0.506538987159729
63,10.0,0.000965678074862808,0.008720951154828072,0.14425960183143616,0.33906289935112,0.5069908499717712
64,10.0,0.0009697276400402188,0.008739976212382317,0.14432165026664734,0.33911824226379395,0.5068504214286804
65,10.0,0.000964671082329005,0.008709298446774483,0.14417049288749695,0.33902785181999207,0.5071277022361755
66,10.0,0.000957133830524981,0.00866655819118023,0.14397209882736206,0.3388238549232483,0.5075803399085999
67,10.0,0.0009612097055651248,0.00868985801935196,0.14408628642559052,0.3387971520423889,0.5074655413627625
68,10.0,0.000971497327554971,0.008749160915613174,0.14436304569244385,0.3388679623603821,0.5070483088493347
