step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.03756487602367997,0.040000000000000036,0.02673212599176927,-0.00030188779179351317,1.4334513059297591,10.0,5,False,0.0,0.0,1,2,-0.00020577651484740146,-0.00020577651484740146,0,UNKNOWN: 0
2,0.1361720149870962,0.14,0.03473214521531533,-0.0006064359289629229,1.4394040256610015,10.0,5,True,0.0,0.0,2,2,-0.0041535730139787876,-0.004359349528826189,0,UNKNOWN: 0
3,0.23646955704316497,0.24,0.05255199884788163,-0.0012710237044506467,1.452724802658015,10.0,5,True,0.0,0.0,3,2,-0.009294712729315405,-0.013654062258141593,0,UNKNOWN: 0
4,0.3374319539871067,0.3400000000000001,0.07448697932783885,-0.001824828178722511,1.4690729203486086,10.0,5,True,0.0,0.0,4,2,-0.011407071647034693,-0.025061133905176287,0,UNKNOWN: 0
5,0.43793172505684197,0.44000000000000006,0.09643801752041649,-0.0019107192258754075,1.4852614574266854,10.0,5,True,0.0,0.0,5,2,-0.011295722590531162,-0.03635685649570745,0,UNKNOWN: 0
6,0.5379975000396371,0.54,0.11837969760980684,-0.001479227725005763,1.501244124008526,10.0,5,True,0.0,0.0,6,2,-0.011152074279146156,-0.0475089307748536,0,UNKNOWN: 0
7,0.6380355749279261,0.64,0.14031863954738721,-0.0005797920775357933,1.5170651742850665,10.0,5,True,0.0,0.0,7,2,-0.011039304796519621,-0.058548235571373224,0,UNKNOWN: 0
8,0.7376250338274986,0.74,0.16215283134444067,0.0011187882385262531,1.5324369560152205,10.0,5,True,0.0,0.0,8,2,-0.010725822926962253,-0.06927405849833548,0,UNKNOWN: 0
9,0.8383162929676473,0.8400000000000001,0.183905819194498,0.003704527287373913,1.5473323856341343,10.0,5,True,0.0,0.0,9,2,-0.010393443214204347,-0.07966750171253983,0,UNKNOWN: 0
10,1.0382213748525828,1.04,0.22710620685346153,0.011149278727710646,1.5759490926780368,10.0,5,True,0.0,0.0,11,2,-0.019967609343785383,-0.09963511105632522,0,UNKNOWN: 0
11,1.138413829030469,1.14,0.24833258300349018,0.015938207008853317,1.5895634519777229,10.0,5,True,0.0,0.0,12,2,-0.009499562879300098,-0.10913467393562531,0,UNKNOWN: 0
12,1.3387327569071203,1.34,0.2902610312266169,0.02729786170345574,1.6158350409355215,10.0,5,True,0.0,0.0,14,2,-0.01833127845020885,-0.12746595238583416,0,UNKNOWN: 0
13,1.538706807885319,1.54,0.33205832940920166,0.04071734026157417,1.6415244217573606,10.0,5,True,0.0,0.0,16,2,-0.017925036579060607,-0.14539098896489477,0,UNKNOWN: 0
14,1.638933920999989,1.64,0.3526592476941968,0.048170348193627456,1.6539851628077156,10.0,5,True,0.0,0.0,17,2,-0.008694613571220585,-0.15408560253611536,0,UNKNOWN: 0
15,1.8382125289645046,1.84,0.3932939166535073,0.06468312635170434,1.6781196283768116,10.0,5,True,0.0,0.0,19,2,-0.016840078051797748,-0.1709256805879131,0,UNKNOWN: 0
16,1.93828144390136,1.9400000000000002,0.41352443139660183,0.07330177999592073,1.690213236659158,10.0,5,True,0.0,0.0,20,2,-0.008438442807839192,-0.1793641233957523,0,UNKNOWN: 0
17,2.038349778857082,2.04,0.4337820196757662,0.08188742646234234,1.7025456405557973,10.0,5,True,0.0,0.0,21,2,-0.008605064967820555,-0.18796918836357285,0,UNKNOWN: 0
18,2.1388936089351773,2.1399999999999997,0.453789321163757,0.09081474689742303,1.7146781925261674,10.0,5,True,0.0,0.0,22,2,-0.008465616177146522,-0.19643480454071938,0,UNKNOWN: 0
19,2.3390197488479316,2.34,0.4935266996107701,0.10956245915187215,1.7388216859502148,10.0,5,True,0.0,0.0,24,2,-0.01684637733286475,-0.21328118187358414,0,UNKNOWN: 0
20,2.5386235038749874,2.54,0.5325487231010245,0.1295947024601417,1.762472895754285,10.0,5,True,0.0,0.0,26,2,-0.016502881241753732,-0.22978406311533786,0,UNKNOWN: 0
21,2.639252193039283,2.6399999999999997,0.5518638654640098,0.1400272887572762,1.774213709626486,10.0,5,True,0.0,0.0,27,2,-0.008192276784975475,-0.23797633990031333,0,UNKNOWN: 0
22,2.8394154829438776,2.84,0.5902128449654251,0.1614309229693979,1.7977695073948974,10.0,5,True,0.0,0.0,29,2,-0.016436306486950214,-0.2544126463872636,0,UNKNOWN: 0
23,2.9389515628572553,2.9400000000000004,0.6093248245200208,0.17226758352821678,1.8097147756292247,10.0,5,True,0.0,0.0,30,2,-0.008334936973840197,-0.26274758336110376,0,UNKNOWN: 0
24,3.0395931219682097,3.04,0.62842538037344,0.18312367261898435,1.8218276787388192,10.0,5,True,0.0,0.0,31,2,-0.00845190597717786,-0.27119948933828164,0,UNKNOWN: 0
25,3.139718367019668,3.1399999999999997,0.6475957213853264,0.1938870218623142,1.8342273490056817,10.0,5,True,0.0,0.0,32,2,-0.008652000787533554,-0.27985149012581517,0,UNKNOWN: 0
26,3.3399558959063143,3.34,0.6856928562347914,0.2156544294655836,1.8592359233541547,10.0,5,True,0.0,0.0,34,2,-0.017449996677438136,-0.2973014868032533,0,UNKNOWN: 0
27,3.53996171685867,3.54,0.7229851061072324,0.23873335239102159,1.8836677770863437,10.0,5,True,0.0,0.0,36,2,-0.01704758378105572,-0.314349070584309,0,UNKNOWN: 0
28,3.6399905818980187,3.6399999999999997,0.7412432416225594,0.2509270552744437,1.8955310865590567,10.0,5,True,0.0,0.0,37,2,-0.008277749382979219,-0.3226268199672882,0,UNKNOWN: 0
29,3.739991788053885,3.74,0.7591932473043087,0.26354389146434515,1.9071256845844036,10.0,5,True,0.0,0.0,38,2,-0.008090253134756907,-0.3307170731020451,0,UNKNOWN: 0
30,3.8395497768651694,3.84,0.776820683412515,0.27661703748805316,1.918430329150735,10.0,5,True,0.0,0.0,39,2,-0.007887935048730498,-0.3386050081507756,0,UNKNOWN: 0
31,3.940186287043616,3.9400000000000004,0.7940958807424326,0.2901236625579461,1.929431035933715,10.0,5,True,0.0,0.0,40,2,-0.007675859252816405,-0.346280867403592,0,UNKNOWN: 0
32,4.039523598970845,4.04,0.8110762156481839,0.3040136604676811,1.9402046302088092,10.0,5,True,0.0,0.0,41,2,-0.007517389103627148,-0.35379825650721913,0,UNKNOWN: 0
33,4.140175207983702,4.140000000000001,0.827805179948921,0.31824024865413186,1.9508121827595097,10.0,5,True,0.0,0.0,42,2,-0.0074015317381247656,-0.3611997882453439,0,UNKNOWN: 0
34,4.239625288872048,4.24,0.8442128503172762,0.33282375963647776,1.9611846570479559,10.0,5,True,0.0,0.0,43,2,-0.007237503399758952,-0.3684372916451028,0,UNKNOWN: 0
35,4.340564695885405,4.34,0.8601597853284372,0.34786947815020625,1.9711591976515017,10.0,5,True,0.0,0.0,44,2,-0.006959840971561627,-0.3753971326166644,0,UNKNOWN: 0
36,4.440927037969232,4.44,0.8755879200479081,0.3634213640796344,1.9806722555519625,10.0,5,True,0.0,0.0,45,2,-0.006637836545266854,-0.38203496916193125,0,UNKNOWN: 0
37,4.541544588049874,4.54,0.8905584600168286,0.3794451355038701,1.989798885857166,10.0,5,True,0.0,0.0,46,2,-0.006368202612546482,-0.38840317177447775,0,UNKNOWN: 0
38,4.6417481219395995,4.640000000000001,0.9051804080631185,0.3957447732995079,1.9987088476435448,10.0,5,True,0.0,0.0,47,2,-0.006217019866944354,-0.3946201916414221,0,UNKNOWN: 0
39,4.741714278003201,4.74,0.9196425716717123,0.4121886742329128,2.00762288081549,10.0,5,True,0.0,0.0,48,2,-0.006219860719190208,-0.4008400523606123,0,UNKNOWN: 0
40,4.8421391998417675,4.84,0.9340614906094212,0.42869655548499486,2.0166758721469753,10.0,5,True,0.0,0.0,49,2,-0.006316820241492208,-0.40715687260210454,0,UNKNOWN: 0
41,4.941997066838667,4.94,0.9484414316982082,0.44530693588621056,2.0258598558836325,10.0,5,True,0.0,0.0,50,2,-0.0064082215746176525,-0.4135650941767222,0,UNKNOWN: 0
42,5.042060971958563,5.04,0.9627888223743138,0.4619777977550785,2.0351923566850725,10.0,5,True,0.0,0.0,51,2,-0.0065118509239316434,-0.42007694510065385,0,UNKNOWN: 0
