t_wall,t_sim,x,y,yaw,goal_x,goal_y
0.03756487602367997,0.040000000000000036,0.02673212599176927,-0.00030188779179351317,-0.037559896094052074,-1.0,1.0
0.1361720149870962,0.14,0.03473214521531533,-0.0006064359289629229,-0.03817814962583725,-1.0,1.0
0.23646955704316497,0.24,0.05255199884788163,-0.0012710237044506467,-0.036887573806128386,-1.0,1.0
0.3374319539871067,0.3400000000000001,0.07448697932783885,-0.001824828178722511,-0.01338954786153625,-1.0,1.0
0.43793172505684197,0.44000000000000006,0.09643801752041649,-0.0019107192258754075,0.007681867364680273,-1.0,1.0
0.5379975000396371,0.54,0.11837969760980684,-0.001479227725005763,0.03189429858400389,-1.0,1.0
0.6380355749279261,0.64,0.14031863954738721,-0.0005797920775357933,0.05213889294523153,-1.0,1.0
0.7376250338274986,0.74,0.16215283134444067,0.0011187882385262531,0.10022041124370111,-1.0,1.0
0.8383162929676473,0.8400000000000001,0.183905819194498,0.003704527287373913,0.13875696217853506,-1.0,1.0
1.0382213748525828,1.04,0.22710620685346153,0.011149278727710646,0.2058088231382307,-1.0,1.0
1.138413829030469,1.14,0.24833258300349018,0.015938207008853317,0.23858653880475283,-1.0,1.0
1.3387327569071203,1.34,0.2902610312266169,0.02729786170345574,0.2900321780802697,-1.0,1.0
1.538706807885319,1.54,0.33205832940920166,0.04071734026157417,0.33174301006544954,-1.0,1.0
1.638933920999989,1.64,0.3526592476941968,0.048170348193627456,0.3619781285263953,-1.0,1.0
1.8382125289645046,1.84,0.3932939166535073,0.06468312635170434,0.4007849586755048,-1.0,1.0
1.93828144390136,1.9400000000000002,0.41352443139660183,0.07330177999592073,0.40341419264604556,-1.0,1.0
2.038349778857082,2.04,0.4337820196757662,0.08188742646234234,0.4003821309611441,-1.0,1.0
2.1388936089351773,2.1399999999999997,0.453789321163757,0.09081474689742303,0.43263542350323286,-1.0,1.0
2.3390197488479316,2.34,0.4935266996107701,0.10956245915187215,0.4570131734881755,-1.0,1.0
2.5386235038749874,2.54,0.5325487231010245,0.1295947024601417,0.4909383800669985,-1.0,1.0
2.639252193039283,2.6399999999999997,0.5518638654640098,0.1400272887572762,0.5002586526832741,-1.0,1.0
2.8394154829438776,2.84,0.5902128449654251,0.1614309229693979,0.5151946598907928,-1.0,1.0
2.9389515628572553,2.9400000000000004,0.6093248245200208,0.17226758352821678,0.5163987288941254,-1.0,1.0
3.0395931219682097,3.04,0.62842538037344,0.18312367261898435,0.5165038224917093,-1.0,1.0
3.139718367019668,3.1399999999999997,0.6475957213853264,0.1938870218623142,0.5072107734790572,-1.0,1.0
3.3399558959063143,3.34,0.6856928562347914,0.2156544294655836,0.5429503910908795,-1.0,1.0
3.53996171685867,3.54,0.7229851061072324,0.23873335239102159,0.5789404665507892,-1.0,1.0
3.6399905818980187,3.6399999999999997,0.7412432416225594,0.2509270552744437,0.600674511707772,-1.0,1.0
3.739991788053885,3.74,0.7591932473043087,0.26354389146434515,0.6251827885811462,-1.0,1.0
3.8395497768651694,3.84,0.776820683412515,0.27661703748805316,0.651369940506436,-1.0,1.0
3.940186287043616,3.9400000000000004,0.7940958807424326,0.2901236625579461,0.6762442301589178,-1.0,1.0
4.039523598970845,4.04,0.8110762156481839,0.3040136604676811,0.6958255328959067,-1.0,1.0
