step,chosen_fps,prob_0.2hz,prob_0.5hz,prob_1hz,prob_5hz,prob_10hz
2,10.0,0.0013335328549146652,0.010703704319894314,0.15181125700473785,0.3415153920650482,0.4946361780166626
3,10.0,0.001084494637325406,0.009392539039254189,0.14691397547721863,0.3400574028491974,0.5025515556335449
4,10.0,0.0009741817484609783,0.008773984387516975,0.14428551495075226,0.3389659821987152,0.5070003867149353
5,10.0,0.0009472785168327391,0.008619222790002823,0.14365129172801971,0.3387047350406647,0.5080775618553162
6,10.0,0.0009575168951414526,0.008676160126924515,0.14398103952407837,0.33892080187797546,0.5074644684791565
7,10.0,0.0009180540218949318,0.00844951719045639,0.1429407149553299,0.3385468125343323,0.5091448426246643
8,10.0,0.0009105229983106256,0.008402335457503796,0.14270803332328796,0.33832672238349915,0.5096524357795715
9,10.0,0.0009040881996043026,0.008364787325263023,0.1425195038318634,0.33826690912246704,0.50994473695755
10,10.0,0.0009175802697427571,0.008441352285444736,0.14290273189544678,0.3383864462375641,0.5093518495559692
11,10.0,0.000917699420824647,0.008441152051091194,0.14288999140262604,0.3383326530456543,0.5094184875488281
12,10.0,0.0009191394783556461,0.008448075503110886,0.14291252195835114,0.338290274143219,0.5094299912452698
13,10.0,0.0009156111627817154,0.008429605513811111,0.14279881119728088,0.3381431996822357,0.509712815284729
14,10.0,0.0009202358196489513,0.008459708653390408,0.14293435215950012,0.3381361663341522,0.5095494985580444
15,10.0,0.000918472942430526,0.008450308814644814,0.14286693930625916,0.3380172848701477,0.5097469687461853
16,10.0,0.0009178661275655031,0.008446410298347473,0.14282716810703278,0.3379969000816345,0.5098116397857666
17,10.0,0.0009165736264549196,0.00844157300889492,0.14279140532016754,0.33806777000427246,0.5097826719284058
18,10.0,0.0009202149813063443,0.008464665152132511,0.1428886353969574,0.3381919264793396,0.5095345377922058
19,10.0,0.0009298347868025303,0.008521604351699352,0.14317156374454498,0.33833789825439453,0.509039044380188
20,10.0,0.0009525426430627704,0.008650452829897404,0.14383870363235474,0.3386400043964386,0.5079183578491211
21,10.0,0.0009455137769691646,0.008607675321400166,0.14366385340690613,0.3384969234466553,0.5082860589027405
22,10.0,0.0009498500730842352,0.008629747666418552,0.14376820623874664,0.33849066495895386,0.5081614851951599
23,10.0,0.000962782884016633,0.008699988946318626,0.14411315321922302,0.33861395716667175,0.5076101422309875
24,10.0,0.0009724887786433101,0.008753087371587753,0.14438898861408234,0.33870863914489746,0.5071767568588257
25,10.0,0.0009822386782616377,0.008807020261883736,0.14465449750423431,0.33881905674934387,0.506737232208252
26,10.0,0.0009882778394967318,0.008840606547892094,0.14480812847614288,0.3388502299785614,0.5065127015113831
27,10.0,0.0009789487812668085,0.008786280639469624,0.1445532739162445,0.3387185037136078,0.5069629549980164
28,10.0,0.0009587130043655634,0.008672090247273445,0.14397087693214417,0.3384312391281128,0.5079670548439026
29,10.0,0.000959868892095983,0.008676226250827312,0.14400926232337952,0.3384648561477661,0.5078898072242737
30,10.0,0.0009630019194446504,0.008691323921084404,0.14406347274780273,0.3384570777416229,0.5078251361846924
31,10.0,0.0009652000153437257,0.00870318990200758,0.14412438869476318,0.33852964639663696,0.5076775550842285
32,10.0,0.0009498060098849237,0.008613073267042637,0.14370039105415344,0.3383694589138031,0.5083671808242798
33,10.0,0.0009394194930791855,0.008551770821213722,0.14344282448291779,0.3382394313812256,0.5088266134262085
34,10.0,0.0009382259449921548,0.008547423407435417,0.14343014359474182,0.33826255798339844,0.5088217258453369
35,10.0,0.0009350429172627628,0.008530092425644398,0.14335496723651886,0.3382646441459656,0.5089151859283447
36,10.0,0.0009244907414540648,0.008467317558825016,0.14305226504802704,0.3381832242012024,0.5093727111816406
37,10.0,0.0009196858736686409,0.008437504060566425,0.1429026871919632,0.33812057971954346,0.5096195340156555
38,10.0,0.0009125288925133646,0.008397259749472141,0.14268171787261963,0.3380533754825592,0.5099550485610962
39,10.0,0.0009359827381558716,0.00853477418422699,0.14336004853248596,0.3383329212665558,0.5088362693786621
40,10.0,0.0009590437402948737,0.008669466711580753,0.1440470665693283,0.33856531977653503,0.507759153842926
41,10.0,0.0009797076927497983,0.008789416402578354,0.144650399684906,0.3387816548347473,0.5067988634109497
42,10.0,0.0009763374109752476,0.008772856555879116,0.14459319412708282,0.33886757493019104,0.5067899823188782
43,10.0,0.0009593148133717477,0.008671450428664684,0.1441267728805542,0.3386596739292145,0.5075828433036804
44,10.0,0.00093344587367028,0.008518275804817677,0.14333070814609528,0.33836960792541504,0.5088479518890381
45,10.0,0.0009385247249156237,0.008546379394829273,0.14341308176517487,0.3384217619895935,0.5086802244186401
46,10.0,0.0009456657571718097,0.008587485179305077,0.14357826113700867,0.3385058045387268,0.5083827972412109
47,10.0,0.0009581385529600084,0.00865878164768219,0.14388889074325562,0.3386508524417877,0.5078433156013489
48,10.0,0.000978293945081532,0.008774879388511181,0.14442333579063416,0.3389439880847931,0.5068795084953308
49,10.0,0.0009906424675136805,0.008846576325595379,0.14475387334823608,0.33909815549850464,0.506310760974884
50,10.0,0.0009993223939090967,0.00889639649540186,0.14498361945152283,0.3391894996166229,0.5059311985969543
51,10.0,0.0010081024374812841,0.008945532143115997,0.14521466195583344,0.3392842411994934,0.5055474638938904
52,10.0,0.0010256009409204125,0.009043989703059196,0.14569072425365448,0.3394158184528351,0.5048238039016724
53,10.0,0.0010394810233265162,0.00912414025515318,0.14604507386684418,0.33960023522377014,0.5041910409927368
54,10.0,0.0010389231611043215,0.00912495981901884,0.14601989090442657,0.3395775556564331,0.5042387247085571
55,10.0,0.001042950781993568,0.009149433113634586,0.1461164951324463,0.3396286070346832,0.5040625333786011
56,10.0,0.0010255590314045548,0.009056907147169113,0.14572004973888397,0.3394491672515869,0.5047482848167419
57,10.0,0.001020916155539453,0.009032274596393108,0.14560888707637787,0.33938467502593994,0.5049532651901245
58,10.0,0.0010203792480751872,0.0090297507122159,0.1455954611301422,0.33936795592308044,0.5049864649772644
59,10.0,0.0010335756232962012,0.00910393986850977,0.14597836136817932,0.3395589292049408,0.5043251514434814
60,10.0,0.0010516037000343204,0.009207548573613167,0.14646348357200623,0.33987483382225037,0.503402590751648
61,10.0,0.0010591093450784683,0.00925096683204174,0.14666864275932312,0.34001192450523376,0.5030093193054199
62,10.0,0.001050864695571363,0.009207278490066528,0.14643579721450806,0.33983808755874634,0.5034680366516113
63,10.0,0.0010401542531326413,0.009149064309895039,0.1461574286222458,0.3396690785884857,0.503984272480011
64,10.0,0.0010404789354652166,0.009149733930826187,0.14616258442401886,0.3396695554256439,0.5039776563644409
65,10.0,0.0010624084388837218,0.009273992851376534,0.14675211906433105,0.34005528688430786,0.5028561949729919
66,10.0,0.0010738181881606579,0.009336890652775764,0.14705847203731537,0.3402734398841858,0.5022573471069336
67,10.0,0.0010724029270932078,0.009329032152891159,0.1470310539007187,0.3403627276420593,0.5022047162055969
68,10.0,0.0010689253685995936,0.009309716522693634,0.14691251516342163,0.3403279483318329,0.5023808479309082
69,10.0,0.0010778745636343956,0.009357353672385216,0.1471053957939148,0.3404387831687927,0.5020205974578857
70,10.0,0.0010994431795552373,0.009470890276134014,0.14758260548114777,0.340599000453949,0.5012480616569519
71,10.0,0.0011304341023787856,0.009638402611017227,0.14831116795539856,0.34078848361968994,0.5001315474510193
72,10.0,0.0011389933060854673,0.009682386182248592,0.1484643965959549,0.3407228887081146,0.4999912977218628
73,10.0,0.0011593960225582123,0.009792243130505085,0.14892978966236115,0.3408091962337494,0.49930936098098755
74,10.0,0.0011716983281075954,0.009856744669377804,0.14919543266296387,0.3407819867134094,0.4989941716194153
75,10.0,0.0011498590465635061,0.009737611748278141,0.14867547154426575,0.34057074785232544,0.4998662769794464
76,10.0,0.001128766918554902,0.0096212737262249,0.1481533944606781,0.34036925435066223,0.5007273554801941
77,10.0,0.0011264983331784606,0.009603356942534447,0.148086279630661,0.34033235907554626,0.5008515119552612
78,10.0,0.0011236300924792886,0.009584708139300346,0.14800691604614258,0.3403201401233673,0.5009645819664001
79,10.0,0.0010951160220429301,0.009426595643162727,0.14731360971927643,0.34004318714141846,0.5021214485168457
80,10.0,0.0010855242144316435,0.009372889995574951,0.14709201455116272,0.33994024991989136,0.502509355545044
81,10.0,0.0010799298761412501,0.009341434575617313,0.14696329832077026,0.33988699316978455,0.502728283405304
82,10.0,0.0010455857263877988,0.00915445014834404,0.14619554579257965,0.3396887481212616,0.5039156079292297
83,10.0,0.0010193312773481011,0.009011964313685894,0.14556275308132172,0.339478999376297,0.5049269795417786
84,10.0,0.0010047670220956206,0.00893248151987791,0.14522141218185425,0.33939945697784424,0.5054419040679932
85,10.0,0.0009135451982729137,0.008413685485720634,0.14268064498901367,0.3378552794456482,0.5101367831230164
86,10.0,0.0008812685846351087,0.008227173238992691,0.1417936384677887,0.3373166024684906,0.5117813348770142
87,10.0,0.0008715017465874553,0.008172457106411457,0.1415109485387802,0.33707675337791443,0.5123683214187622
88,10.0,0.0008684566128067672,0.008159464225172997,0.141433984041214,0.3369758725166321,0.5125622153282166
89,10.0,0.0008609560318291187,0.008115543983876705,0.14119718968868256,0.3368379473686218,0.5129883885383606
90,10.0,0.0008558498811908066,0.008085142821073532,0.14101210236549377,0.3367185890674591,0.5133283138275146
91,10.0,0.0008502521086484194,0.008049472235143185,0.14083905518054962,0.3366541862487793,0.5136070251464844
92,10.0,0.0008445632993243635,0.008014564402401447,0.1406472623348236,0.3365631699562073,0.5139304995536804
93,10.0,0.0008389467257075012,0.007979169487953186,0.14044983685016632,0.336488276720047,0.5142437219619751
