ppo_step,t_wall_s,t_sim_s,ppo_step_sim_dt,inner_ticks,x,y,yaw,goal_distance_m,goal_distance_norm,ppo_reward,ppo_reward_cumulative,navigation_reward,terminal_reward,frame_cost_reward,fresh_observation,frame_consumed,episode_frame_count,current_fps,scan_divisor_k,obs_age_ratio,fps_ratio,frame_count_ratio,action_linear,action_angular,outcome,done
1,0.09051363705657423,0.07999999999998408,0.09999999999999432,113,-1.0046797447605371,-1.0171834742362396,-2.333371101739321,2.232637209000615,0.3758840262889862,-0.0021679276228098875,-0.0021679276228098875,-0.0021679276228098875,0.0,-0.0,False,False,1,10.0,5,0.016,1.0,0.002,0.9973909258842468,-0.20735858380794525,0,False
2,0.19053360586985946,0.1799999999999784,0.09999999999999432,161,-1.0202835783169926,-1.032787228598498,-2.3816227321470587,2.239876486570761,0.3771028220653534,-0.00324950769910675,-0.005417435321916637,-0.00324950769910675,0.0,-0.0,True,True,2,10.0,5,0.016,1.0,0.004,0.9999599456787109,-0.27559173107147217,0,False
3,0.2903733460698277,0.28000000000000114,0.09999999999999432,161,-1.0366997182320388,-1.047566757262327,-2.429641598433339,2.2483938251751523,0.37853679060935974,-0.0038231932817446882,-0.009240628603661327,-0.0038231932817446882,0.0,-0.0,True,True,3,10.0,5,0.016,1.0,0.006,1.0,-0.2224205583333969,0,False
4,0.3906686620321125,0.37999999999999545,0.10000000000002274,154,-1.0538196363454877,-1.0615882812343262,-2.495680512151435,2.2580504436710105,0.3801625669002533,-0.004334583920228678,-0.013575212523890004,-0.004334583920228678,0.0,-0.0,True,True,4,10.0,5,0.016,1.0,0.008,1.0,-0.7899459600448608,0,False
5,0.4908811589702964,0.47999999999998977,0.09999999999999432,156,-1.0725712377452723,-1.073582067951418,-2.6464185683480417,2.2701985731165903,0.38220781087875366,-0.005452952975024545,-0.019028165498914548,-0.005452952975024545,0.0,-0.0,True,True,5,10.0,5,0.016,1.0,0.01,0.9999999403953552,-0.8630374670028687,0,False
6,0.5912842850666493,0.5799999999999841,0.09999999999999432,161,-1.0929815072916018,-1.0827061424948938,-2.7796485695725455,2.2851694118768604,0.3847282826900482,-0.0067199876427173465,-0.025748153141631897,-0.0067199876427173465,0.0,-0.0,True,True,6,10.0,5,0.016,1.0,0.012,0.9999989867210388,0.3418044447898865,0,False
7,0.6911282050423324,0.6799999999999784,0.09999999999999432,161,-1.113500760386844,-1.0905615422860877,-2.7619553857720978,2.300861593949394,0.38737019896507263,-0.0070437783282086336,-0.03279193146984053,-0.0070437783282086336,0.0,-0.0,True,True,7,10.0,5,0.016,1.0,0.014,1.0,0.5860427021980286,0,False
8,0.7912740129977465,0.7800000000000011,0.09999999999999432,163,-1.133215197032232,-1.0997710604701212,-2.6384521941539822,2.315387412565607,0.3898157477378845,-0.006520230640674116,-0.03931216211051465,-0.006520230640674116,0.0,-0.0,True,True,8,10.0,5,0.016,1.0,0.016,1.0,0.6070466041564941,0,False
9,0.891201521968469,0.8799999999999955,0.10000000000002274,161,-1.1517497886898085,-1.111276415129723,-2.545097445127197,2.328058626548055,0.3919490575790405,-0.005687750883153847,-0.0449999129936685,-0.005687750883153847,0.0,-0.0,True,True,9,10.0,5,0.016,1.0,0.018,1.0,-0.5297874808311462,0,False
10,0.9910894320346415,0.9799999999999898,0.09999999999999432,161,-1.1699482444087284,-1.123574762906513,-2.5357944876151226,2.340255612620429,0.3940025269985199,-0.005474883338017417,-0.05047479633168592,-0.005474883338017417,0.0,-0.0,True,True,10,10.0,5,0.016,1.0,0.02,0.9999994039535522,0.5833193063735962,0,False
11,1.0913400989957154,1.079999999999984,0.09999999999999432,157,-1.1871185403216435,-1.1369824517030453,-2.4250121522046157,2.3512308289894297,0.3958503007888794,-0.004926465347523604,-0.05540126167920952,-0.004926465347523604,0.0,-0.0,True,True,11,10.0,5,0.016,1.0,0.022,1.0,0.5133882761001587,0,False
12,1.1921153608709574,1.1799999999999784,0.10099999999999909,160,-1.2028894813537123,-1.152063782861706,-2.3335602593690696,2.3604486229279624,0.39740219712257385,-0.00413760794247826,-0.05953886962168778,-0.00413760794247826,0.0,-0.0,True,True,12,10.0,5,0.016,1.0,0.024,0.9999999403953552,0.423351526260376,0,False
13,1.2931888110470027,1.2800000000000011,0.10099999999999909,159,-1.217311247826477,-1.1684388344738452,-2.241172506796517,2.3681138028316813,0.39869269728660583,-0.003440683254761525,-0.06297955287644931,-0.003440683254761525,0.0,-0.0,True,True,13,10.0,5,0.016,1.0,0.026,0.9999976754188538,0.5056113004684448,0,False
