step,wall_time,sim_time,x,y,goal_distance_m,current_fps,obs_interval,frame_consumed,frame_penalty,frame_cost,episode_frame_count,scans_since_last_obs,instant_reward,cumulative_reward,outcome,outcome_str
1,0.09051363705657423,0.07999999999998408,-1.0046797447605371,-1.0171834742362396,2.232637209000615,10.0,5,False,0.0,0.0,1,4,-0.0021679276228098875,-0.0021679276228098875,0,UNKNOWN: 0
2,0.19053360586985946,0.1799999999999784,-1.0202835783169926,-1.032787228598498,2.239876486570761,10.0,5,True,0.0,0.0,2,4,-0.00324950769910675,-0.005417435321916637,0,UNKNOWN: 0
3,0.2903733460698277,0.28000000000000114,-1.0366997182320388,-1.047566757262327,2.2483938251751523,10.0,5,True,0.0,0.0,3,4,-0.0038231932817446882,-0.009240628603661327,0,UNKNOWN: 0
4,0.3906686620321125,0.37999999999999545,-1.0538196363454877,-1.0615882812343262,2.2580504436710105,10.0,5,True,0.0,0.0,4,4,-0.004334583920228678,-0.013575212523890004,0,UNKNOWN: 0
5,0.4908811589702964,0.47999999999998977,-1.0725712377452723,-1.073582067951418,2.2701985731165903,10.0,5,True,0.0,0.0,5,4,-0.005452952975024545,-0.019028165498914548,0,UNKNOWN: 0
6,0.5912842850666493,0.5799999999999841,-1.0929815072916018,-1.0827061424948938,2.2851694118768604,10.0,5,True,0.0,0.0,6,4,-0.0067199876427173465,-0.025748153141631897,0,UNKNOWN: 0
7,0.6911282050423324,0.6799999999999784,-1.113500760386844,-1.0905615422860877,2.300861593949394,10.0,5,True,0.0,0.0,7,4,-0.0070437783282086336,-0.03279193146984053,0,UNKNOWN: 0
8,0.7912740129977465,0.7800000000000011,-1.133215197032232,-1.0997710604701212,2.315387412565607,10.0,5,True,0.0,0.0,8,4,-0.006520230640674116,-0.03931216211051465,0,UNKNOWN: 0
9,0.891201521968469,0.8799999999999955,-1.1517497886898085,-1.111276415129723,2.328058626548055,10.0,5,True,0.0,0.0,9,4,-0.005687750883153847,-0.0449999129936685,0,UNKNOWN: 0
10,0.9910894320346415,0.9799999999999898,-1.1699482444087284,-1.123574762906513,2.340255612620429,10.0,5,True,0.0,0.0,10,4,-0.005474883338017417,-0.05047479633168592,0,UNKNOWN: 0
11,1.0913400989957154,1.079999999999984,-1.1871185403216435,-1.1369824517030453,2.3512308289894297,10.0,5,True,0.0,0.0,11,4,-0.004926465347523604,-0.05540126167920952,0,UNKNOWN: 0
