step,x,y,wall_time,sim_time
1,0.8353649883570565,0.24148037782001736,0.08021241403184831,0.08000000000000007
2,0.8566477412364155,0.24575145662906195,0.17993584810756147,0.1800000000000006
3,0.8785774167294294,0.2486273683719881,0.2800499389413744,0.28000000000000025
4,0.9006528523798234,0.2500025735527175,0.3799636820331216,0.3799999999999999
5,0.9227734225687776,0.2498887180891374,0.4800347040873021,0.4800000000000004
6,0.9448381560687094,0.24830727283587534,0.5801005349494517,0.5800000000000001
7,0.9667473787510693,0.24528729421799286,0.6800794480368495,0.6800000000000006
8,0.9884122822938401,0.24087437846836904,0.780112890060991,0.7800000000000002
9,1.0097551572016732,0.23511938728817133,0.8802526099607348,0.8799999999999999
10,1.0307101104978384,0.22810277500639636,0.9803234320133924,0.9800000000000004
11,1.051234718531625,0.21994552554943803,1.0806435809936374,1.08
12,1.0704528920402954,0.21118178046382968,1.180515785003081,1.1800000000000006
13,1.0882695462444154,0.20237586369055957,1.2803930479567498,1.2800000000000002
14,1.1057793860222214,0.19317653239229904,1.3807452169712633,1.38
15,1.1230511406895998,0.18357000533384735,1.4807406689506024,1.4800000000000004
16,1.1401004002687394,0.17356458037678746,1.5807935609482229,1.58
17,1.1569835537031503,0.1631483205171899,1.6805323059670627,1.6800000000000006
18,1.173642126572231,0.15238964898791205,1.7805688879452646,1.7800000000000002
19,1.1900742780340532,0.14130192882895498,1.8809716959949583,1.88
20,1.2062814384478837,0.1298969208515006,1.981038968078792,1.9800000000000004
21,1.2222685158692415,0.11818006521577074,2.080952041083947,2.08
22,1.2385947271612996,0.1057318567587566,2.180685384897515,2.1800000000000006
23,1.2551132456022596,0.09276136195367868,2.280785907059908,2.2800000000000002
24,1.2714637221161318,0.07955649966188444,2.380779328988865,2.38
25,1.2876445440726025,0.06612177296712099,2.480788191081956,2.4800000000000004
26,1.3036530042918937,0.05245992103810521,2.5808024930302054,2.58
27,1.3194891487399758,0.03857089201389611,2.6808348349295557,2.6800000000000006
28,1.3351596246695245,0.024446553571196013,2.781149045098573,2.7800000000000002
29,1.3506611612383028,0.010086443414114703,2.880899179028347,2.88
30,1.365991370149742,-0.004510156572331362,2.980986481066793,2.9800000000000004
31,1.3811459730752071,-0.01933813426907267,3.0812165609095246,3.08
32,1.3954319043633554,-0.0337244080969382,3.181028855033219,3.1800000000000006
33,1.408952351969843,-0.047960508989855426,3.2810462669003755,3.2800000000000002
34,1.4221501239261152,-0.062446250433297594,3.3811792880296707,3.38
35,1.4350356948714837,-0.07714617179123891,3.481511648045853,3.4800000000000004
36,1.447630254413128,-0.09203759698863695,3.581115423934534,3.58
37,1.4599523016152898,-0.10709134815478093,3.6812328048981726,3.6800000000000006
38,1.4720314223923687,-0.12228061259061554,3.781427775043994,3.7800000000000002
39,1.4838954504101556,-0.1375849052933282,3.8813795980531722,3.88
40,1.4955675281620235,-0.15298520414057387,3.9813450509682298,3.9799999999999995
41,1.5070714175530042,-0.16846538632053423,4.081286434084177,4.080000000000001
42,1.518097484877568,-0.18356102259338908,4.181416115025058,4.180000000000001
43,1.5288495598487721,-0.1981933282993256,4.281715345103294,4.28
44,1.5396575460582191,-0.21277579422553078,4.381541448878124,4.38
45,1.5505085495646513,-0.22731271411555282,4.481784299015999,4.4799999999999995
46,1.5613863391113314,-0.24181117652328774,4.581540503073484,4.580000000000001
47,1.5722781116709101,-0.25628052345789265,4.681572864996269,4.680000000000001
48,1.5831754494888066,-0.27073115786658,4.781811625929549,4.78
49,1.5940685149670688,-0.2851680729613343,4.882021046010777,4.88
50,1.604945978226573,-0.29959266894694997,4.981702340999618,4.9799999999999995
51,1.6158064283486828,-0.31401871978699525,5.0819726209156215,5.080000000000001
52,1.6266280050755977,-0.32844065590205407,5.1821953020989895,5.180000000000001
53,1.637352953105624,-0.3428745679409382,5.282195443985984,5.28
54,1.6479943302884272,-0.3573273702625286,5.381711510941386,5.38
55,1.658554751445585,-0.3717962196729815,5.481752042891458,5.4799999999999995
56,1.6690365801596656,-0.3862793330797934,5.5818703440018,5.580000000000001
57,1.6794423694937297,-0.40077548682155445,5.682224174030125,5.680000000000001
58,1.68977425846524,-0.41528399195745974,5.7819847979117185,5.78
59,1.700033618408845,-0.42980420769369676,5.882043530000374,5.88
60,1.7102209919559401,-0.4443352203438844,5.98206557193771,5.9799999999999995
61,1.720336612897085,-0.45887640033763366,6.082185273990035,6.080000000000001
62,1.7303730982602519,-0.473449617088895,6.183174866950139,6.180000000000001
63,1.7402033055658552,-0.4881124077644577,6.283366698073223,6.28
64,1.74984796917292,-0.5028352839886023,6.383306361036375,6.38
65,1.759326022288708,-0.5176048368610201,6.483632290968671,6.4799999999999995
66,1.7686543836338273,-0.5324114800646366,6.583580523962155,6.580000000000001
67,1.7778484339044953,-0.5472476334146162,6.683791023911908,6.680000000000001
68,1.7869208944969561,-0.5621074955368917,6.783570769010112,6.78
69,1.7958817261270494,-0.576986139057236,6.88361951103434,6.88
70,1.8047387925374891,-0.5918792561093021,6.983636572957039,6.9799999999999995
